efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.5548103057603507,0.0643355938336803,5.131455390366795,0.9257231807246784,0.2290303185827633,0.4736249791577651,,3,1,0.1,3.975856671149687,0.5016261265001595,1.4986932309963623,1.409700084372343,1.0002376133126396,1.1113751259029327,3000,3000,1.684575566086694,1.9534144516671208,0.5,0.5016261265001595,0.5016261265001595,1,False,False,False,False,1e-06,0.9,-0.5936495050604087
0.5415326945988381,0.0241639839217965,15.970406485305396,0.928275484632278,0.078274794572881,0.5286260387903199,,3,1,0.1,0.9587520639995412,0.4197825509393026,1.34924117334218,1.2802864570989665,0.8025268033703238,0.8916964481892486,3000,3000,1.9586735707639704,1.9792189174426449,0.5,0.4197825509393026,0.4197825509393026,1,False,False,False,False,1e-06,0.9,-6.617934826497136
0.5022531733908832,0.0008803461742322,500.9199971733793,0.9116942866924403,0.0047928156746594,0.6117391300760047,,3,1,0.1,0.6184195628144676,0.2305548270107423,1.054316318560934,0.1870694897945582,0.5712153526752175,0.6346837251946861,3000,3000,1.1593899007387227,1.742399729997781,0.5,0.2305548270107423,0.2305548270107423,1,False,False,False,False,1e-06,0.9,-9.129998771043848
0.5772057731819016,0.0015212580856062,125.21695638913698,2.9824414532259858,0.0359436502067412,0.6489366786020797,,3,1,0.1,0.3866029507978033,0.1274561290897672,0.7947898013102801,1.2722213143375838,0.4868841593894085,0.540982399321565,3000,3000,0.9329522592184402,1.037458474898482,0.5,0.1274561290897672,0.1274561290897672,1,False,False,False,False,1e-06,0.9,-3.868418923960752
0.5034204591299463,0.0120829617142685,70.98023191005628,0.9910884024861256,0.0638443733482885,0.4545299678524642,,3,1,0.1,0.8117838403784464,0.4199730361518805,0.539309056520723,1.688043180174877,1.0800674623331563,1.2000749581479515,3000,3000,0.8539530858759075,1.7020674228258243,0.5,0.4199730361518805,0.4199730361518805,1,False,False,False,False,1e-06,0.9,-6.787419602953241
0.5205457107585556,0.0054269067468162,79.51896568332391,0.9053762063395052,0.0374285512716906,0.4752521233093244,,3,1,0.1,0.656445377492287,0.3189013599653471,1.183857925746775,0.7660087484559993,0.9937316760060484,1.104146306673387,3000,3000,1.935724485870845,1.9480140568576407,0.5,0.3189013599653471,0.3189013599653471,1,False,False,False,False,1e-06,0.9,-3.8913471209505808
0.5220142473516579,0.034018965130358,10.06996014026704,0.9462182129990356,0.0102853111925036,0.7336070529724248,,3,1,0.1,1.7357606942164554,0.3997190637702029,1.0535790302237833,1.528467653482023,0.3268148136708682,0.3631275707454091,3000,3000,1.0528156104551536,1.3185335657174786,0.5,0.3997190637702029,0.3997190637702029,1,False,False,False,False,1e-06,0.9,-8.121037026224746
0.6064241627737418,6.522065828106274e-06,10455.072157489843,6.318287166118617,0.0017498455331279,0.6607984846213093,,3,1,0.1,0.1983331102633752,0.0632251807757411,0.4547701884485303,1.2365169489124306,0.4619885955334363,0.5133206617038181,3000,3000,0.3602138977821012,0.9184501363931884,0.5,0.0632251807757411,0.0632251807757411,1,False,False,False,False,1e-06,0.9,-2.0461163845666777
0.6112517807749578,0.0364631756212808,7.995685343472403,0.9814742038917408,-0.0560927304915377,0.8750773546025666,,3,1,0.1,4.28536764921986,0.3176960239969486,1.4535716279358804,1.4813113966462277,0.1284805054848579,0.1427561172053977,3000,3000,0.9630291962387952,1.7009227836166596,0.5,0.3176960239969486,0.3176960239969486,1,False,False,False,False,1e-06,0.9,-5.473948806815737
0.5509741085059443,0.0003697855129036,952.9757397974224,0.9222300679671734,0.0034559289852478,0.5989028529928737,,3,1,0.1,0.4885252459058788,0.1878781010727876,1.426233297813847,0.2104871847688729,0.6027478922540866,0.6697198802823184,3000,3000,1.8494479737366725,1.6912899386209717,0.5,0.1878781010727876,0.1878781010727876,1,False,False,False,False,1e-06,0.9,-6.813255460935965
0.5264440326123645,0.0095911705611622,50.74348454767439,0.98369908730982,0.0420491345694281,0.5089865794584433,,3,1,0.1,0.8533909782302335,0.3775317416055137,0.879733129815229,0.8906979906437992,0.868219509751301,0.9646883441681122,3000,3000,0.4751932383451138,1.8638552915607909,0.5,0.3775317416055137,0.3775317416055137,1,False,False,False,False,1e-06,0.9,-3.951986141451065
0.8424052820638629,1.026767958853376e-06,34675.19956155368,2.9243678372237736,0.0004267808905257,0.6316920604201923,,3,1,0.1,0.150514024134391,0.0549122638525131,0.9407849751676818,1.2846897937999595,0.5247448343759982,0.5830498159733313,3000,3000,1.578299129789473,1.7781479261332758,0.5,0.0549122638525131,0.0549122638525131,1,False,False,False,False,1e-06,0.9,-9.978048397258204
0.5550911462095314,0.0399072269095577,13.803392825229558,0.9379138990338358,0.0967340176447588,0.5536865456019321,,3,1,0.1,1.3219021771509287,0.464453533994245,0.8333054097876418,1.886641622897412,0.7254684300149978,0.8060760333499976,3000,3000,1.4890843752455312,1.739305254456376,0.5,0.464453533994245,0.464453533994245,1,False,False,False,False,1e-06,0.9,-2.708075841880202
0.5498149587883798,0.0380908048723668,8.724951398641322,0.9457751851090802,-0.0014630527131194,0.7507985349291345,,3,1,0.1,3.416489724325707,0.3606748626199141,1.951358059268928,0.9704635170447304,0.2987237030036935,0.3319152255596594,3000,3000,1.5827484865185584,1.9655022072554185,0.5,0.3606748626199141,0.3606748626199141,1,False,False,False,False,1e-06,0.9,-1.885324879151716
0.5730503817119397,0.0021825267760626,145.73847448489937,0.9488120642237028,0.0238619211034753,0.5307858404896225,,3,1,0.1,0.4935434048383272,0.2084476321512932,1.9640940642263256,0.7874161140542616,0.7955991123836248,0.8839990137595831,3000,3000,0.5311945744110319,1.84025018328883,0.5,0.2084476321512932,0.2084476321512932,1,False,False,False,False,1e-06,0.9,-2.360845054698565
0.5159992253086014,0.0134117096795873,36.92136553841294,0.9760513331939829,0.0869320446957234,0.4159923760522267,,3,1,0.1,0.7799458040180873,0.4142446669003129,0.9271045603305113,1.577714014504442,1.26350118850978,1.403890209455311,3000,3000,1.9513889611739648,1.9333780632484188,0.5,0.4142446669003129,0.4142446669003129,1,False,False,False,False,1e-06,0.9,-3.2582670556269946
0.5821106987412736,0.0001329438203734,2130.7137656262767,2.98999939639316,0.0054422711494795,0.5099692437413991,,3,1,0.1,0.2784201963799737,0.1337076056815308,0.5927675110549016,1.6445613301476265,0.864812311811459,0.9609025686793988,3000,3000,1.0655679864436942,1.0817466961013968,0.5,0.1337076056815308,0.1337076056815308,1,False,False,False,False,1e-06,0.9,-6.962079731923683
0.6113531427943845,0.0001202668139478,2282.658589985379,0.976216510019749,0.0032514071760427,0.4612781041648022,,3,1,0.1,0.3087372467201439,0.1632749347105159,1.3887563240791585,0.7277250913086126,1.051100630777945,1.1678895897532715,3000,3000,0.8963116567620482,1.6158418492270208,0.5,0.1632749347105159,0.1632749347105159,1,False,False,False,False,1e-06,0.9,-7.627351609187131
0.582961572886527,0.0318124600551786,8.495949309260878,0.914154421197138,-0.0061714674480535,0.7639176062102793,,3,1,0.1,1.846996681844276,0.3791652468327286,1.929673527072625,1.700942580631145,0.2781375277692736,0.3090416975214151,3000,3000,0.7466657254936975,1.7499206929352842,0.5,0.3791652468327286,0.3791652468327286,1,False,False,False,False,1e-06,0.9,-9.405798877747088
0.5169488749921737,0.000216678245613,1015.8644925006952,0.9182888387328164,0.0041200087225122,0.360821206218872,,3,1,0.1,0.3977162400330139,0.2484787470791841,1.4373232720688636,0.866851200183411,1.5943101582950343,1.771455731438927,3000,3000,1.1235007566092787,1.9586031409383304,0.5,0.2484787470791841,0.2484787470791841,1,False,False,False,False,1e-06,0.9,-6.219703674534989
