efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.3322745350017566,0.03376403198508672,9.681846434616787,1.4053091000753974,0.01998046851556661,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.3938775510204082,0.3938775510204082,1,True,True,True,0.9,-1
0.3279485365710133,0.034194694540672685,9.543574695238773,1.4002719872763423,0.018176337269238004,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.41224489795918373,0.41224489795918373,1,True,True,True,0.9,-1
0.3238088593739527,0.03456247782430267,9.392808284924586,1.3946130935095788,0.016509034304691046,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.43061224489795924,0.43061224489795924,1,True,True,True,0.9,-1
0.31983557568686216,0.03487241445046387,9.231231159735396,1.388395709992396,0.014965268828774215,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.44897959183673475,0.44897959183673475,1,True,True,True,0.9,-1
0.316013827964796,0.03512915264938489,9.060640485641649,1.3816898855484494,0.013533548784023554,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.46734693877551026,0.46734693877551026,1,True,True,True,0.9,-1
0.31233263382241916,0.035337013161981595,8.882866995239311,1.3745694038404819,0.01220386157431422,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.48571428571428577,0.48571428571428577,1,True,True,True,0.9,-1
0.30878389043818344,0.035500028733036135,8.69970752048658,1.3671089878475766,0.010967418738628635,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5040816326530613,0.5040816326530613,1,True,True,True,0.9,-1
0.3053615647212217,0.03562197159694848,8.5128715496426,1.359381895644313,0.00981645169172342,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5224489795918368,0.5224489795918368,1,True,True,True,0.9,-1
0.3020610513784543,0.03570637295187701,8.323942059710106,1.3514579920995926,0.008744048062229833,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5408163265306123,0.5408163265306123,1,True,True,True,0.9,-1
0.29887867819424163,0.0357565373038704,8.134349695868172,1.343402317217302,0.007744020195754571,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5591836734693878,0.5591836734693878,1,True,True,True,0.9,-1
