efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,e_l,TV
0.43246190992794287,0.008495104887152587,24.668916364870444,2.6741839972534946,0.05975227987273895,0.6878306878306879,3,1,0.1,0.7699999999999999,0.15714285714285714,1,1,0.27,0.3,3000,3000,1,1,0.8,0.15714285714285714,0.15714285714285714,1,False,False,0.9,-1.0
0.42842070404371413,0.009421452302008238,22.889133322584282,2.593596363684682,0.060230686373683354,0.691082403110498,3,1,0.1,0.8244444444444444,0.16224489795918368,1,1,0.27,0.3,3000,3000,1,1,0.8,0.16224489795918368,0.16224489795918368,1,False,False,0.9,-1.0
0.4245298217755962,0.010361181955084313,21.371926246135942,2.5176608571268324,0.06041140125865543,0.6943056943056942,3,1,0.1,0.883076923076923,0.1673469387755102,1,1,0.27,0.3,3000,3000,1,1,0.8,0.1673469387755102,0.1673469387755102,1,False,False,0.9,-1.0
0.42078281071065926,0.011308675329965085,20.068871464813753,2.4459837408968874,0.06032688906158965,0.6975009324878777,3,1,0.1,0.9464000000000002,0.17244897959183675,1,1,0.27,0.3,3000,3000,1,1,0.8,0.17244897959183675,0.17244897959183675,1,False,False,0.9,-1.0
0.41717328789395436,0.012258879941043303,18.942055269993958,2.378215042587662,0.06000898005547095,0.7006684822975984,3,1,0.1,1.015,0.17755102040816328,1,1,0.27,0.3,3000,3000,1,1,0.8,0.17755102040816328,0.17755102040816328,1,False,False,0.9,-1.0
0.4136950017587596,0.01320732023231199,17.96148172934266,2.3140424272658486,0.059488143304209894,0.7038087020830766,3,1,0.1,1.0895652173913037,0.18265306122448977,1,1,0.27,0.3,3000,3000,1,1,0.8,0.18265306122448977,0.18265306122448977,1,False,False,0.9,-1.0
0.410341874276613,0.014150087641401082,17.103188814657905,2.253186110210944,0.05879299695419086,0.706921944035346,3,1,0.1,1.1709090909090905,0.1877551020408163,1,1,0.27,0.3,3000,3000,1,1,0.8,0.1877551020408163,0.1877551020408163,1,False,False,0.9,-1.0
0.40710802840988425,0.015083815739381222,16.347862131892867,2.1953946040247923,0.057950008708264174,0.7100085543199316,3,1,0.1,1.2599999999999998,0.19285714285714284,1,1,0.27,0.3,3000,3000,1,1,0.8,0.19285714285714284,0.19285714285714284,1,False,False,0.9,-1.0
0.4039878047535222,0.016005645382866324,15.679802919240778,2.140441140290488,0.05698334402776935,0.7130688732051593,3,1,0.1,1.3579999999999992,0.19795918367346937,1,1,0.27,0.3,3000,3000,1,1,0.8,0.19795918367346937,0.19795918367346937,1,False,False,0.9,-1.0
0.4009757703101168,0.016913183844484907,15.086151423203631,2.088120640429966,0.0559148254242302,0.7161032351872046,3,1,0.1,1.466315789473684,0.2030612244897959,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2030612244897959,0.2030612244897959,1,False,False,0.9,-1.0
