efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_l,TV
0.5242652879320261,0.000645902740576522,21.463335755786805,-7.829852151153581,1.2468350558776875,0.9090909090909091,,,3,0.9572413793103447,0.1,0.6599999999999999,0.05,1,1,0.08572413793103448,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.8572413793103447,-3
0.5242404335080574,0.0006057597488607293,23.082923216509837,-8.545078761042234,1.2583340877409468,0.9090909090909091,,,3,1.0224137931034483,0.1,0.66,0.05,1,1,0.09224137931034483,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.9224137931034483,-3
0.5242172079835,0.0005659299488247311,24.91421078302607,-9.263553068987655,1.2587364821193472,0.9090909090909091,,,3,1.0875862068965516,0.1,0.66,0.05,1,1,0.09875862068965517,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,0.9875862068965516,-3
0.524195616698356,0.0005268240181210028,26.978990958398082,-9.984587727238326,1.2491529214063097,0.9090909090909091,,,3,1.1527586206896552,0.1,0.66,0.05,1,1,0.10527586206896551,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.052758620689655,-3
0.5241756362565352,0.0004887857214658469,29.301848757710456,-10.707563141774063,1.230767711344431,0.9090909090909091,,,3,1.2179310344827585,0.1,0.6599999999999999,0.05,1,1,0.11179310344827585,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.1179310344827584,-3
0.5241572228068884,0.00045209323516227993,31.910447350706956,-11.431928217174455,1.2047926112297298,0.9090909090909091,,,3,1.283103448275862,0.1,0.6599999999999999,0.05,1,1,0.1183103448275862,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.183103448275862,-3
0.5241403171894529,0.0004169624162815086,34.835850495089154,-12.15720054664521,1.1724276850361783,0.9090909090909091,,,3,1.3482758620689654,0.1,0.66,0.05,1,1,0.12482758620689655,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.2482758620689653,-3
0.5241248489132864,0.00038355161202161415,38.112885563762504,-12.882965052393455,1.1348297061917667,0.9090909090909091,,,3,1.413448275862069,0.1,0.66,0.05,1,1,0.13134482758620689,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.313448275862069,-3
0.5241107396005459,0.00035196751189299784,41.780551415388985,-13.608870802522334,1.093088074365998,0.9090909090909091,,,3,1.4786206896551723,0.1,0.6599999999999999,0.05,1,1,0.13786206896551723,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.3786206896551723,-3
0.524097906024497,0.00032227157458874904,45.882475884495506,-14.334626280041729,1.0482077699643957,0.9090909090909092,,,3,1.543793103448276,0.1,0.6600000000000001,0.05,1,1,0.1443793103448276,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.4437931034482758,-3
0.5240862627070352,0.000294486632772132,50.46742825847922,-15.05999365666593,1.0010985814017659,0.9090909090909091,,,3,1.6089655172413793,0.1,0.66,0.05,1,1,0.15089655172413793,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.5089655172413792,-3
0.5240757240348138,0.0002686033631366469,55.58989276428949,-15.784782665020314,0.9525696773651186,0.9090909090909091,,,3,1.6741379310344826,0.1,0.6599999999999998,0.05,1,1,0.15741379310344827,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.5741379310344825,-3
0.5240662058877363,0.0002445863926489383,61.31070981314639,-16.508844555042142,0.9033285385679766,0.9090909090909091,,,3,1.7393103448275862,0.1,0.66,0.05,1,1,0.16393103448275861,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.639310344827586,-3
0.5240576268204479,0.00022237988737500744,67.69779255491997,-17.232066451611516,0.853983285218641,0.9090909090909091,,,3,1.8044827586206895,0.1,0.66,0.05,1,1,0.17044827586206895,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.7044827586206894,-3
0.5240499088673315,0.0002019125348114267,74.8269271860297,-17.954366266926666,0.8050475125212839,0.9090909090909091,,,3,1.869655172413793,0.1,0.6599999999999999,0.05,1,1,0.17696551724137932,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.769655172413793,-3
0.5240429780508977,0.00018310188207955184,82.78266644479152,-18.67568819780401,0.7569468550848131,0.9090909090909091,,,3,1.9348275862068964,0.1,0.66,0.05,1,1,0.18348275862068963,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.8348275862068963,-3
0.5240367646700583,0.00016585803154791512,91.65932682970387,-19.395998764927246,0.7100266244617285,0.9090909090909091,,,3,2.0,0.1,0.66,0.05,1,1,0.19,0.1,3000,3000,1,0.8,0.7,0.05,0.05,1,False,False,False,False,False,1e-06,True,1.9,-3
