efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.7966511778508423,0.039141071064122034,269.45286487522725,1.2589561028918155,0.02115536148240941,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,11.877551020408163,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7969642090467248,0.03915274819233254,287.732521244902,1.2581559120911638,0.021108688690282356,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,12.283673469387754,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7972473821252145,0.0391633180954697,306.63433770763925,1.25743060654918,0.021066395431181745,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,12.689795918367347,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.797504374068608,0.03917291474972688,326.1576796586863,1.2567711375713277,0.02102795029144497,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,13.095918367346938,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7977383152817261,0.039181652440596584,346.30200295438334,1.256169787489911,0.02099289996515219,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,13.502040816326529,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7979518877630524,0.03918962913248349,367.0668394056456,1.2556199397167704,0.020960855887451432,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,13.908163265306122,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7981473823018801,0.03919692918482738,388.451782265306,1.2551158778833016,0.020931483458602282,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,14.314285714285713,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7983267842787036,0.03920362555569251,410.4564802329955,1.254652665421854,0.020904493302478025,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,14.720408163265306,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7984918116543265,0.03920978160065692,433.0806274402594,1.2542260100216904,0.02087963413256022,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,15.126530612244897,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7986439590797281,0.03921545254871527,456.3239572440438,1.2538321681853513,0.020856686894471,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,15.532653061224488,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7987845309873292,0.039220686721000805,480.18623467186785,1.253467852510485,0.020835459933888568,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,15.938775510204081,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7989146731992595,0.03922552654141708,504.6672613528235,1.2531302151987367,0.020815784987539155,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,16.344897959183676,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7990353893130786,0.03923000937895342,529.7668523701561,1.2528166885825733,0.020797513841544473,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,16.751020408163267,0.8,0.2,0.2,1,False,False,False,0.9,-1
