efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.4674156278648228,0.0103012804254054,10.785835575108896,3.581258887458848,0.027373791200772,0.902564949078978,0.0919083928164709,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1070565916895236,-0.7568431761306229,0.7683777313886372,1.81045220367362,0.968076034692214,0.1079535063049472,0.9577850073281146,0.1070565916895236,0.1070565916895236,0.9,0.0971581556744525,-3.5409218213358464
0.6069919737803778,1.252862788991875e-05,3396.627230864672,2.125153215316871,0.0032862132950807,0.7274702744064534,0.0002944096355952,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0586115502021943,-1.5643817687587038,0.2847908726338689,1.1608487068049993,1.2590532679513602,0.374626613872168,0.8313075227969926,0.0586115502021943,0.0586115502021943,0.9,0.3371639524849512,0.2389634437278441
0.4475937169167999,0.0016722308506266,51.46157425167392,1.956997670510624,0.0614366707205199,0.5695163144122501,0.0194273322431169,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1945437071091422,-4.481519028694102,1.815650342721656,1.5655506686757974,1.3547376080319948,0.755875950686357,1.0380313577677454,0.1945437071091422,0.1945437071091422,0.9,0.6802883556177214,0.479454098397757
0.5758162360642766,0.0043286046663493,37.25376970350349,3.4490658375121184,0.0926270596365718,0.778770404623269,0.0208442882796564,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1015452568239109,-1.8638001933110784,1.065769387481432,0.7367855541404252,1.3221322831007345,0.284075504235104,1.8444439242431767,0.1015452568239109,0.1015452568239109,0.9,0.2556679538115936,0.5679267525023565
0.4567032047907041,0.0005658985077651,1258.2118606541355,6.809127838527107,0.057509140739491,0.8051386574143056,0.0004125189197114,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0702191615044163,-18.875088674049447,1.6397685798139612,0.128839877276579,0.6486897176060904,0.2420220924573286,0.8628223742877008,0.0702191615044163,0.0702191615044163,0.9,0.2178198832115957,0.3659801023852723
0.4691990277359066,0.0002233351760417,1346.5996396463406,5.777202779036355,0.0173476784378489,0.7497246687553574,0.0004297051780244,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0817013194971376,-17.141383462524967,1.4399460683939735,0.3035548652882486,0.7113401422858371,0.3338229908589416,0.2818589623829978,0.0817013194971376,0.0817013194971376,0.9,0.3004406917730475,0.3311742565720324
0.4311686419752622,0.0102343852379105,173.87269351109862,1.2538969945024894,0.0376581321737734,0.7679423430455503,0.0029754301734274,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.2676117644057541,-6.799365139947319,0.7848413305045189,0.2062751446412463,1.7503374923128272,0.3021810934843649,1.0615697808065552,0.2676117644057541,0.2676117644057541,0.9,0.2719629841359284,1.325908746769061
0.4149549600419563,0.0090271388884962,12.854266403477949,3.50720972909258,0.0756590839841852,0.8254969174494188,0.0776599072710888,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1302700066449125,-7.382909492176029,1.5333703768942344,1.3761395772585776,0.6940206540296155,0.2113915616908086,1.4213369009474637,0.1302700066449125,0.1302700066449125,0.9,0.1902524055217277,0.8145064743514189
0.4161934216700542,2.8161360990712844e-05,1632.3988136439657,4.443019805511703,0.0057080055331884,0.5440522533295252,0.0006125952847699,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1101115589762119,-14.794185105210127,1.946967958112226,1.2434646551069848,0.6858738223694484,0.8380587413803309,1.6247731053337244,0.1101115589762119,0.1101115589762119,0.9,0.7542528672422978,0.2436644018577308
0.6523854935099288,5.69601701779789e-05,2636.2743205883685,3.752955722255691,0.0048596144252636,0.6114871710531736,0.0002590442949387,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.091669858594388,-4.313709361285817,1.3780924714728815,0.6942710267470578,1.8249765427526805,0.6353572852193855,0.5699291046030862,0.091669858594388,0.091669858594388,0.9,0.5718215566974469,0.2441156044304288
