efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.8100296210581488,2.3074050571201164e-16,6.9517184616480066,44.78689502685109,12.67980818089347,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.846938775510204,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.8150373622987448,-1.8653638772504528e-16,7.020933454118982,43.99193748691178,12.679808180893428,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.8775510204081631,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.8198639226112601,1.861676894960868e-16,7.092595993983965,43.22523291635572,12.679808180893476,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.9081632653061225,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.8245171664017256,-2.3330679415161217e-16,7.1666729208760485,42.485571996293494,12.679808180893437,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.9387755102040816,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.8290045891365214,9.4250925620263e-17,7.2431326375321605,41.77180160824916,12.679808180893465,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.9693877551020407,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.8333333333333943,3.341648975385993e-18,7.321945029540022,41.082822413200105,12.679808180893446,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,2.0,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.21041770990339512,0.006861033301658651,7.232251604079192,6.251083989459792,0.5316744801752893,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.5,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.23026679216587068,0.007490192970997927,7.1701490397913625,6.117816499538867,0.5268456848188358,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.5306122448979592,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.2501049757942585,0.008115973258303764,7.109695413004512,5.984551093458762,0.5220406608731416,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.5612244897959183,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.26983878533800015,0.008735470522357175,7.051320444667803,5.8519133009467375,0.5172817088050083,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.5918367346938775,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.28938620492264633,0.009346194325889708,6.995403023288692,5.7204528059315525,0.5125879929934204,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.6224489795918368,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.3086762945661141,0.009946045275168116,6.9422726224600835,5.590645913102676,0.5079757056763795,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.653061224489796,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.32764863176811543,0.0105332877631314,6.892211551077683,5.462899179061925,0.5034582701673409,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.6836734693877551,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.34625262846791527,0.01110651951882316,6.845457815739807,5.3375538774829225,0.4990465689502276,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.7142857142857143,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.3644467671703895,0.011664639551006026,6.802208398710994,5.214891008780046,0.49474918460913825,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.7448979591836735,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.3821977932334783,0.012206815761259211,6.762622782079333,5.095136609364474,0.49057264388801664,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.7755102040816326,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.39947989351521823,0.012732453209781676,6.7268265769707485,4.978467160171115,0.4865216573690193,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.8061224489795918,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.41627388516467373,0.013241163756622779,6.694915144146051,4.8650149363300095,0.48259934922045056,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.8367346938775511,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.4325664325432536,0.013732737577636213,6.666957117784351,4.754873178062903,0.47880747315326294,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.8673469387755102,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.44834930520691985,0.014207116869381616,6.642997767013749,4.648100996263727,0.47514661212799514,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.8979591836734694,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.46361868560868286,0.014664371908874315,6.623062149424408,4.54472795446873,0.4716163604814822,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.9285714285714286,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.47837453167876653,0.015104679519227901,6.607158027308907,4.444758292130856,0.46821548801987817,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.9591836734693877,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.4926199966514826,0.015528303906513554,6.595278530832301,4.348174772623722,0.4649420862818837,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,0.9897959183673469,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5063609063571288,0.015935579771998637,6.587404562991009,4.254942153721722,0.46179369764775935,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.0204081632653061,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.519605292596112,0.016326897562863624,6.583506949383493,4.165010288993193,0.458767428289454,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.0510204081632653,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5323629800723557,0.01670269069936872,6.5835483418366225,4.078316876183987,0.45586004615551934,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.0816326530612246,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5446452236008616,0.017063424603620567,6.587484889160536,3.9947898738179513,0.4530680652887831,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.1122448979591837,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5564643918400324,0.017409587351477667,6.595267691051913,3.9143496103882214,0.45038781780865156,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.1428571428571428,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
