efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.005243614993470751,0.0009638288083548646,6.929933313608012,0.4993161764157458,0.13886199656510945,0.5010406921040025,,3,1,0.1,13568978.679498706,0.6770367527794673,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,0.6770367527794673,0.6770367527794673,1,False,False,False,True,1e-07,0.9,-0.6798610462748879
0.00528421520309761,0.0009304515051100272,6.611808427534352,0.46247286726946024,0.1167333770501176,0.5010406921040024,,3,1,0.1,15117707.36042074,0.7543120063354615,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,0.7543120063354615,0.7543120063354615,1,False,False,False,True,1e-07,0.9,-0.757458657509515
0.00534501007691776,0.0008899851983310347,6.266702851283383,0.42842150801248147,0.09753227521532144,0.5010406921040024,,3,1,0.1,16843204.055007797,0.8404072608554034,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,0.8404072608554034,0.8404072608554034,1,False,False,False,True,1e-07,0.9,-0.8439130627939154
0.005418311241222316,0.0008439107665619048,5.91049260571367,0.3963668696219568,0.08100930173864378,0.5010406921040024,,3,1,0.1,18765644.51638695,0.9363292088239408,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,0.9363292088239408,0.9363292088239408,1,False,False,False,True,1e-07,0.9,-0.9402351540820045
0.005497254457212139,0.0007938214870646346,5.55774015343077,0.36585878369198327,0.06691426631973078,0.5010406921040024,,3,1,0.1,20907507.524657905,1.043199444046343,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.043199444046343,1.043199444046343,1,False,False,False,True,1e-07,0.9,-1.0475512039650636
0.0055764078019482155,0.0007412955513131398,5.219904499704728,0.3367145927788916,0.05499438768743389,0.5010406921040024,,3,1,0.1,23293837.257689197,1.1622675761930954,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.1622675761930954,1.1622675761930954,1,False,False,False,True,1e-07,0.9,-1.1671160349243301
0.005651950407859022,0.0006877866974511086,4.904733379514497,0.3089218328229384,0.04499722326577075,0.5010406921040024,,3,1,0.1,25952536.62003303,1.2949258422052619,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.2949258422052619,1.2949258422052619,1,False,False,False,True,1e-07,0.9,-1.3003276916885849
0.005721536010078464,0.0006345479887045164,4.616531269447186,0.2825511694908149,0.03667631705946568,0.5010406921040024,,3,1,0.1,28914693.16544263,1.442725385408517,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.442725385408517,1.442725385408517,1,False,False,False,True,1e-07,0.9,-1.4487437882573424
0.005783995817835505,0.0005825927600924148,4.356872892480673,0.25769371967862975,0.029797485779792868,0.5010406921040024,,3,1,0.1,32214942.69943262,1.6073943926838532,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.6073943926838532,1.6073943926838532,1,False,False,False,True,1e-07,0.9,-1.614099720731696
0.005839005203529939,0.0005326881245304156,4.125417585139024,0.23442399982001197,0.024144194035826832,0.5010406921040024,,3,1,0.1,35891874.292882144,1.7908583017688409,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.7908583017688409,1.7908583017688409,1,False,False,False,True,1e-07,0.9,-1.7983289589113687
