efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_C_independent_flag,e_l,TV
0.5003906797620692,0.0021234552426681414,23.853174772087858,-3.5657911042522406,0.6113854307996403,0.8687188773200543,0.04189323466406486,0.0021274725314392516,3,0.7617241379310344,0.1,0.684536721413077,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.6617241379310345,-3
0.5004623986846409,0.0019285522997986308,26.529667204034997,-3.969074790219993,0.6081906912617742,0.8790658882402002,0.03767135594294463,0.0019211995051748021,3,0.8268965517241379,0.1,0.7579013906447533,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.7268965517241379,-3
0.5005069056477982,0.0017439515020396341,29.56523734921435,-4.370369688789001,0.5985691193734088,0.8879010436799382,0.03380702137288864,0.0017333217756299983,3,0.8920689655172412,0.1,0.8342470170912606,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.7920689655172413,-3
0.5005385855949835,0.0015719532554661535,33.00961754482591,-4.769992078130219,0.5836804410090872,0.8955331412103745,0.03028210459106294,0.0015612278222987242,3,0.9572413793103447,0.1,0.9137590520078998,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.8572413793103447,-3
0.5005639315033985,0.001413241201181486,36.91865452635812,-5.168229404068877,0.5645965861472774,0.9021922428330523,0.027077763795473303,0.0014035541468695402,3,1.0224137931034483,0.1,0.9966386554621848,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.9224137931034483,-3
0.5005858261037712,0.0012677430129074555,41.35543451838668,-5.565346584241145,0.5422872535707998,0.9080532656943564,0.024174238796741028,0.0012593925647589141,3,1.0875862068965516,0.1,1.0831043956043953,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,0.9875862068965516,-3
0.5006055167660907,0.001135015237941077,46.391412218517516,-5.961587335328206,0.5176130245184656,0.9132515704457074,0.021551122765513554,0.0011279736105948724,3,1.1527586206896552,0.1,1.1733941733941733,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.052758620689655,-3
0.5006235244151849,0.0010144240192163816,52.107617961729126,-6.357173489771175,0.4913241102512366,0.9178935447338619,0.019187766208901422,0.001008549973253635,3,1.2179310344827585,0.1,1.2677674084709256,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.1179310344827584,-3
0.5006400598061304,0.0009052368199162505,58.595990391650545,-6.7523037511728985,0.4640632486724576,0.9220639613007255,0.017063674120649668,0.0009003624163080594,3,1.283103448275862,0.1,1.3665075284612556,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.183103448275862,-3
0.5006552121090894,0.0008066738995937854,65.960870078441,-7.147152589155159,0.43637154374034426,0.9258312020460359,0.015158844323175324,0.0008026382007063841,3,1.3482758620689654,0.1,1.4699248120300747,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.2482758620689653,-3
0.5006690322789444,0.0007179402807350414,74.32068518037731,-7.541869638135731,0.40869625586316155,0.9292510368382533,0.013454032548144191,0.0007146008637318816,3,1.413448275862069,0.1,1.5783596457450904,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.313448275862069,-3
0.5006815678537722,0.0006382471762387385,83.8098598512117,-7.936579795215463,0.3813997377103763,0.9323694029850746,0.011930945820993466,0.000635482553093261,3,1.4786206896551723,0.1,1.6921862667719019,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.3786206896551723,-3
0.500692875436594,0.0005668269268414066,94.58097791355165,-8.331384088767322,0.35476887867619156,0.9352244806790261,0.01057237218154445,0.0005645354186671298,3,1.543793103448276,0.1,1.8118170781060297,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.4437931034482758,-3
0.5007030231161557,0.0005029434437219432,106.80723752862647,-8.726361275366761,0.3290245731846158,0.9378482640377197,0.009362256896744,0.0005010408474034161,3,1.6089655172413793,0.1,1.9377076411960128,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.5089655172413792,-3
0.5007120886092319,0.0004458992865269461,120.68523681595431,-9.121570026208994,0.30433086098763684,0.9402677651905252,0.008285735439356828,0.0004443163031414113,3,1.6741379310344826,0.1,2.070362473347547,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.5741379310344825,-3
0.5007201558987092,0.00039504012755425707,136.43813546723229,-9.517051502350222,0.28080349989137815,0.9425059476605868,0.007329132711194827,0.00039371993709870127,3,1.7393103448275862,0.1,2.2103418054338295,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.639310344827586,-3
0.5007273116982439,0.0003497571678544328,154.3192433272337,-9.912832099499084,0.25851782267158363,0.9445824574813683,0.006479936814496548,0.00034865328462686785,3,1.8044827586206895,0.1,2.3582694907616037,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.7044827586206894,-3
0.5007336423508576,0.00030948796262799614,174.61609372003664,-10.308926163239638,0.2375158014101698,0.9465142014016968,0.005726754394958823,0.0003085623994724532,3,1.869655172413793,0.1,2.5148423005565856,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.769655172413793,-3
0.5007392314009071,0.0002737160354337059,197.6550670629364,-10.705338520659025,0.21781229617195919,0.9483158082338263,0.005059253334177973,0.00027293776140172737,3,1.9348275862068964,0.1,2.6808408982322014,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.8348275862068963,-3
0.5007441578716352,0.00024196959656407193,223.80663914212167,-11.102066728824802,0.19940050344157667,0.95,0.0044680974313028666,0.00024131325630066992,3,2.0,0.1,2.8571428571428563,0.075,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.075,0.075,1,False,False,False,False,True,1e-06,True,True,1.9,-3
