A,B,EV
(9.191337378020155e-17-1.11736126547766e-16j),(1.1366710465892078e-14+3.7466229573867874e-15j),(-1.7401646550279897+2.199473965409152j)
(-3.2992321553993354e-16+9.153384254728038e-17j),(-1.4243355301268141e-15+4.698462451649621e-15j),(-1.7401646550279855-2.1994739654091613j)
(-2.7208550193923863e-17+1.401949423812383e-16j),(-2.930592527323069e-15-2.65962077579468e-15j),(-1.7395280337774839+0.7300000000000035j)
(-3.079263991594832e-17-5.3268659639506154e-17j),(1.6762535690053094e-15-1.7654325070254194e-15j),(-1.7395280337774717+0.8299999999999977j)
(-3.1041507032313903e-17+4.890687911500095e-17j),(1.956385947249081e-15-1.7176922522984166e-15j),(-1.7395280337774695-0.8299999999999988j)
(-4.587765227257183e-18-1.6790098795989107e-17j),(1.7733519757640685e-15+2.6363817169445825e-15j),(-1.7395280337774692-2.270000000000002j)
(-3.427929636214482e-17+3.2396334925245e-16j),(1.2539696556501922e-15+5.990991412178889e-16j),(-1.7395280337774681+2.1700000000000146j)
(-8.003196846013538e-18+5.818826499459801e-17j),(-2.9799312844559298e-15-1.3434818124450919e-15j),(-1.7395280337774603-2.16999999999999j)
(2.48676962530171e-16+2.86218462810515e-17j),(-3.6662253866224964e-15-2.953966647173865e-15j),(-1.7395280337774564+2.269999999999989j)
(-2.7093078156068458e-17+8.485392570979668e-18j),(3.097792719819489e-16+3.006569047821734e-17j),(-1.7395280337774546-0.729999999999999j)
(-4.415585711463586e-17-9.62292954318714e-17j),(-1.7225025951272673e-15-1.9605031631307282e-15j),(-1.7306044440779205+1.1167683464577893j)
(9.625555538109445e-18-6.863744002464508e-17j),(-2.8670856458971666e-15-2.083377941182954e-15j),(-1.7306044440779005-1.1167683464577722j)
(2.638198916535649e-17+7.925373915334152e-17j),(-4.410592134122031e-17-3.878855819961811e-16j),(-1.7267366292215607-1.3658854565742429j)
(-1.5203470628465453e-16+1.5504206950225073e-16j),(-3.47284810269302e-15-2.4399396448670296e-15j),(-1.7267366292215578+1.3658854565742484j)
(9.177317670913118e-17-1.9139837279443988e-16j),(1.7720795986865654e-15+6.146197387358894e-16j),(-1.7257080094391497+0.6419800378545261j)
(-1.706333534122687e-17+1.9292948000701936e-16j),(1.4137764297043956e-14-9.64040490950916e-15j),(-1.7257080094391382-0.6419800378545251j)
(-1.823936234942298e-17+2.2732952089625602e-17j),(4.693884241497787e-15+2.980080364078857e-15j),(-1.7200190037305016+0.3427903498266482j)
(4.783598663982764e-17-5.936933767608151e-18j),(7.651275370190622e-15+4.018174838074989e-15j),(-1.7200190037304999-0.3427903498266517j)
(-7.465309813159353e-17+4.650953223308554e-17j),(7.37250875137116e-15+7.352991533238631e-15j),(-1.7182480992659612+0.0740039846357924j)
(-8.857521117859611e-17-6.545864627514803e-18j),(9.214921184421837e-15+8.011855213537079e-16j),(-1.7182480992659588-0.07400398463579584j)
(8.592631136087695e-18+1.4288475109336972e-18j),(1.5128544739497979e-15+6.933433936632373e-16j),(-1.717169579633864-0.4694626571357729j)
(-4.4599468060207615e-17-8.167863496722781e-17j),(1.0983022859231776e-15+4.665493293184484e-16j),(-1.7171695796338624+0.4694626571357701j)
(6.1152691821440185e-18-3.005581129375632e-17j),(1.3533168363782018e-15-1.1859464832679672e-15j),(-1.7162015053415307-0.3323872698974349j)
(3.7622549916145705e-17-3.4851447144241734e-17j),(-3.985540036990255e-15+1.824408532574896e-15j),(-1.7162015053415276+0.3323872698974384j)
(-0.001857401776261495+0.0009390541901153711j),(0.36107963441220237+0.6821342491379839j),(-1.7134345785618628+0.11766273970720388j)
(-0.0018574017762611724-0.0009390541901153868j),(0.3610796344121478-0.6821342491379611j),(-1.7134345785618532-0.11766273970720496j)
(6.466122893149357e-17-5.1648681390505306e-17j),(-6.911447463663786e-16+3.774724834584941e-15j),(-1.7015323091604042+0.6947330720337083j)
(1.108706595644159e-16+3.604245210989386e-17j),(1.9815117559527525e-15-1.2210070301061695e-15j),(-1.7015323091603924-0.6947330720336965j)
(1.4403983143592564e-16+6.965177875080006e-17j),(-1.7673475983035048e-16-2.3250891939373154e-15j),(-1.6997442601253454-2.1339511148363237j)
(9.221354755073336e-17+3.8121736621562385e-17j),(-6.652944336458885e-16-1.6154909514312384e-15j),(-1.699744260125333-0.7460488851636878j)
(-1.2879880403159517e-18+1.3905107551133825e-17j),(1.6324547059512198e-16-1.5522888398863142e-16j),(-1.699744260125333+0.7460488851636945j)
(-2.971793277817695e-17+2.100520501013842e-17j),(-1.7639938791792936e-15+7.691916756532799e-16j),(-1.6997442601253225+2.1339511148363197j)
(2.384118967742257e-16+5.98539284423526e-17j),(6.3848121696959305e-15-6.070210781062079e-15j),(-1.6994546400380504-1.2293354677011403j)
(-3.333512753435186e-17-4.942118734274798e-17j),(-1.3453916992768828e-15-1.6080464791300679e-15j),(-1.6994546400380406+1.2293354677011448j)
(4.0255083010846944e-17-8.364976238091016e-18j),(2.0678410175623828e-16-2.2009586372474785e-15j),(-1.698140994865496-0.9767894433589579j)
(7.32155980124992e-17+7.02520383674707e-17j),(1.6813188280479295e-15+3.6388454648030925e-16j),(-1.6981409948654924+0.9767894433589556j)
(2.828274031238841e-16-3.853748429039202e-16j),(1.723726140798647e-14-2.2675071040873687e-14j),(-1.6961035752523972+1.636159694293753j)
(1.254091800705802e-16+1.7996654295865243e-16j),(1.6048947394786188e-15-3.882815548310972e-14j),(-1.6961035752523923-1.6361596942937562j)
(-2.0614464584792456e-17+5.988058425041672e-19j),(-6.90278925185717e-16+4.671702719960787e-15j),(-1.6951255892612942-0.41242201434227765j)
(1.4630364629386093e-16+1.3722840955120961e-16j),(-1.0402980942963853e-15+9.343720482194542e-15j),(-1.6951255892612942+0.41242201434227643j)
(8.456749486844114e-17+3.026489393685143e-17j),(3.942474961652665e-15+1.0723664690186341e-15j),(-1.6947611522453523-0.20028693170090653j)
(4.014018437314083e-17-1.1413462828426478e-17j),(9.773387182147737e-15+1.0040462985282e-14j),(-1.6947611522453432+0.20028693170091j)
(1.6701823312954366e-16+5.0644907308086633e-17j),(-1.0831783213323233e-14-2.460494522957746e-16j),(-1.6882253923977606-1.045360105495201j)
(-1.2719377888363904e-16+1.1055128507494569e-16j),(1.3298659770870244e-14+6.736116971494877e-16j),(-1.6882253923977575+1.045360105495195j)
(2.4780599918947228e-17-7.227174630510974e-18j),(-1.026861189310172e-15-1.128181645988332e-15j),(-1.6880651833514133-0.6385859960900926j)
(1.5543078900126023e-16-1.6550752330445503e-17j),(1.5561465243874342e-15+2.551767647150084e-16j),(-1.6880651833514044+0.6385859960900852j)
(-9.964872754644656e-19+7.473116536861474e-18j),(-8.980867804838212e-16+9.44558555579315e-16j),(-1.6832934461740654-2.997886667143057j)
(5.257723247836705e-17+7.706617119944738e-17j),(-1.4352552115975877e-15-2.550136656258122e-16j),(-1.6832934461740534+2.997886667143049j)
(-0.006056373581219286-0.0033801294114449067j),(0.3731406619292966+0.18685102148333033j),(-1.6826088131802668-1.6428295056994044j)
(-0.006056373581219524+0.003380129411444756j),(0.37314066192931633-0.1868510214833278j),(-1.6826088131802561+1.642829505699411j)
(-9.216287890289567e-17+1.0888848078931669e-16j),(1.9638672612699444e-15+4.277042502793726e-15j),(-1.6812192371022567+0.8336617599578781j)
(2.2745783731433527e-16-9.612229815382537e-18j),(-1.198265390814987e-15+3.2636787087579484e-15j),(-1.6812192371022474-0.8336617599578714j)
(-1.3543555212576725e-16+1.0717196063219149e-17j),(4.063457558588345e-15-4.538881504190323e-15j),(-1.6803030797735605+0.6098742194053433j)
(-3.076265739226812e-17+2.252472609595481e-17j),(-6.156160777571579e-16-1.8225671503389795e-15j),(-1.6803030797735543-0.6098742194053381j)
(-7.974801554547252e-17+7.710585705739678e-16j),(-1.495568163826946e-14-8.185661291596189e-15j),(-1.6742170517414305-1.6254684060798108j)
(-3.1174394788597593e-16+2.9263926727940505e-16j),(-1.1337705433359497e-14-5.815918929903218e-15j),(-1.6742170517414219+1.6254684060797961j)
(-6.326827179505026e-17+3.735311501700377e-17j),(2.9369868916770654e-16+2.762669868114498e-16j),(-1.6732743597954158+3.06424235626535j)
(1.778533844110036e-16-4.5703815214284924e-17j),(-1.0077464285345916e-15-4.899421817003838e-16j),(-1.673274359795407-3.0642423562653467j)
(-2.6397302902143286e-16-2.488212397038393e-16j),(-7.454308514936065e-15-2.3582717362143765e-15j),(-1.6693410330822565-2.073682371258728j)
(-6.966220747316e-17+5.894644436657033e-17j),(3.0696947012423943e-15-2.8805388367701142e-15j),(-1.669341033082253+2.0736823712587222j)
(1.0950594816888331e-16-2.809606293035397e-17j),(-1.0242112769372463e-15+3.924714343458626e-15j),(-1.6641533062549543+1.5198317664762466j)
(9.985862505654895e-17-1.0888262205958929e-16j),(1.2988702575154979e-15-5.1111718675675705e-15j),(-1.6641533062549434-1.5198317664762333j)
(-7.22541234476485e-17-6.259041365442463e-17j),(3.983701913972718e-15-1.1958898463677254e-14j),(-1.6640622621094534-0.7827727323156799j)
(-5.862200560680686e-17-1.634974229330723e-16j),(-2.2329401277748044e-15-3.233968702479651e-14j),(-1.664062262109446+0.7827727323156726j)
(4.726241215553782e-17+1.0028482623608795e-16j),(-8.48304530917198e-16+7.483936966493695e-16j),(-1.6623591333333532-2.958192483913597j)
(6.477441821120457e-17-1.0305678921623168e-16j),(1.1107080817143784e-15+8.037658784037961e-17j),(-1.6623591333333494+2.9581924839135953j)
(-1.2072811808609821e-17-5.565889753680823e-17j),(-2.1644593527842307e-15+4.4394853270773036e-16j),(-1.6613108270980328+1.17198887357636j)
(2.5612599487354287e-17-2.7899345245737927e-17j),(-5.15760871362739e-16+4.218854529859607e-15j),(-1.661310827098025-1.1719888735763555j)
(3.441254157675653e-17-2.4557456566864484e-17j),(2.3534417916288908e-15+8.604480189079264e-16j),(-1.654288322255561-1.125584132350338j)
(-7.936907741928794e-17+6.794402931428317e-17j),(-2.1552613275229697e-15+1.5987003916019038e-16j),(-1.6542883222555547+1.1255841323503246j)
(-5.157094925968945e-17-3.6017497515096664e-17j),(-1.5471263006994136e-15+2.4270327320656122e-14j),(-1.6514508134107395+1.060133573793673j)
(-3.1783159423181436e-17+9.242875474025955e-17j),(4.330047212233096e-15+1.9703990404746773e-15j),(-1.651450813410734-1.0601335737936644j)
(-9.190441252666353e-17+6.70355032065947e-17j),(-1.164094720598624e-15-1.2133589484946399e-15j),(-1.6504154866800826-1.0133693161547705j)
(-1.0137242953045892e-16+3.794270496070487e-17j),(-1.340506524783414e-15-1.790895587152547e-15j),(-1.650415486680078+1.0133693161547705j)
(-3.9177113831568056e-17+2.3868567328676636e-16j),(-1.7128151640993366e-15-4.112542738170386e-15j),(-1.6448928114819357-2.1248497200139886j)
(7.288291867419575e-17-4.695796253586308e-17j),(1.2393666764561336e-15-6.490777927013773e-16j),(-1.6448928114819346+2.124849720013999j)
(-3.006380680006248e-18-1.811392641309675e-17j),(-6.158052507246517e-16-1.256472059555048e-16j),(-1.6437819385113746+0.3110355204058732j)
(4.80817566656412e-17-2.4162061539015777e-17j),(5.517231019020108e-16+1.6465863500863776e-15j),(-1.6437819385113728-0.31103552040587457j)
(2.768112369145767e-16-1.2005841734608432e-16j),(-1.7068035972775227e-15+1.4524210763758202e-15j),(-1.6420803675843025+1.6013300610169454j)
(2.9483869401161035e-16+2.482988178654909e-16j),(-3.058556777904982e-15+5.660464724850647e-15j),(-1.6420803675842848-1.6013300610169343j)
(-1.2135885643503894e-17+4.3087632788524307e-17j),(-6.474718284990144e-16-7.271718198968702e-16j),(-1.6404832401074478-0.5504391934622029j)
(1.0941950797903216e-17-1.2707159275440709e-17j),(-1.0253604361189737e-17-3.340013421774272e-16j),(-1.6404832401074292+0.5504391934621959j)
(6.388581700465491e-18+2.6863588802729478e-18j),(1.1051772612283e-15+3.712085250857501e-16j),(-1.639319006918685-0.4531146174734753j)
(-5.4530508094265526e-17+4.462726228474197e-18j),(-1.5276000369691343e-15-1.2758093701835593e-15j),(-1.6393190069186834+0.4531146174734761j)
(-3.952672338606273e-17-1.2925653576159827e-17j),(-3.713645077010413e-15-5.239145765739277e-15j),(-1.6350649126698853-0.7882711431965205j)
(-8.732098211207689e-17-1.1387557961453593e-16j),(5.602402455548083e-15+7.072146808606696e-16j),(-1.635064912669867+0.7882711431965105j)
(1.1831960035684189e-16+3.824893563506717e-17j),(-1.2941036617724762e-14+8.263560030656329e-16j),(-1.6341640531536694+0.10589768008796725j)
(5.121174918980455e-18+4.8776231701344993e-17j),(2.7726719413623882e-15+1.4235253920270223e-14j),(-1.6341640531536545-0.10589768008796568j)
(3.3001604690023924e-17-1.8457866989615195e-17j),(3.66157587561358e-17-9.640038609978696e-16j),(-1.6313066476878277-0.5593574309011751j)
(-8.948410142139977e-17+2.0492515904607635e-17j),(-1.0460565153108174e-15+2.7240707049546022e-15j),(-1.6313066476878209+0.5593574309011725j)
(1.721261882330233e-16-2.1077553376190212e-16j),(6.255084952532577e-15-3.612245231752397e-15j),(-1.613322707151314-1.2608313539377938j)
(5.1414116485313127e-17+2.2290759859003645e-17j),(-3.4369981221094866e-15-5.767600849420942e-15j),(-1.6133227071513037+1.2608313539377825j)
(-6.925583142118048e-17+1.316488856447634e-16j),(-9.950151160977783e-15-6.467297666884759e-16j),(-1.6126239859994884+0.2060718904663403j)
(7.511207217267084e-17-2.947487877017674e-17j),(7.351355452743422e-15+4.6306718625450834e-15j),(-1.6126239859994826-0.20607189046634172j)
(-9.062628259316325e-17+1.6084239427392064e-16j),(4.948285782316553e-16-5.418202104892333e-16j),(-1.606540392971834-0.7558866177131811j)
(-3.558380201599541e-17-7.526858290151348e-17j),(4.726608396841917e-15+7.090888331889617e-16j),(-1.6065403929718232+0.7558866177131763j)
(-2.0993651676631425e-16-3.431296557028446e-17j),(-1.3303790075105815e-14+2.0408510992708675e-15j),(-1.6037767154514242-1.0830269135560753j)
(2.7519607154332224e-17+5.1679446959023766e-17j),(5.084453578263906e-15+1.789582967212764e-15j),(-1.6037767154514209+1.083026913556075j)
(-1.296648326541324e-16+2.202289678270556e-17j),(6.604380361361697e-15-2.1071833583546233e-14j),(-1.6017955905180339+0.20086560649455437j)
(-1.7365827062199875e-17-7.511904778137392e-17j),(1.5635402374206932e-15-8.031603599256718e-15j),(-1.6017955905180181-0.20086560649455465j)
(-6.646590324770429e-19+5.708570749569398e-17j),(-3.189833813497294e-15-7.603754368548177e-16j),(-1.5984665854175677+0.17880661733886535j)
(-2.5620582098503274e-17+2.7511907300795572e-18j),(-1.5709491498190142e-17-2.2845850621297616e-15j),(-1.598466585417566-0.17880661733886488j)
(7.988970621235137e-17+1.423228910743102e-16j),(6.238923001409611e-15-8.722796201765383e-16j),(-1.5786244154193556-1.4282737137123203j)
(4.516368156465971e-17-9.261287390609784e-17j),(-1.8463919820024454e-15-1.0212921378762398e-14j),(-1.5786244154193487+1.428273713712327j)
(2.4946707998185715e-17-4.6364056920908685e-17j),(2.042110383692186e-15+7.187398174166036e-16j),(-1.578310721329081+1.4400000000000062j)
(5.046266731296478e-17+1.3709322026657302e-16j),(-3.70527055447768e-15+6.196998301944689e-16j),(-1.5783107213290684-1.4399999999999915j)
(1.3696418535688419e-05-7.708636799043467e-15j),(-1.077360423096252e-12-6.972607195323065e-13j),(-1.5783107213290297-4.139344929326951e-14j)
(0.0004960223162472016+7.880050740208965e-15j),(0.03252270201290175-8.073953460508965e-13j),(-1.5756761584001748+4.2919758333319204e-14j)
(1.3394558992919613e-16-6.687991689904484e-17j),(-1.725073251807426e-15+5.6687882668725734e-15j),(-1.5719561588569826-1.9049561014784906j)
(1.391757847730426e-17-3.4409459048066365e-16j),(9.057195548631582e-15+4.6718686323246265e-17j),(-1.571956158856972+1.9049561014784842j)
(-2.4848772550968098e-17+1.1238164298774154e-16j),(2.8204889098047363e-14+2.4990070456682047e-14j),(-1.5649777271122494+0.836450103776161j)
(1.3204096922616662e-16-3.3581389208140934e-17j),(-1.3871281197484753e-14+1.0396116434570716e-14j),(-1.5649777271122391-0.836450103776168j)
(1.1588376219690525e-16-1.8270230157125624e-17j),(1.9164995470102365e-15+1.9483639052291014e-17j),(-1.5570692951170988+0.4676880106671479j)
(3.988156535326432e-17-5.740077496784631e-18j),(-3.21197669134934e-16+8.480868968747156e-16j),(-1.5570692951170937-0.46768801066714727j)
(1.4083433841609027e-17-1.9287518440796596e-17j),(-3.7187077661730256e-15-6.793205623318019e-15j),(-1.5563156604353816+0.27629212304543693j)
(-1.0138145370788431e-17-2.9983978981549184e-17j),(-4.850998620166879e-15+4.116538565264414e-15j),(-1.5563156604353665-0.2762921230454385j)
(8.313857733721764e-17-3.11536963056502e-16j),(1.8655664312129122e-15+4.876120977893787e-15j),(-1.5535122970974808-1.0033375808291762j)
(1.3651029053198933e-16-3.5688995498906707e-17j),(-7.285364485542228e-16-1.339246683238454e-15j),(-1.5535122970974695+1.0033375808291654j)
(7.435257963515847e-17+1.3261746212513168e-16j),(2.0296775203068114e-16-2.181836663588129e-15j),(-1.539594162658227+0.4156391012359224j)
(1.4736758031558381e-16-1.1282403934300453e-16j),(-8.010486041906327e-16+2.432246173414131e-15j),(-1.5395941626582172-0.4156391012359175j)
(7.368890139670951e-17+8.214808576904723e-17j),(-3.3824571480626056e-15+1.1142304075485328e-15j),(-1.5346360281732865+0.5804066431682585j)
(2.2911730165299197e-16+4.309864220782395e-17j),(-1.2912131205305085e-15-9.029704257752606e-15j),(-1.5346360281732845-0.5804066431682569j)
(3.858684047716265e-17-4.981573055250402e-16j),(-1.707084644168139e-14+2.3402209732018816e-14j),(-1.5288188182253875-2.1266380041031057j)
(-3.1967570911186715e-16+8.98120781176763e-17j),(2.47406284241685e-14+3.687359035049726e-15j),(-1.528818818225359+2.126638004103076j)
(-2.46212578058108e-18+9.667453244226189e-17j),(-6.37868859677223e-15-5.941725560171049e-15j),(-1.5138072670170322+0.6656589557701433j)
(1.0569915021837786e-16+3.4023201537627116e-17j),(2.593170701594671e-15-2.793575448157836e-15j),(-1.513807267017029-0.6656589557701428j)
(5.202625723967488e-17-2.1825516052086615e-16j),(1.800926014585619e-15+2.9131463788742733e-15j),(-1.5093544612076049-2.1072596282119394j)
(8.474562427140757e-17-5.942489646876069e-17j),(4.729115119031246e-15-3.943404580852414e-15j),(-1.5093544612075869+2.1072596282119282j)
(-6.601672409149214e-17+1.6504845577140785e-17j),(-6.574757619734694e-15-5.469049543213958e-15j),(-1.5055371699325626-0.4251412130364502j)
(5.234627395428397e-17-5.107866853176283e-17j),(-1.0023466020003247e-15+3.624034862683533e-15j),(-1.5055371699325582+0.4251412130364513j)
(0.006622963375199441-0.020641836769269735j),(-0.7390265221193701-0.41514323884092047j),(-1.4917441634361168+1.9601909350179065j)
(0.006622963375199492+0.02064183676926986j),(-0.739026522119373+0.41514323884092214j),(-1.4917441634361128-1.9601909350179123j)
(2.284548769243493e-17+9.07329423536018e-17j),(-4.374694200387291e-15-5.591396882473812e-15j),(-1.4751588267134652-0.6637742758481561j)
(1.0381476111363347e-16+9.306453405958218e-20j),(-2.405649436475784e-15-1.9634582780806827e-14j),(-1.475158826713462+0.6637742758481634j)
(0.005162340369789803+0.0016199095977461587j),(0.7730431743011801-0.24257603486409157j),(-1.4681057761053733-3.8559181951679604e-15j)
(0.00931580185555224+0.012863227956730039j),(-0.653905476378563+0.3189365448327507j),(-1.465809841046065-1.046613103718422j)
(0.00931580185555166-0.01286322795673023j),(-0.6539054763785515-0.3189365448328188j),(-1.4658098410460616+1.0466131037184183j)
(8.99273167569814e-16-5.146207584041882e-17j),(-1.7358956087258376e-16+8.591966715074231e-15j),(-1.4498518024740996+1.100000000000004j)
(-1.9892669598583897e-16+4.861207058450141e-16j),(-1.821923382213036e-14-2.5937311185076953e-14j),(-1.4498518024740938-1.1000000000000074j)
0j,0j,(-1.4498518024740865-2.54j)
0j,0j,(-1.4498518024740865-2.44j)
0j,0j,(-1.4498518024740865-2j)
0j,0j,(-1.4498518024740865-1.9j)
0j,0j,(-1.4498518024740865-0.43999999999999995j)
0j,0j,(-1.4498518024740865-0.33999999999999986j)
0j,0j,(-1.4498518024740865+0.33999999999999986j)
0j,0j,(-1.4498518024740865+0.43999999999999995j)
0j,0j,(-1.4498518024740865+1.9j)
0j,0j,(-1.4498518024740865+2j)
0j,0j,(-1.4498518024740865+2.44j)
0j,0j,(-1.4498518024740865+2.54j)
(2.4788638690293346e-17+1.6197030440021933e-16j),(5.344220776889047e-16-1.0422753007993389e-15j),(-1.4498518024740854+0.9999999999999937j)
(-1.7119899261270202e-17+2.365884469896048e-16j),(-2.56749215457932e-15+8.626506761137217e-15j),(-1.4498518024740834-0.9999999999999923j)
(-1.2242210599473387e-16-8.625625693280578e-17j),(3.339871071812503e-14+3.6415767156189836e-14j),(-1.4495504920902293+0.035294266367370486j)
(-7.294565107045055e-18-1.382504982450938e-16j),(5.811649685070298e-14+1.1314824017325891e-14j),(-1.4495504920902254-0.035294266367373914j)
(-0.0099760348318256+0.005173800715345907j),(0.3076719290427+0.33696501514273897j),(-1.4484851976193736+1.1069254541510258j)
(-0.009976034831825756-0.005173800715345571j),(0.30767192904271307-0.33696501514274374j),(-1.4484851976193729-1.1069254541510412j)
(2.2290150776061056e-17-3.484177939542363e-18j),(-6.705626600082465e-16+1.1928867233678426e-15j),(-1.4294360679452613-1.6744284235604572j)
(-7.249389525522632e-18+2.6789440529728685e-17j),(6.95144643509998e-16+3.8170997743692226e-15j),(-1.4294360679452591+1.6744284235604636j)
(5.2077226636112057e-17+1.443046942234245e-17j),(-8.023235106478682e-16-3.249839502919325e-15j),(-1.41505747055897+0.057879003599869576j)
(4.9480207010169817e-17-1.437318266400923e-16j),(9.574366490615491e-15-3.2348463331043656e-15j),(-1.4150574705589694-0.05787900359986457j)
(7.497727422908175e-17-3.15754436109374e-17j),(3.1096140495929506e-15+3.0629370628830805e-15j),(-1.4149138143344018-1.4674979800090782j)
(-3.127746808206947e-18-7.864583588053562e-17j),(-2.2709651653301272e-15+3.733629446844607e-15j),(-1.414913814334388+1.4674979800090655j)
(-8.468231780540044e-17+4.346753886581861e-17j),(-3.2689789274775935e-15+3.268139228818211e-15j),(-1.4107034955713948+1.3037233843044531j)
(-5.837049564564406e-17+9.531073703899478e-17j),(2.817793927543126e-16-4.478370099719703e-15j),(-1.4107034955713706-1.3037233843044478j)
(1.2430322243417752e-17-5.274755271553317e-17j),(-6.111767990042052e-15+5.1634003028966596e-15j),(-1.4091865335642606+0.16402249915355202j)
(-5.402366537726823e-17+6.401568214095099e-17j),(1.0405896014415231e-14-5.829151139395979e-16j),(-1.4091865335642593-0.16402249915355516j)
(1.0229005997881204e-16-4.066859565417517e-17j),(8.884815756750203e-18-7.062119199899194e-15j),(-1.4001999088733597-1.803164198144682j)
(-1.3474724023481118e-16-3.6368862329938723e-17j),(1.1472009467553522e-15-6.427226244522738e-15j),(-1.400199908873353+1.803164198144695j)
(0.0008398624868648534-3.620683219982143e-16j),(0.5719998591247661-7.62553147325737e-16j),(-1.3980901768272536-1.801986627016067e-16j)
(2.3347109701862305e-16-3.343261750723868e-16j),(8.449362598964564e-15-1.1104600079994172e-14j),(-1.3940527015187003-1.9468977612112022j)
(1.47372965841099e-17-7.965051280726154e-17j),(3.559043194791041e-15-2.093735825775556e-15j),(-1.3940527015186797+1.9468977612111984j)
(-7.54582880827993e-18-1.9310671426107514e-16j),(-8.916593416372159e-15+7.817314363799928e-15j),(-1.386655840161002-1.926145667999106j)
(-3.800345482092282e-16-2.2608723090099477e-16j),(8.758205156893964e-15-2.2203714739528565e-15j),(-1.3866558401609868+1.9261456679991054j)
(4.3565553912219425e-17-1.660238378357139e-16j),(2.5698556488745693e-16-4.1321676829934795e-16j),(-1.3853754154146092-3.3374213045511487j)
(1.2912819595674064e-17+5.496297265730808e-17j),(-1.2281702209509594e-15+8.465381110761858e-16j),(-1.3853754154146067+0.4574213045511334j)
(1.5671554533993905e-19+3.6188102915419046e-19j),(3.4282082959626966e-18+2.704766150925595e-18j),(-1.3853754154146025+3.33742130455113j)
(-4.392638565035657e-17+5.2693888167366584e-18j),(-5.825369089206223e-16+6.956431153039997e-16j),(-1.385375415414602-0.4574213045511344j)
(6.001368745297666e-17+1.2915422951086072e-16j),(-2.8389571438763156e-16-4.903597464249897e-16j),(-1.3816262926711418-2.7927713731735575j)
(-5.493611375018454e-17+2.3402460261728955e-17j),(1.1825650306420884e-16+3.2655998388823513e-16j),(-1.3816262926711311+2.792771373173538j)
(-1.2767866739630689e-17-1.0794098127806227e-16j),(1.1619575693910137e-14-1.8171101950006026e-14j),(-1.379079916693977-0.0542445522339904j)
(5.006657081801479e-17-2.0825797506300874e-16j),(8.588972347814052e-15+1.7714002529166724e-14j),(-1.3790799166939594+0.054244552233990495j)
(-3.1935233375790656e-17+1.0832628714570739e-16j),(-5.042480538529274e-17-3.1967483086877877e-16j),(-1.3764522692629237+0.3520685738318518j)
(1.807595001232048e-17+8.573100873851008e-18j),(-3.7533660721010907e-16-2.6338396530500393e-16j),(-1.3764522692629224-0.3520685738318494j)
(5.16368954857527e-17+3.983517263876281e-17j),(1.1995647726421455e-16-4.478308613561734e-16j),(-1.3764522692629109-3.2320685738318358j)
(-7.973340138154749e-18+2.607828912734522e-17j),(6.53455470059654e-17+1.3902566849523999e-16j),(-1.3764522692629093+3.2320685738318398j)
(7.37425725746837e-17+9.630903842902623e-18j),(2.4207142269936245e-15-3.725271771897635e-15j),(-1.3759509909215073-0.10610586240595159j)
(-2.392367900704697e-16-1.2249118416701079e-16j),(9.292220945561944e-15-7.201232756917833e-15j),(-1.3759509909215062+0.10610586240595024j)
(-4.677311142143665e-16-8.063934158594475e-17j),(4.606378266509008e-15-2.6741486319540555e-15j),(-1.3757759367581712+1.8761954957112885j)
(2.2453103290434607e-16+4.118468716443271e-17j),(-7.43568307969858e-15+4.4109429038146183e-16j),(-1.375775936758166-1.8761954957112759j)
(-1.0187184116889778e-16-2.3343834279377677e-17j),(-2.2032614114635823e-15+1.54928179641221e-15j),(-1.3725907605131094+0.8530023766596495j)
(1.1378819687465497e-16+1.3873419125640424e-16j),(-4.1002209587136897e-16+1.0385945084094112e-15j),(-1.3725907605131056-0.8530023766596453j)
(-1.5947386699570925e-16-5.1671727008306986e-17j),(-1.1604212600106705e-15+9.501903706984145e-16j),(-1.3691486927604353+2.686894730959827j)
(7.154172662263597e-17+5.565252949086911e-17j),(-2.0335271328383758e-16-1.4554757333333946e-15j),(-1.3691486927604186-2.6868947309598235j)
(-4.459192828790611e-17+1.383705380315117e-17j),(4.865194500822277e-16+5.211769550741833e-15j),(-1.3688082913772937-0.5320713316704436j)
(-1.7187518797254794e-16+9.691488340850578e-17j),(5.91676547714831e-16-9.482981938605778e-16j),(-1.3688082913772637+0.532071331670434j)
(8.929532143684386e-17+1.4235687025264915e-16j),(9.293919998732096e-15+2.269896659029198e-15j),(-1.3683700637357923+0.5033202490926506j)
(1.62457138159951e-16+1.523534774081087e-16j),(-1.62612800555805e-15+7.238011728634e-15j),(-1.3683700637357905-0.5033202490926542j)
(1.9215274641686556e-18+2.1109797364470947e-16j),(4.666330827173907e-15+1.785466364819442e-15j),(-1.3600833038289217+0.9408489831786719j)
(-1.230751138494844e-16+1.706697039643627e-16j),(4.1876034556984715e-17+1.137535668800772e-15j),(-1.3600833038289082-0.9408489831786668j)
(1.9805641019439448e-17-7.262832210636782e-17j),(-1.1283080049121565e-16+3.660255465926143e-16j),(-1.3490363157163843+1.407580411219379j)
(-4.011443180618988e-17+2.895312585234793e-16j),(4.872408120793094e-16+3.6855764636360485e-15j),(-1.3490363157163825-1.4724195887806186j)
