A,B,EV
(-4.502628573757276e-18+1.1087897165059676e-17j),(5.891744701159439e-16-4.940316864110211e-16j),(-2.1146929911239445+0.0364102666621382j)
(1.3933130176474338e-16+9.792317644717803e-17j),(-1.1764368302732887e-16+3.199559241520038e-16j),(-2.1104276587167674-1.9449900088928707j)
(-3.814216803541069e-17+1.745928223826124e-17j),(-8.963282164850193e-16+1.3756564201461761e-15j),(-2.1104276587167417+1.9449900088928542j)
(-4.4706613837108415e-17-8.152275920228153e-19j),(-3.463769985975561e-16+4.040851967332489e-16j),(-2.109638867449921-0.502881915005453j)
(-2.8764649962441333e-18-2.9464579563648077e-17j),(-7.450363975921801e-16-8.773762683693679e-16j),(-2.109638867449914+0.5028819150054528j)
(3.475391062540371e-17-1.2538771058078686e-16j),(-1.1738199724135284e-15-8.805131311856349e-16j),(-2.1085572564958+0.5011551671573043j)
(-5.751128200740254e-17+9.127659350384205e-18j),(7.366463842537855e-16-3.8277275046963316e-16j),(-2.108557256495779-0.5011551671572975j)
(2.4853853820181148e-17+1.1670296499323048e-17j),(2.308488238194476e-16-5.142818148304714e-16j),(-2.103845208794749+1.036225584198157j)
(1.1002919997284696e-18-5.3027198371373304e-17j),(-7.419082810280912e-16+6.630927428853209e-17j),(-2.1038452087947412-1.0362255841981556j)
(-4.181659668713464e-17-2.2066063140347058e-17j),(-7.293440299879446e-16-1.3013702026302644e-15j),(-2.1019821221509756+1.3332741508289498j)
(-6.718702079081466e-17+7.858895294936439e-17j),(1.4069247004174888e-15-7.508987506240571e-16j),(-2.101982122150971-1.3332741508289443j)
(-2.9383106025861494e-18-3.8424368393837146e-17j),(1.1374669539971595e-17+5.301747684181876e-16j),(-2.101906439672792-0.388345048872314j)
(8.684488574599284e-17-5.722581545646468e-18j),(-2.1179648331162768e-15-5.922016179055546e-16j),(-2.1019064396727805+0.38834504887230875j)
(2.420385959337503e-17+7.080616101805419e-17j),(1.9751942563950095e-15-7.390658840178622e-17j),(-2.101659607944731-0.9420193673005852j)
(-5.001373429955876e-17-6.305716758563024e-18j),(-7.712266717447341e-16+3.836324189312081e-16j),(-2.101659607944726+0.9420193673006083j)
(-7.244542137128745e-18-2.3175862906740357e-17j),(-2.573541287549822e-16-1.1556044101908374e-16j),(-2.0925945694607972-0.09272920554575327j)
(-3.600662525503759e-18-7.142792527880545e-18j),(-1.0253960649469813e-16+1.8946311330739015e-16j),(-2.09259456946079+0.09272920554575818j)
(-1.710360227852087e-16-7.602788605634257e-18j),(6.755923180176156e-16-5.5428617573856755e-17j),(-2.0826777906194156+0.4057561534202667j)
(-4.893148715178716e-18-6.836682454254481e-17j),(-7.74248886407236e-16+1.6535815547727815e-15j),(-2.0826777906194116-0.405756153420263j)
(-2.8732244790351583e-17+1.8836374974164597e-17j),(2.1791148072074726e-15+1.163200995881096e-15j),(-2.075468423723432+0.5757142841318416j)
(6.419313856195304e-18-3.82292156113617e-17j),(1.7543429022934556e-15-8.59015147949082e-16j),(-2.075468423723415-0.5757142841318547j)
(4.0361558419061024e-17+1.1316553054161772e-18j),(2.098832532048685e-16+2.1684572604801482e-16j),(-2.0729172368746798+2.028545885285535j)
(1.1852946003071812e-16+2.298792338647953e-17j),(3.841846241478689e-16-7.29404622495003e-16j),(-2.0729172368746713-2.028545885285536j)
(5.39731891399253e-17+7.885665392743133e-17j),(1.858658672996041e-16-1.1578576606159726e-15j),(-2.0710067319401118+1.0647311162611206j)
(6.896416834937797e-17-3.1857464798738646e-17j),(-8.591886577666095e-16-2.9453289953324574e-16j),(-2.07100673194009-1.0647311162611122j)
(-0.0004481474465140153+7.533115136532759e-17j),(0.0238519934906432-3.5807577337051986e-16j),(-2.05989121688942-1.6773984039733475e-15j)
(1.5392107590128183e-17-9.59451539909564e-17j),(7.390187740492632e-17-5.66132096099256e-18j),(-2.0566867899652554+1.969754069514262j)
(7.535914518758821e-17+7.434722300330018e-17j),(2.4458004341783115e-16+5.463699880123948e-16j),(-2.0566867899652532-1.9697540695142648j)
(4.298340952395211e-17+4.080496902220519e-17j),(-2.987278852074004e-16-2.178549371220075e-16j),(-2.054580649277439-0.370529589394049j)
(3.654396341861261e-17-1.1321470730103454e-17j),(1.8992997892377982e-15+2.7143891180951516e-16j),(-2.0545806492774377+0.3705295893940521j)
(-5.638840564249588e-17-1.4643451256720722e-16j),(-6.024026312446257e-16+1.870150299066698e-16j),(-2.052926120018724-1.0286493064424576j)
(-2.536683066582393e-17+7.500091964093565e-17j),(7.912531477470233e-16+2.7917601128509554e-16j),(-2.0529261200187188+1.0286493064424658j)
(6.465165101905917e-17-1.2166695332198534e-18j),(-2.8564509600657243e-16-6.739044540915525e-17j),(-2.0528812411348163-0.4147620197205021j)
(5.890311664215147e-17+1.6078980966223405e-17j),(-4.180313336286229e-16+6.599390227297234e-17j),(-2.0528812411347994+0.41476201972049515j)
(2.529633698001993e-17-3.770856872595146e-17j),(-7.674384544363378e-16+1.8060119990375494e-15j),(-2.049039638238505-0.53725314330035j)
(3.6951386823336105e-18+9.825830321417325e-17j),(1.1816360995793588e-15-1.8179622737654777e-15j),(-2.0490396382385048+0.5372531433003488j)
(-5.3483482459360373e-17-3.75284243983176e-18j),(-8.296821132746643e-17-4.708488092316421e-16j),(-2.046981031932549-0.5180228468727114j)
(1.6104884356959174e-17-1.535393121098687e-17j),(-3.350103735425344e-16+2.5744605478921577e-16j),(-2.0469810319325425+0.5180228468726982j)
(-1.3523785754627053e-18-7.088658094364121e-18j),(3.442832242957441e-16-1.117251639114973e-16j),(-2.0449465373719864+0.6628872138634097j)
(-6.59837139442435e-18-6.800641190438909e-17j),(8.186253251854225e-16-4.858154058989289e-16j),(-2.0449465373719713-0.6628872138634105j)
(9.468738757565163e-20+5.8881357268726176e-18j),(6.639733940149806e-17-6.556052685124598e-17j),(-2.0439446324220953+2.1050881923140863j)
(1.1905942246158147e-16+7.33865592231482e-18j),(8.07683857906667e-17-1.4933204193172818e-16j),(-2.0439446324220873-2.1050881923140703j)
(1.1362942503249903e-17+1.2755412275243603e-17j),(2.240911826809547e-16-4.4026235076018556e-16j),(-2.0439446324220794+0.7749118076859178j)
(7.409668520495405e-17-1.44718790267729e-17j),(1.4901679966628692e-15-4.923624809139073e-16j),(-2.043944632422067-0.7749118076859093j)
(-4.449272732653895e-17+3.784920442662828e-17j),(-3.9527856077804054e-16-8.545482152922147e-16j),(-2.0429065501135235+0.09396054888310426j)
(2.3478384587566518e-17-4.363836921652644e-17j),(-9.989407796809573e-17-4.707132395437259e-16j),(-2.042906550113516-0.0939605488831058j)
(-1.4398495928487326e-17+5.320822764378493e-17j),(-6.452840668291051e-16-1.659249494157592e-16j),(-2.041023213907013+1.497380072343347j)
(-6.112182440114393e-17-1.566653367166965e-16j),(1.7461712587921412e-15-3.6599532739269114e-16j),(-2.0410232139069975-1.49738007234336j)
(1.1411190025782982e-16+1.390696309931683e-16j),(-3.027803008147582e-16+6.303191401168116e-16j),(-2.0405691337031335-1.5792843877562721j)
(-2.1789027549479656e-16-5.726491619096126e-17j),(4.499297972146357e-16-7.811591202350754e-16j),(-2.040569133703124+1.5792843877562865j)
(6.175976949940707e-18-2.8359315773798728e-18j),(-1.2347675928499632e-17-1.0542328483868351e-17j),(-2.0369926733922834-0.04474157203438317j)
(1.2474359227173736e-17+1.260060336849687e-17j),(5.084678605631124e-16+8.055618037124861e-17j),(-2.0369926733922727+0.044741572034383975j)
(-3.114699791586247e-17-2.0941350342898562e-18j),(6.488039241886517e-17+7.461144135967849e-16j),(-2.0348388918906606+0.7267240046376187j)
(-5.741801756829131e-17+1.200009698346458e-16j),(1.0857416586133027e-15+3.9587289257074774e-17j),(-2.0348388918906437-0.7267240046376244j)
(-4.393200561247893e-17+2.0485560907448562e-17j),(-2.691942317535201e-16+2.180182463173106e-16j),(-2.0339626978369836+0.9192745114528079j)
(4.1860108273641784e-17+4.0616773412042e-17j),(1.7244122224578758e-15-4.590186919927976e-16j),(-2.0339626978369645-0.9192745114528006j)
(-1.7524112784953983e-17+7.378209425599664e-17j),(1.1444257959648673e-15-3.762921415930366e-16j),(-2.032430213680358-1.6613425631175565j)
(5.07328353075092e-17-2.955376546621514e-17j),(-6.755816395838362e-16+1.5550500444644635e-15j),(-2.0324302136803514+1.6613425631175565j)
(-2.9661463887567844e-17+7.6558781042683e-17j),(-2.850456046719409e-16+7.894445148928937e-16j),(-2.0310351244392586+0.22416480064856j)
(2.4937677287682873e-17-1.735329349011182e-18j),(-2.1125267634031643e-16-2.033072604159097e-16j),(-2.0310351244392395-0.22416480064855873j)
(3.505954408527744e-17+2.6770591558527953e-17j),(5.307129961799918e-16+1.0366067398213296e-15j),(-2.0222165367375755-0.7089375878110167j)
(3.784820055346964e-17+3.20416414785138e-17j),(3.173584225561334e-16+5.430201200151969e-16j),(-2.022216536737534+0.7089375878110104j)
(0.00023890367171097108+0.0008700166005772699j),(-0.040298069350167-0.06538987780307501j),(-2.0212491637240775-0.2545392239004733j)
(0.00023890367171101656-0.0008700166005775362j),(-0.04029806935017117+0.0653898778030742j),(-2.0212491637240637+0.25453922390046557j)
(-1.1695862902007465e-16-8.725731048477675e-17j),(-9.818829896916555e-16-2.431051348130348e-16j),(-2.015170831718078-0.6591034481115918j)
(3.071920064004657e-17-2.448530488799071e-17j),(9.88542380444214e-16-5.114617671167003e-16j),(-2.0151708317180494+0.6591034481115877j)
(0.00010630272640502463-1.3277199179868145e-16j),(0.0005505987491780107-1.3752530680994704e-15j),(-1.9566577587610277+2.7380781437123136e-15j)
(4.268267433829161e-17+1.1045053330687271e-16j),(-9.811006526143774e-17-9.697955128798025e-16j),(-1.9069256317599093-0.47936098453132625j)
(-6.463032489169467e-17+3.8231956784371665e-17j),(-1.6372350416160455e-15+3.590177091286365e-16j),(-1.906925631759897+0.47936098453132076j)
(-0.0009059285131902987+7.578454048023356e-05j),(0.01753959697085245-0.005156905242928553j),(-1.9028161687708245+1.3056926198038665j)
(-0.0009059285131905367-7.578454048031964e-05j),(0.017539596970853513+0.00515690524292638j),(-1.902816168770822-1.305692619803843j)
(1.6336129220006154e-17-1.5433963452967957e-17j),(-1.3439216806817478e-15+2.8974332185942176e-15j),(-1.9015680201367742+0.41065459305521557j)
(6.089335847632719e-18+3.595791384089762e-18j),(-7.51348998846113e-16+2.0006271365470462e-15j),(-1.9015680201367655-0.41065459305519525j)
(3.243134105816725e-17+1.617551226451575e-17j),(1.627281165644525e-16+1.1592863001747209e-15j),(-1.899208208582571+1.852591643296608j)
(-1.887102154131559e-18+1.3916650895083071e-16j),(9.374552774772586e-16+7.157041098414309e-16j),(-1.8992082085825677-1.0274083567034056j)
(-6.045298859868803e-19+3.3666869189468664e-18j),(-4.645348151021398e-16-2.0280720443832235e-16j),(-1.8992082085825654+1.0274083567034022j)
(4.487767882059423e-17+3.0626558687703628e-18j),(-9.591055885671915e-16-5.304323214901322e-16j),(-1.8992082085825377-1.8525916432965897j)
(-2.0110838247018304e-17-2.3339212940722863e-18j),(-4.3307717068715666e-16-2.62491758199723e-15j),(-1.8970296113607574-0.4106537531952781j)
(1.7707106906231606e-17-6.38837302807558e-17j),(8.551175178507246e-16-3.487129107028319e-15j),(-1.8970296113607414+0.4106537531952862j)
(-3.431000308772181e-18+6.264199542177037e-17j),(-5.723289331109723e-16+1.6324758144899823e-17j),(-1.8435167345569572+1.4435782516745344j)
(-5.137410111309512e-17+8.656865323058487e-17j),(-1.2671593159561773e-15+1.3818261041619967e-15j),(-1.8435167345569565-1.4435782516745388j)
(6.527577834688448e-17-1.7455699331763768e-17j),(1.2712209651515327e-15-5.995002453552895e-16j),(-1.8318859335351887+0.006393790852223404j)
(1.4953936946087986e-17+2.7925227308485996e-17j),(1.9983432676739886e-15-7.010819172810129e-16j),(-1.831885933535184-0.006393790852224601j)
(-1.3786182167947323e-17+1.9258792687425117e-17j),(-5.406603778212103e-16+5.985814694659564e-16j),(-1.8215124798829025+0.9160523091263185j)
(4.485598916191872e-17-1.9875102787219938e-17j),(9.250752524881228e-16-3.642798648050154e-16j),(-1.8215124798828846-0.9160523091263059j)
(-8.686834161207385e-18+6.248511283296882e-17j),(-1.1009353281832322e-15-1.2756852074268014e-16j),(-1.819974289115448-0.5251983060736156j)
(-2.33775984357592e-17+1.228809808831417e-16j),(-6.514298163133143e-17+6.109464136514084e-16j),(-1.8199742891154431+0.5251983060736106j)
(-6.345622061617868e-17+8.539995422184475e-17j),(-3.2012040076597496e-16+7.853505408665017e-16j),(-1.8058611774370543+1.1709498891028784j)
(-4.881019310959794e-17-5.55577576460367e-17j),(1.2974440161916574e-16-8.522109531359145e-16j),(-1.8058611774370519-1.170949889102879j)
(8.642327139485345e-18+3.2760122101278456e-17j),(2.224748317941696e-15+1.3968049648874114e-15j),(-1.8024781503182836+0.26697448942970625j)
(-1.1482935168248111e-17-7.351665595982104e-17j),(7.35730853451168e-16+7.403841804005672e-16j),(-1.8024781503182754-0.26697448942970287j)
(0.0002593555030829739+2.3263838323565595e-16j),(-0.1244272259821668-5.2956221461026754e-14j),(-1.7771926030650227+2.670473296344459e-15j)
(-3.436247191603029e-17+7.306484897890075e-17j),(-4.960167545845198e-16+2.99456386713913e-16j),(-1.7616740459540081+2.327255585314265j)
(4.740118947181798e-17-8.648542431211956e-17j),(2.0835202198875984e-16+4.787017532250386e-16j),(-1.7616740459540043-2.3272555853142585j)
(3.207965772575728e-17-4.911173748931215e-17j),(-3.684342561775553e-15+2.569749457770702e-15j),(-1.7608805706351103-0.010057782473477586j)
(9.50495968702859e-17+3.1177325195754585e-17j),(-6.6211843319547035e-15-2.677751789194751e-15j),(-1.7608805706351025+0.01005778247347372j)
(0.0006121723996913124-2.889656710151437e-18j),(0.07369360255842226+6.09767368984306e-14j),(-1.7585539230566631-2.6871693241141896e-15j)
(6.644514901574101e-18+2.705263157272326e-17j),(7.513826358707439e-16+1.928470188321107e-15j),(-1.7568510155253165-0.8914003574995062j)
(1.4836383920071576e-16+1.0998054710549881e-16j),(1.840511599204976e-15-8.75218995115149e-16j),(-1.7568510155253156+0.8914003574995245j)
(-2.782053787854731e-17+5.793018929794784e-17j),(-1.105307888246998e-16+3.9484544682641566e-16j),(-1.7554008826649545+1.4344461191730085j)
(-3.0974564760750693e-18-1.1765192252694125e-16j),(-1.481734826739459e-16-1.844888949448723e-15j),(-1.7554008826649443-1.4344461191729927j)
(-2.180864311705083e-05-3.290677868855561e-16j),(-3.194666753358888e-14+1.6659148751633843e-15j),(-1.750974158488642-1.7136865656987993e-15j)
(1.1497981778137728e-17+4.353908419276117e-17j),(-5.1521780985615e-16+3.3057983279953085e-16j),(-1.7509741584886307-1.440000000000008j)
(1.3513086013822849e-17-7.590742703007229e-18j),(-1.2264184265193056e-16+2.4320034035833634e-16j),(-1.7509741584886303+1.4400000000000002j)
(-1.244180211982812e-16+6.343787934275887e-17j),(1.2550352630983666e-15+1.2444292925243026e-15j),(-1.7499369082135103-0.9001319644050377j)
(-2.900817004193418e-17-5.837352757194292e-17j),(1.039337147688535e-15-6.288116916523145e-16j),(-1.7499369082135001+0.9001319644050457j)
(1.0975357715716913e-16-2.548277189394912e-16j),(1.7686581763297116e-15-2.155247412587683e-15j),(-1.672741982633578-1.6177390199438253j)
(5.77923357087257e-17-6.495332838091304e-17j),(7.82143821621289e-16-3.5141623741360404e-16j),(-1.6727419826335623+1.6177390199438233j)
(-9.125850351041734e-19-3.0806234490822924e-19j),(-2.2765827966336937e-18-1.2190885634040606e-18j),(-1.6595083570381932+3.073254087143835j)
(1.3936743279077248e-17+7.599154314359616e-18j),(-3.690384825597749e-16+1.8288979793499912e-16j),(-1.659508357038183+0.19325408714382641j)
(1.1079941224184475e-17-1.4654396472744237e-17j),(-5.860879316259448e-16+1.159623116594359e-16j),(-1.6595083570381821-0.1932540871438231j)
(2.4162065028153767e-17+1.4287329458301184e-16j),(2.761340830265133e-16-1.187461074276473e-16j),(-1.6595083570381792-3.0732540871438183j)
(-9.267265788706938e-17-2.2083980705993763e-16j),(-4.657953317780991e-16+4.2744566262966286e-16j),(-1.6587561474538295-2.5324215242289014j)
(-1.5005183330307498e-16+1.2030657633973754e-16j),(-6.588209384631956e-17+3.231344534462971e-16j),(-1.6587561474538193+2.532421524228898j)
(-1.0571365065979713e-16-1.0116397856007201e-16j),(1.3915377530674077e-15+4.0090130100406554e-16j),(-1.6584665856557335+1.0668291884590009j)
(-2.746871267504033e-17-1.7025307353641765e-16j),(1.4924714532674304e-15-7.37399898314572e-16j),(-1.658466585655733-1.0668291884590042j)
(1.0155153245746265e-16+1.8441172569039907e-16j),(-1.798403095127872e-16-1.882709410490422e-15j),(-1.6582712947391778-1.6361324090656353j)
(-1.3582240129799064e-16+7.381083085550849e-17j),(5.167767377567413e-16-1.2563828558200824e-15j),(-1.6582712947391747+1.6361324090656408j)
(1.1623575981443365e-16-8.927109768494978e-17j),(-1.4790302348310641e-15+1.768135022721624e-15j),(-1.6568747176542638-0.26500432849878147j)
(2.2810687216254455e-18-3.368590044960977e-17j),(9.903937791399318e-16-1.3376208301867018e-15j),(-1.6568747176542633+0.2650043284987825j)
(1.2423628589617164e-17-5.3318876886020444e-17j),(1.1793371063023933e-15+4.516311196068059e-16j),(-1.656630093718398-1.1748340092727j)
(3.160592668383837e-17+8.232788951256897e-17j),(1.7568238349946848e-15+4.761644765716272e-16j),(-1.656630093718392+1.1748340092726945j)
(-1.1586354014349464e-16+2.5924423205265737e-17j),(-4.326289367232573e-16+3.215616215971693e-15j),(-1.655415378308643-1.5250010371980394j)
(8.732371260426953e-17-1.2325840979547952e-17j),(-3.386981437600732e-15+8.843664141370486e-16j),(-1.6554153783086312+1.5250010371980371j)
(-3.8678977050012496e-17-4.4567261241144595e-17j),(1.5963826117710266e-17+4.547375789350467e-18j),(-1.6518949651692656-0.9926969798248688j)
(1.0101384137843367e-16-4.910221390745689e-17j),(-3.742513584266517e-16+5.749104588084784e-16j),(-1.6518949651692605+0.9926969798248597j)
(-8.133240194141305e-18-2.0805650673073042e-17j),(-1.4066369367521108e-16+4.856766331430036e-17j),(-1.6506138477458048+0.08789296113699685j)
(-4.908418255412581e-18-8.388166507230836e-18j),(-5.039164136811831e-16+2.1153628466154096e-16j),(-1.650613847745802-0.08789296113700303j)
(-9.963092183178147e-18+3.002434222311225e-17j),(-1.8881575247093014e-17+5.738025927186029e-17j),(-1.6506138477457934+2.9678929611369855j)
(-3.692847426270282e-17+5.336587302712713e-17j),(-2.0179309308587332e-16-2.4971598921788092e-18j),(-1.650613847745793-2.967892961136977j)
(9.763282226232646e-17-2.361226349284464e-16j),(4.1820591738781924e-16+2.7176833463058874e-16j),(-1.6495593743449843-1.5329256221049934j)
(7.898288680720692e-17-1.9505336879694268e-17j),(9.107090570738884e-16+1.7475870380882015e-15j),(-1.6495593743449797+1.5329256221049945j)
(-1.3544373272089203e-16+1.6145179863239448e-16j),(2.1405596547075763e-16-3.72395164745532e-16j),(-1.6494099309890873-2.4269857282713883j)
(-1.964403032385218e-17-3.297118610862934e-17j),(1.4125859836335753e-16+1.7687131256770425e-16j),(-1.6494099309890857+2.426985728271386j)
(-4.8913296282397815e-18-3.048129664711373e-18j),(-1.8135359840447894e-16-2.4564202259696295e-16j),(-1.6471814478638795+0.08633232991548045j)
(-5.784994915547515e-18+2.405561550347087e-17j),(1.3416872229287075e-15-5.757317111061822e-16j),(-1.6471814478638755-0.08633232991548552j)
(0.007083676344143444-0.00018665448239788218j),(-0.09237416995261258-0.05694043782726996j),(-1.6462030972223485+0.6348884360790921j)
(0.007083676344144206+0.00018665448239845475j),(-0.0923741699525918+0.05694043782726699j),(-1.6462030972223223-0.6348884360790905j)
(6.139038066827287e-17+4.452197297474634e-18j),(3.2709163639573037e-16-1.221642981794402e-15j),(-1.6399626180264755+0.22317042353200234j)
(-3.3614854888564085e-17+7.191606678684971e-17j),(2.688911647163912e-15-5.471617995416831e-16j),(-1.6399626180264746-0.22317042353199648j)
(8.574333931381334e-18+1.820294726438304e-17j),(-8.824655841804891e-16+1.4558826532034308e-15j),(-1.6364109538598215-1.0000000000000124j)
(-5.4618185157793986e-17-2.5859411003626106e-17j),(-9.763490192838645e-16+1.8567544542876486e-16j),(-1.6364109538598142+0.999999999999999j)
0j,0j,(-1.6364109538598108-2.54j)
0j,0j,(-1.6364109538598108-2.44j)
0j,0j,(-1.6364109538598108-2j)
0j,0j,(-1.6364109538598108-1.9j)
0j,0j,(-1.6364109538598108-0.43999999999999995j)
0j,0j,(-1.6364109538598108-0.33999999999999986j)
0j,0j,(-1.6364109538598108+0.33999999999999986j)
0j,0j,(-1.6364109538598108+0.43999999999999995j)
0j,0j,(-1.6364109538598108+1.9j)
0j,0j,(-1.6364109538598108+2j)
0j,0j,(-1.6364109538598108+2.44j)
0j,0j,(-1.6364109538598108+2.54j)
(6.93383644433588e-18-1.336888762717887e-17j),(-4.623268631491098e-16-8.135242332988296e-16j),(-1.6364109538598097-1.0999999999999983j)
(1.6824263524552407e-17-8.170971294164589e-17j),(-5.527554416305664e-16+9.248490548458872e-16j),(-1.6364109538598035+1.0999999999999932j)
(7.407417611837864e-18+7.887669826945548e-17j),(-8.019789218612072e-16-3.2635373277133525e-16j),(-1.6282111963918786-1.1371554730179074j)
(3.272395287861731e-17+7.72591291478356e-17j),(9.317578600001479e-16-2.405577642174427e-15j),(-1.6282111963918682+1.1371554730178968j)
(-0.0063962467221892316+0.0025868666386978036j),(0.13180886841864364+0.03321535187992567j),(-1.625785335161298+0.6872263237814662j)
(-0.0063962467221888725-0.0025868666386980837j),(0.13180886841865042-0.03321535187992723j),(-1.6257853351612883-0.6872263237814642j)
(3.248061413565365e-17+6.516947870763362e-17j),(-2.4613619134420733e-16-7.687640003216604e-16j),(-1.6237698729263437+0.2292992056545547j)
(6.366256355581061e-17+1.8641593696401135e-17j),(-1.2852506993041598e-15-5.087486371114237e-16j),(-1.6237698729263432-0.2292992056545591j)
(-1.926272657544797e-16-5.283387344147469e-16j),(5.242562849745287e-15-3.888211652835374e-15j),(-1.6237465935794144-0.6573889207403548j)
(6.872458059909795e-16-4.097676884167376e-16j),(5.166064455023262e-15+2.84424894284088e-15j),(-1.6237465935793978+0.6573889207403415j)
(6.147842239202467e-17+8.654033673792541e-18j),(-7.679066653695438e-16-9.202770160176016e-16j),(-1.623537149169325-0.145236973142252j)
(1.3210341361665221e-17-9.202764566083992e-18j),(8.047539723556359e-17+1.985083375403704e-15j),(-1.6235371491693233+0.1452369731422508j)
(1.623385465928945e-18-3.3224557246064333e-18j),(-1.9887974947238563e-17-3.799228349663798e-16j),(-1.6235025320737468+1.6700540023563843j)
(-2.8957524841099324e-17+2.409273793438785e-18j),(3.6821740236006965e-16-5.827440038999721e-17j),(-1.623502532073734+1.209945997643595j)
(1.0020686375806219e-16+2.824982260559135e-17j),(-6.432853626954097e-16+2.740290264755729e-16j),(-1.6235025320737306-1.6700540023563817j)
(5.007712826631662e-17-2.3158749340632147e-17j),(-1.781274004260291e-16-4.546324222817451e-16j),(-1.623502532073729-1.2099459976436153j)
(0.00031839920557259977+0.00024162117104474317j),(0.004355119673904423+0.0015643851900822778j),(-1.6168232351212106+0.7692352103976748j)
(0.00031839920557268043-0.00024162117104529275j),(0.004355119673900981-0.0015643851900802933j),(-1.6168232351211957-0.7692352103976797j)
(2.5448508677110426e-17+4.6008789861126415e-17j),(9.556534753780635e-17-4.046405433923882e-16j),(-1.6167118801080382+1.6843270894743034j)
(-5.2955017370848234e-17+1.3107668264633198e-16j),(2.8212831291231395e-16-1.2606776448241828e-16j),(-1.6167118801080156-1.6843270894742777j)
(4.587644003593854e-17+4.039544475033652e-18j),(-2.2666321252364614e-16-9.626927817432619e-16j),(-1.6150983010338227+2.209507695936205j)
(1.2613323578121302e-16+8.847664765741984e-17j),(5.1148115503276097e-17-3.4710295322413134e-16j),(-1.6150983010338205-2.2095076959361797j)
(-1.9718459971016855e-16+3.340187950159115e-17j),(3.2046459702199956e-15-1.98323094363495e-15j),(-1.615098301033812-0.6704923040638195j)
(3.323200773068e-17+5.430887523430503e-17j),(1.3269596298209095e-15+2.046835755608249e-15j),(-1.6150983010338096+0.6704923040638193j)
(-1.9163282703715293e-16-1.4817794932232275e-16j),(-6.669109507258126e-16+6.305578878105959e-16j),(-1.606510826863947-0.8591371630820467j)
(-2.7910828395437387e-16-1.8253928332607471e-16j),(-3.687702818633935e-15+1.4543607817272452e-15j),(-1.6065108268639328+0.8591371630820464j)
(-1.0919117819121554e-16-7.22793935461326e-17j),(9.968288202564264e-16-3.077765288238264e-16j),(-1.5740385401098076-0.3124315556725326j)
(1.053547187182655e-16+6.488015476269843e-17j),(-1.6146174106560287e-16-2.8924910459871013e-15j),(-1.5740385401097967+0.3124315556725257j)
(2.178592593929483e-18+1.148444816789692e-16j),(1.4510594298270502e-15-6.89261378918208e-16j),(-1.5672264114968593-0.5429694166443976j)
(1.8490613083005338e-17+4.8754199549816623e-17j),(-9.871539017000433e-16-1.062276450990017e-15j),(-1.5672264114968535+0.5429694166443885j)
(-9.363752524776513e-17+1.1279793884298391e-17j),(3.1897831875716593e-16-1.3243158322755529e-15j),(-1.5626736607787488+1.22914887165791j)
(-4.623891771113748e-17-2.5029896246292748e-17j),(7.836492019295461e-16-6.768609595003178e-16j),(-1.562673660778741-1.2291488716578995j)
(-5.840180133423648e-17+4.0743272963608254e-17j),(-2.630119854228654e-16+3.08137350714695e-16j),(-1.5610840758341171-0.9036536538799218j)
(-1.5156063768962804e-16-6.689056953154719e-17j),(-2.762155874060338e-15-6.817341666926795e-16j),(-1.5610840758341011+0.9036536538799201j)
(-1.1398952052012238e-17-2.3249065344089418e-17j),(-2.4542786056360475e-17+1.1697090322026683e-17j),(-1.5514263492591998+0.2298870340752932j)
(2.2319378401175383e-17+4.0807962532493367e-17j),(-2.2995505488873215e-16+6.088799663408625e-16j),(-1.551426349259196-0.22988703407529953j)
(1.0436036525270689e-16-7.196620624895938e-17j),(9.348151062328923e-16+1.0758153743796834e-15j),(-1.5505494036517884-0.30365900231092624j)
(3.0452157130519517e-18-2.5992441794819114e-17j),(-1.3918083503134514e-15-7.642481396467361e-16j),(-1.550549403651785+0.30365900231092324j)
(-2.9990610176662734e-17+4.93523018466447e-18j),(2.0652006539739316e-16-6.950989250153316e-16j),(-1.5497294098322558+0.17219362806939612j)
(3.448110162952859e-17+5.791501075634703e-17j),(-1.0050194606862723e-15+2.438120872546947e-15j),(-1.549729409832254-0.1721936280693946j)
(3.57186579132572e-16-1.372014528899351e-16j),(-1.1842117432618685e-15+2.018210143108634e-15j),(-1.5480757698961323+0.821993940004842j)
(3.111366783443506e-16-1.7717675994248607e-16j),(4.863805599348532e-15+1.4293014671077587e-15j),(-1.5480757698961298-0.8219939400048434j)
(8.181055630867629e-17+1.332542380167352e-16j),(5.346385265133518e-16-4.449694856268532e-16j),(-1.5476796964812563-1.7614885931466304j)
(2.3285594345379998e-17+7.739863759860139e-17j),(-8.996600447275337e-17-1.0210745416026976e-15j),(-1.5476796964812365+1.7614885931466193j)
(-2.209171042917528e-16+1.3550922329033442e-16j),(-1.1884526211415998e-15+1.7636661994831168e-16j),(-1.5469645896936683-1.1384564094985887j)
(6.655389153336343e-17+1.1047013408494286e-17j),(7.736709405922708e-17+6.546140480577828e-17j),(-1.546964589693668-1.7415435905014285j)
(8.207305789944852e-17+1.5388115754000885e-17j),(4.316218972446213e-16+9.311647884150362e-17j),(-1.546964589693668+1.138456409498595j)
(-5.003412054877328e-19+1.7756273225068145e-18j),(-1.1975053799085347e-18+5.499912568521737e-18j),(-1.546964589693655+1.7415435905014114j)
(-8.057509510649482e-17+2.7073535704730628e-17j),(5.029882986839212e-15+7.387243975946178e-16j),(-1.5466299415065683+0.68654175637987j)
