A,B,EV
(-1.0711324710679259e-16+6.351062986867397e-18j),(-3.209828591109983e-15+2.1015177049891097e-15j),(-1.4736761358401618+0.5984416203416398j)
(2.0862814684662377e-16-2.7447916066397407e-17j),(-8.361483657076172e-15-6.766204871268777e-15j),(-1.4736761358401604-0.5984416203416377j)
(-1.0224250897348478e-16+1.094748949490099e-16j),(7.017371860616724e-18-9.661718107301572e-16j),(-1.47097190848298-0.6923483327935183j)
(-1.787471218067328e-17+1.3892173816078523e-17j),(5.325063942940075e-16+7.185990099754198e-16j),(-1.470971908482979+2.187651667206514j)
(-1.166662355969736e-16-6.048689609327678e-17j),(7.390323233298409e-16-2.6914931587421563e-16j),(-1.4709719084829702-2.187651667206483j)
(-1.6732647502380436e-16+1.3035451320603603e-17j),(-3.221320523881298e-15+1.97640777103531e-15j),(-1.4709719084829629+0.6923483327935114j)
(1.5765491618565647e-16+5.699013384344031e-16j),(-1.4550547813890825e-14-8.936724971213086e-14j),(-1.4628222870252978-0.2690749727984367j)
(-2.2712276583659347e-16-1.1059242997946929e-16j),(2.275305407145045e-14+5.855605515165785e-14j),(-1.4628222870252878+0.26907497279843445j)
(9.962502900554901e-17-5.819254955401173e-17j),(-5.513242617099165e-16+5.204042564046047e-16j),(-1.4609125834203722+1.7523791221018739j)
(-2.3345897973222902e-17-2.204449496953816e-17j),(5.7414898342355265e-16-6.836847440855625e-16j),(-1.4609125834203716-1.7523791221018692j)
(-6.864164685511512e-18+6.15174936860596e-18j),(6.691906778198127e-16+3.2224337571147204e-16j),(-1.4609068121378666-1.659024859747788j)
(-2.6340325480029974e-17+4.1858732114682226e-17j),(-1.6307167578443956e-16+1.6781718145903108e-16j),(-1.4609068121378654+1.6590248597477861j)
(-9.283177908782927e-17+1.3928250105426883e-16j),(1.3463807563849078e-13-2.983901496558995e-14j),(-1.4597004088891996+0.18804441637149805j)
(-1.2884154614430615e-16-3.6248687361050303e-16j),(2.2413881166064735e-14+1.5030754861453605e-13j),(-1.4597004088891934-0.18804441637150565j)
(-6.099084548435975e-17-1.0152237185106693e-16j),(9.189887025193105e-16+2.4598302637408123e-15j),(-1.4482075518474504+1.2061775261500034j)
(-9.158553253981943e-17-3.906904083759448e-18j),(3.127035391370665e-16+5.846159153801854e-16j),(-1.4482075518474482-1.2061775261500207j)
(-9.910096229524052e-17+2.0552641544367174e-17j),(1.542954227903994e-13-1.1723491961118348e-13j),(-1.445620568659941+0.5777100914044974j)
(-1.4162338547795448e-16+1.5209055461219787e-16j),(1.1730744345611313e-13-2.543158648430298e-13j),(-1.4456205686599337-0.5777100914044957j)
(0.0009388399863410393+0.005677770877326362j),(-0.5290314063538233+0.45101249411828753j),(-1.445162102365971-0.6617474311221115j)
(0.0009388399863411814-0.0056777708773263925j),(-0.529031406353835-0.4510124941183129j),(-1.4451621023659609+0.6617474311221131j)
(-1.5834609159976482e-16+1.760063633458057e-16j),(-1.0587448094573447e-13+2.320590017242645e-13j),(-1.4296690756465897-0.6003356671905158j)
(-1.200554919399516e-16-2.1442678826527302e-17j),(-1.514259925137771e-13+1.1686163386863509e-13j),(-1.4296690756465729+0.600335667190505j)
(-1.1107808493504174e-16-1.2977859274607814e-17j),(-1.5431192700006572e-15-4.477617023547626e-15j),(-1.426951481543373-1.175269635338178j)
(-2.4227943996380233e-18-2.7561433723136447e-17j),(-1.6273465816006604e-15+2.4663856380023437e-15j),(-1.4269514815433508+1.1752696353381733j)
(1.0078895683964203e-16-1.4904642208474242e-16j),(4.1486377281300716e-14+4.209112376280135e-14j),(-1.410705112156419-0.4520837566745868j)
(1.3167273046552933e-17-3.240446781941947e-17j),(4.725578165923941e-14+2.721128038142756e-14j),(-1.4107051121564103+0.45208375667458606j)
(-0.00013591522161780518+0.0004509462684499978j),(-0.2255411445092113-0.8518332239267261j),(-1.4050016659565223+0.008186350872420034j)
(-0.0001359152216175107-0.00045094626844974196j),(-0.225541144509042+0.8518332239268127j),(-1.405001665956515-0.008186350872420261j)
(-1.49620868641087e-16+3.127041755346436e-17j),(3.4967950510470027e-15+1.510386600750917e-14j),(-1.3639466738563053-0.10645646918452792j)
(1.9730395700621099e-16-2.0443114786811084e-16j),(-1.691252881178611e-15+3.495361435036552e-15j),(-1.3639466738562989+0.10645646918451915j)
(1.0108746906547732e-16-6.172813826390361e-17j),(1.2716837432137966e-14+4.3271100271723835e-15j),(-1.3434953108112755+0.1843659971623211j)
(1.1946528045006436e-16-5.1418562267696985e-18j),(-7.826959565820668e-15-6.780045382979368e-15j),(-1.3434953108112635-0.18436599716232213j)
(5.83937995956956e-17-5.2383498067448276e-17j),(-1.2172390431695049e-15-9.052353223461764e-15j),(-1.3422198718704057+0.2679610815096589j)
(-2.6208239649398874e-16-1.8046114232179555e-16j),(-2.951414378771124e-14+5.818822636778166e-15j),(-1.3422198718703842-0.26796108150965003j)
(-1.2911687072729719e-17-1.743573772516838e-16j),(4.972679325063689e-15-1.366618536509493e-14j),(-1.3128700862444413-0.19033435806020038j)
(-2.386024252361028e-16-2.0306649001659355e-16j),(-1.3381010792293593e-14+1.9362279346901298e-14j),(-1.3128700862444307+0.19033435806020543j)
(2.2621494474851024e-16+6.34725421490341e-17j),(4.039935853476351e-17-1.445565327024347e-15j),(-1.3042954925251435+1.1702462199391621j)
(5.759359745163634e-17-2.298389714902381e-16j),(8.72124552367121e-16-3.2293113684202566e-16j),(-1.3042954925251395-1.1702462199391597j)
(1.1109202906534251e-16-1.5229201472265022e-16j),(-2.0446408023575377e-14-7.990026809977677e-16j),(-1.292297712071004-0.267742646907833j)
(-1.1549796628472573e-16+8.786724345462897e-17j),(-2.83035564572947e-15-1.8152787391047415e-15j),(-1.292297712070998+0.2677426469078401j)
(1.4068654408002596e-17-1.3537174768421011e-16j),(-1.1205222982775227e-14+1.874176251456994e-15j),(-1.2915458656319674-0.112627623318042j)
(1.294435641946924e-16+1.8508741757704293e-16j),(-4.1682139845743764e-15+8.121915431457732e-16j),(-1.2915458656319674+0.11262762331803713j)
(2.656348648757767e-16+2.4556441919134042e-17j),(2.388648818578955e-14+2.3178860039366263e-14j),(-1.2848296090952052+0.25498320176330663j)
(7.808831496570882e-17-7.631229956479953e-18j),(6.767432967020491e-16-1.7416392308151753e-14j),(-1.284829609095195-0.254983201763304j)
(-0.00041374475881704746+0.00270188838136121j),(0.38335075961485116-0.1920504007516159j),(-1.276959628424886+0.4960478913755473j)
(-0.00041374475881717453-0.0027018883813608886j),(0.3833507596148483+0.1920504007515984j),(-1.276959628424872-0.49604789137553984j)
(-1.461297370389567e-16-5.1550330513847665e-17j),(6.660799617280751e-16-3.604623941590952e-15j),(-1.2750802755680577-1.2662541490602033j)
(4.9377599411134724e-17+7.761825678291026e-17j),(5.210505982163191e-16-1.5134904013192275e-15j),(-1.275080275568053+1.2662541490602013j)
(1.148795830731204e-16-6.887376096890808e-17j),(8.330427302805197e-16+5.8934073207102335e-16j),(-1.2658036346284756-1.363670435614646j)
(3.9740662822715044e-17-4.2517599394906325e-17j),(8.370510429130042e-16+2.626426043774311e-15j),(-1.2658036346284576+1.3636704356146228j)
(8.934024934524012e-17+1.59387524807115e-16j),(5.678069871805438e-16-1.35981280881857e-15j),(-1.2640295390873197+1.1716552427576337j)
(9.281941621223342e-17+1.7710970276777648e-16j),(1.829803259550457e-15-2.0027131381612654e-15j),(-1.2640295390873155-1.1716552427576155j)
(-1.24827739634634e-16+5.078316261047394e-17j),(7.55254196662131e-15+4.83994602515874e-15j),(-1.2562420345731935-0.1710960411409739j)
(2.092151292994408e-16+9.80387454133055e-17j),(-9.656635342145023e-15-1.2994733894126107e-14j),(-1.2562420345731886+0.17109604114097393j)
(-4.212128365308706e-17+1.0030874359773355e-16j),(-1.1640759410587384e-15+3.2126578461416443e-15j),(-1.2441009009591666+0.054444409504448524j)
(2.355457868713344e-16+6.722295072014261e-17j),(-1.3751359480843211e-15-6.583465615773652e-16j),(-1.2441009009591661-0.0544444095044454j)
(-7.440647305286448e-17+1.7891972594884548e-16j),(-3.555696293727977e-16-7.500435197540495e-16j),(-1.2431632408523374+1.2694831546499734j)
(-5.318387485552799e-17-1.3618409271707547e-16j),(-1.6335984643196273e-16+1.7076801457998542e-15j),(-1.2431632408523339-1.269483154649979j)
(1.4398214038581637e-16+1.0059381373461134e-16j),(-3.3630527634540183e-16+1.3790403721442519e-15j),(-1.2220382414367923+0.8300000000000103j)
(1.2901401428374126e-16+5.763933658122903e-17j),(-1.7755078549481798e-16+7.286515668399912e-17j),(-1.2220382414367863-2.270000000000014j)
(1.861975355501325e-16-1.6367836052688516e-16j),(-8.144281339569209e-16+1.3376375737156508e-15j),(-1.2220382414367819-0.8299999999999996j)
(1.1794543589430258e-16+4.800200160838825e-17j),(-2.787781869163075e-16-9.341652911158135e-17j),(-1.2220382414367812-2.1700000000000057j)
(-1.4375235330236425e-16+8.149785806395146e-17j),(-6.364071625965331e-17+4.1109551779768444e-16j),(-1.222038241436781+2.2700000000000102j)
(-2.0994610830590672e-17+1.6512795161532674e-16j),(-5.355611272780901e-16+1.4102392880507164e-16j),(-1.2220382414367794+2.170000000000006j)
(2.1966095404618175e-17-1.5550143048609232e-16j),(1.1634486784151317e-15+1.167564851074548e-16j),(-1.222038241436776+0.7300000000000034j)
(2.3088034461603753e-17-2.1701999872784418e-16j),(-2.487644651088572e-16-7.611024993965583e-16j),(-1.2220382414367754-0.7299999999999994j)
(-0.001723764468652252+0.0010706663017092605j),(-0.031501170172036796-0.19792344052243044j),(-1.216735625048854-0.6522885424333712j)
(-0.001723764468652374-0.0010706663017092692j),(-0.031501170172047274+0.19792344052243155j),(-1.2167356250488433+0.6522885424333611j)
(2.5186478201438387e-16-5.198690576292255e-17j),(-6.468650023407306e-15+9.83882117949572e-15j),(-1.2159912269272082+0.060285597404569846j)
(1.1804429856959038e-16-1.2484522985295097e-16j),(-2.627317814163584e-15-9.96163896947306e-15j),(-1.2159912269272-0.06028559740456556j)
(9.956427739261019e-17-2.055441306705281e-16j),(-1.803858652248534e-15+4.3783900850063146e-15j),(-1.2099977758419378-0.742441656502109j)
(2.631606505479561e-16-1.0113094941327817e-17j),(-4.631119611154287e-15-8.805623923142318e-15j),(-1.2099977758419322+0.7424416565021095j)
(-1.6629444147902532e-17-1.0592225560062092e-17j),(-2.1821610100763682e-15+3.0903136928413855e-15j),(-1.206399977717174-1.3223256053184775j)
(6.37105832138956e-17-1.4109444523237254e-16j),(-1.6242088580860462e-15+3.0674203064204616e-16j),(-1.2063999777171646+1.322325605318479j)
(-1.7637005794943875e-17-2.830058408653639e-17j),(3.607546435387119e-16+3.451534776982232e-17j),(-1.1979757297129092-1.6618118136754276j)
(-1.6782316543191185e-17+1.2481402783763742e-17j),(1.1513275950800755e-16-9.593909510105281e-17j),(-1.1979757297129001+1.6618118136754259j)
(1.2709978239999948e-16+6.237592011045805e-17j),(6.6628729336977614e-15-2.3369331688828405e-15j),(-1.1966326761279475+0.669188372456818j)
(3.266336801881786e-16-5.328730826681443e-17j),(1.6857414618236248e-14+1.803124058102384e-15j),(-1.1966326761279407-0.6691883724568192j)
(1.389116765631345e-16-1.9721589252408755e-16j),(1.1464156840332186e-15-1.0697068673521785e-15j),(-1.1906264610024317+1.4299860246071026j)
(-1.2200539953587077e-17-1.9502603345907295e-17j),(1.3561795794691895e-15+2.3774391189518034e-15j),(-1.190626461002417-1.4299860246070961j)
(-7.411758510372218e-17-9.989866806057589e-17j),(1.3878160123675024e-15-7.273336874732683e-16j),(-1.187559605284316-1.5508632819733694j)
(1.0633702550375608e-16+6.268067758755549e-17j),(3.4123039978682523e-16-1.1200902077600617e-16j),(-1.1875596052843078+1.5508632819733477j)
(-1.339960404996228e-16-1.4136690203766051e-16j),(-5.2790233903349406e-17+7.078499594262526e-15j),(-1.181303794328355+0.6668346834728895j)
(1.0806956800708123e-16+3.0615744591522777e-17j),(9.21653334379165e-16+5.501317593230931e-15j),(-1.1813037943283358-0.6668346834728864j)
(1.1307019053473736e-17+6.061496456710827e-17j),(4.2196428376840755e-16+7.209984795009553e-15j),(-1.1662908262793108-0.7208205806082906j)
(1.9252650147858407e-16-3.3596350237947275e-16j),(6.369096542567251e-15+7.834790857271726e-15j),(-1.166290826279302+0.7208205806082851j)
(-1.1437843090996777e-17+9.700965537167289e-17j),(2.4716048210438528e-15-7.0220980451513404e-15j),(-1.1652220414018502+0.6127007418745725j)
(1.1241272466307856e-16-1.0208178393447559e-16j),(5.024995940031215e-15-6.6538206667706555e-15j),(-1.1652220414018426-0.6127007418745707j)
(1.0114068605234123e-16+1.7016288996556949e-16j),(5.705016408126473e-16+1.646239308787087e-17j),(-1.1543403274132407-2.43733746324186j)
(4.0742411092202354e-17+1.5354241996061946e-16j),(-6.1056053360392545e-16+5.587777725065999e-16j),(-1.154340327413229+2.437337463241858j)
(-1.1381215046595635e-16+1.3262779876031465e-16j),(2.0291612045822266e-15+5.204881384503715e-16j),(-1.1533017099558038-0.9965105788379196j)
(-7.263385085261982e-17+1.3235787085140708e-16j),(1.514505923671379e-16-9.206975463057279e-16j),(-1.1533017099557967+0.9965105788379247j)
(-9.834242871615412e-18+7.818167593379206e-17j),(1.1759935380953094e-16-3.994588301433533e-16j),(-1.1526443685454124+2.336835189342112j)
(-1.3549641468698457e-16+7.825514743949607e-17j),(-3.734301094060709e-16+7.933389933277848e-17j),(-1.152644368545402-2.3368351893421284j)
(-5.2933592492824766e-17-2.4640064108000763e-16j),(5.466542284487306e-15-1.3064401848977052e-15j),(-1.151477565706477+0.8960393700030622j)
(1.3389542683300127e-16-1.2292309023290704e-16j),(-1.9713720490934804e-16+8.771307083560383e-16j),(-1.1514775657064709-0.8960393700030533j)
(1.7894122799968482e-16+3.468118242272732e-17j),(-1.02884352743528e-15+6.885022579681805e-15j),(-1.145999862444771+0.8085458407495664j)
(-2.6205273209538213e-17-1.0325904779572299e-16j),(2.5617760971237878e-15-1.0672952531951721e-17j),(-1.1459998624447552-0.8085458407495656j)
(-2.2736633129642743e-16+1.032262074195786e-16j),(-2.5285182575705445e-15-8.907897722607852e-17j),(-1.1342559090909337-0.814104984567561j)
(-9.825869496003905e-17-5.3196629081450544e-17j),(1.1727671694194252e-15+1.497571863287916e-15j),(-1.1342559090909317+0.8141049845675564j)
(7.191727878759024e-17+1.7045359974002633e-16j),(-1.7074371955241461e-15-1.2061225937183512e-15j),(-1.1198246506973468-0.7490024271156476j)
(5.95744040399888e-17+2.2648361640758894e-16j),(1.7768814064211104e-15-2.6319310525864118e-15j),(-1.1198246506973466+0.7490024271156495j)
(8.041286999627503e-17+4.929435956737665e-20j),(-1.1503634039417336e-15-2.7317955229848964e-16j),(-1.1190259124402477+0.8779930424794694j)
(6.446074927864745e-17+3.226430769053544e-17j),(6.414732385926197e-17+1.130953865250056e-15j),(-1.1190259124402377-0.87799304247947j)
(-1.4858321054939704e-17-2.738247504594562e-16j),(1.4847908159916061e-15-2.913278584212772e-15j),(-1.1166221514039285-1.0296133300276027j)
(3.018632732388328e-16-8.003039087517159e-18j),(2.1518222161734305e-15-1.1115891793204107e-15j),(-1.1166221514039254+1.029613330027611j)
(-0.00031545742754286304+0.000105645926184269j),(0.06428732509689475-0.03031264270327952j),(-1.114445252777648-0.921415459708489j)
(-0.0003154574275427344-0.0001056459261841529j),(0.06428732509689691+0.030312642703279543j),(-1.1144452527776465+0.9214154597084817j)
(3.6671734074429495e-17-8.032137358970333e-17j),(2.2242843545302747e-16+4.610107333005356e-16j),(-1.1101164793236304-1.7570901684162423j)
(-2.327286455870169e-17+3.1848144211977664e-17j),(6.265588292025966e-16+3.330938527397127e-16j),(-1.1101164793236227+1.7570901684162257j)
(7.025905859985444e-17+1.0111692145117714e-17j),(-2.1942731270590131e-16+1.4187049986902447e-16j),(-1.1093017912996257+1.8505739986722536j)
(-1.0607865992251354e-16+2.3581764465188146e-17j),(-6.708567862689652e-16+3.642186600211581e-17j),(-1.1093017912996173-1.850573998672249j)
(-1.8332835149415974e-16-1.1889263761985207e-16j),(2.7029270478836413e-15+2.1238578569487903e-17j),(-1.1082636037948954-0.3237650261770897j)
(-4.307166293646321e-18+2.0733919892967515e-16j),(-2.375813864019025e-15-1.1876196248913058e-15j),(-1.1082636037948854+0.32376502617709196j)
(-1.1231459985680913e-16+2.227237808124731e-17j),(-6.590296793415516e-16-3.537432113901652e-17j),(-1.1064396435988262-0.41719853863511336j)
(5.3650084809930735e-17+1.6901322237986115e-17j),(-2.1013363772232595e-15+3.867514333140543e-15j),(-1.106439643598817+0.41719853863511563j)
(-8.232442662195267e-17+8.496000821604495e-17j),(6.949076572513926e-16-2.801571109780488e-16j),(-1.0535996576245434+1.0155526797635996j)
(-1.813469570898659e-16+9.36275477976296e-17j),(1.2618011704744745e-15-3.4015953397691347e-15j),(-1.0535996576245288-1.015552679763604j)
(0.008424674546006584+4.125491047042792e-16j),(0.7151800157929717-1.4061469701555353e-15j),(-1.0514586249095828+1.1830408593364185e-16j)
(2.053076321004832e-16-2.7625191598091427e-16j),(-4.090983090396035e-15+6.1252105874456675e-15j),(-1.0445433532574222+0.9152855522783312j)
(-4.056449713976215e-20-2.106927104779595e-16j),(1.4129235786660368e-15+5.845437195599957e-16j),(-1.0445433532574147-0.9152855522783271j)
(-3.809084655283725e-17+2.795502520155859e-16j),(-2.5953345795397157e-16+8.584240381764499e-16j),(-1.0405873370169911-2.0171100567019558j)
(2.7133431548595376e-17-7.558203222951808e-17j),(-9.521707959549974e-17-6.903773327208845e-16j),(-1.040587337016978+2.017110056701953j)
(-1.3406090052437245e-16-1.6254902024448165e-17j),(-7.339509159495858e-17+5.237369585640128e-16j),(-1.0389797689561118-1.922919276148339j)
(-3.233946436395805e-17-1.5268742691199488e-18j),(-4.619671353734695e-16-2.429348326248398e-16j),(-1.0389797689561115+1.9229192761483476j)
(8.396662427398029e-17+1.4506170433346763e-16j),(2.314640356317373e-15-1.6018024538130768e-15j),(-1.0359421682265821-0.5832835734489036j)
(-8.858646349942002e-17+7.63282170235028e-17j),(1.9056217411020182e-15+1.306375211492577e-15j),(-1.0359421682265797+0.5832835734488944j)
(-1.990771193073329e-16-6.938825218257624e-17j),(4.752640234043364e-16-2.150335006352922e-15j),(-1.035553742360047-0.4890641790629544j)
(1.3474691833971567e-16-1.2515017686405543e-16j),(-3.463025916293496e-15+3.782296904282133e-16j),(-1.0355537423600412+0.4890641790629493j)
(4.79135563651903e-16-2.1235897997251193e-17j),(6.941106767492768e-15+6.679640529154942e-16j),(-0.9904992052011374+0.059197475291286106j)
(4.2349324394101316e-17-1.2984799127783283e-17j),(1.2809641629423837e-14-7.473881620977762e-15j),(-0.9904992052011207-0.05919747529128301j)
(-8.759271986114823e-17-1.585890401819969e-16j),(-1.0680158566046182e-16+2.52642134268543e-16j),(-0.8846219524356304-1.4400000000000133j)
(5.1139012103561825e-17+5.804090819494567e-17j),(8.129933078680913e-16+3.931431826466699e-16j),(-0.884621952435622+1.4399999999999797j)
(-0.000502442205038181-6.356976490004392e-16j),(-0.003438317771440033-5.194479607900394e-16j),(-0.8843346078261409+4.5448864449867466e-15j)
(-4.622918079277448e-18+1.1501361995983523e-16j),(-1.3319609083102719e-15+8.422047609804042e-17j),(-0.8749801071704774-1.3405952479947973j)
(-6.608356265840652e-17+7.075896405707087e-17j),(-4.703057202257387e-16+7.039968000235986e-16j),(-0.8749801071704769+1.3405952479947836j)
(-1.2370737168913547e-16+2.7743163808713098e-17j),(5.746596464792243e-16+3.6052562573244955e-17j),(-0.8749801071704759-1.5394047520052059j)
(2.903732313488009e-17-1.45848764990178e-17j),(1.1069906461236926e-16+3.3007497865369566e-16j),(-0.8749801071704693+1.539404752005212j)
(-3.5955266520377575e-17-8.092484151259346e-17j),(1.2004603231864095e-16-1.5251807740288023e-15j),(-0.8748175941698387+0.0994228057943297j)
(1.4694616409120663e-16+1.319529626779962e-16j),(5.937121842581102e-16+7.42097450720236e-15j),(-0.8748175941698354-0.09942280579433464j)
(1.1458996373842154e-05+3.9997942290791795e-16j),(0.7214963734554212-2.7415985318018556e-13j),(-0.8651758352897635-2.4588873835760813e-15j)
(-2.325202116049165e-17-5.2182407920589495e-17j),(-3.71709843888861e-16+8.260799504421857e-16j),(-0.8622202277551063+1.4399999999999986j)
(-3.9434376784524435e-17-6.016523227640714e-19j),(-3.2355537048580995e-16-5.858860535357749e-16j),(-0.8622202277551042-1.440000000000007j)
(2.6020852139652106e-17+1.0926095902791427e-15j),(1.3733458814613186e-13+2.6541371566094237e-13j),(-0.8622202277550943+8.0741619987168e-15j)
(7.467561904029543e-17-3.288514268771806e-17j),(-3.9885879988354673e-16-6.33711354596263e-16j),(-0.808989725068617-1.0992983659200524j)
(-1.0411838666416103e-16+2.338147120330202e-16j),(4.394288896959465e-16+1.1628828912330667e-15j),(-0.8089897250686046+1.09929836592006j)
(3.9439681171113973e-16-5.384175814338029e-18j),(9.998366031273994e-17+5.515354260945945e-17j),(-0.8077208320784566+0.9994054328783964j)
(7.010171957057592e-17+1.2099819658240656e-16j),(-1.9279081857341006e-16-4.2046562218912605e-16j),(-0.8077208320784517-0.9994054328783896j)
(-1.592777368559495e-16-4.915425315661578e-17j),(-3.71239040099594e-16+1.211438449936588e-15j),(-0.7600766813193944+1.2896518118390337j)
(-1.0900144847986169e-16-7.001536012705201e-17j),(-9.138684357873578e-17-4.2180623232112853e-16j),(-0.7600766813193915-1.2896518118390496j)
(-6.271434459724429e-17-9.124287666512747e-17j),(4.2878913752007303e-16+2.0624139162774372e-16j),(-0.757763772996852-1.189676508654064j)
(2.4864702187014206e-18+1.055913204095579e-16j),(-8.49429899342592e-16-9.725714347381257e-16j),(-0.7577637729968465+1.1896765086540564j)
(2.7790464981082405e-16+9.770075226472088e-18j),(4.410429179080562e-16+1.2415202879568333e-15j),(-0.7112334763255722-0.6519408605361735j)
(5.840304880700882e-16-1.4752872558217127e-16j),(-2.591510401106248e-15-1.1949483769750925e-15j),(-0.7112334763255683+0.6519408605361665j)
(2.1448698637715076e-16-8.155184819532821e-17j),(1.4889410925190268e-15-2.6862221103406585e-16j),(-0.7100280109458065+0.5593473496802233j)
(6.771066669919517e-17+7.771952894654849e-17j),(4.560144791097937e-16+1.2809754025545061e-15j),(-0.710028010945799-0.5593473496802196j)
(1.7112932532508769e-16-1.8622259797495976e-16j),(-1.2656505469603228e-15+9.65748874241521e-16j),(-0.688539647558362-0.8272377907717857j)
(-9.998578432483623e-17-4.134006151198974e-17j),(-1.7335743722845227e-16+5.391215336995641e-16j),(-0.6885396475583538+0.8272377907717815j)
(0.00161563313983902+0.007838927937158261j),(-0.05162019183301441+0.04146659798331767j),(-0.685802742011225-0.7345429981342738j)
(0.0016156331398390017-0.007838927937158456j),(-0.05162019183301445-0.04146659798331718j),(-0.6858027420112136+0.7345429981342674j)
(-6.592297152086795e-18-4.2577401255288233e-17j),(-9.87840905953834e-16-5.50005398263434e-16j),(-0.5378524388061926-1.1725069395370287j)
(8.140309784344848e-17+6.751717195925809e-17j),(1.0117017003536638e-15-1.1928118284147193e-15j),(-0.5378524388061845+1.1725069395370202j)
(2.0822924583672878e-17-1.0110436869238195e-16j),(7.998888864307835e-16-2.6388501606713785e-16j),(-0.5268402465819791-1.0733587427990192j)
(9.933927042963935e-17-7.994857256766546e-17j),(9.545078633954204e-16+1.3255170329795752e-15j),(-0.5268402465819728+1.0733587427990154j)
(-3.545893741710748e-18+1.9548137358465455e-16j),(4.379367992780842e-16-6.249265907183789e-16j),(-0.517886909936295-1.2711888664260504j)
(-4.162549043461188e-17-1.3384507934029043e-16j),(-1.2992066690808042e-15-4.665893997979857e-16j),(-0.5178869099362895+1.271188866426032j)
(-3.4560592209089175e-17-2.2341869536458336e-17j),(-1.139954569728269e-15+1.1799830692798099e-16j),(-0.5023616661740157-1.171942246095202j)
(-3.561956752525016e-17+2.3319032317425237e-16j),(8.923401552572067e-16+4.0893773366378693e-16j),(-0.5023616661740116+1.171942246095198j)
(3.801953359219441e-16-2.963189608236387e-16j),(-1.8213601619679174e-16-1.2667287971558166e-15j),(-0.4773132599448045+0.26999043033763237j)
(-6.304859432530881e-18+2.1126351071937497e-16j),(-7.541185506882711e-16-5.170893612774979e-16j),(-0.47731325994480395-0.26999043033763137j)
(-1.0810237399455345e-16-3.095259597801272e-16j),(-3.3918131648306864e-16-1.4665947383511276e-16j),(-0.46703048086265214+0.36945307534706495j)
(-1.4900549124112667e-16+3.6810601102222764e-17j),(6.605840523541744e-16+2.9853787329530723e-17j),(-0.4670304808626448-0.3694530753470597j)
(-1.5664329789739195e-16-2.346343523835791e-16j),(2.5241118761699158e-15-1.054864938783984e-15j),(-0.4666125471618083+0.17056791609837207j)
(-5.381458740392723e-16+3.2026098218275665e-16j),(-8.661365474372911e-16+6.812278386834483e-16j),(-0.4666125471618061-0.1705679160983728j)
(-1.9768531097832574e-16-3.518144653403198e-16j),(2.365586802606885e-15-1.1393095570714667e-15j),(-0.45340725691180106-0.270052396529695j)
(2.2862185028461847e-16+5.821209550276968e-17j),(6.942887051365845e-16-7.020728056372539e-16j),(-0.4534072569117967+0.27005239652969254j)
(-0.20709973125394102+2.595876563205814e-15j),(-0.023572764786362707-2.6972098415738177e-17j),(-0.025587781191419322+3.258648450158585e-16j)
(-1.0212519064913073e-15+1.9861215957285952e-16j),(-9.28534459395857e-16+1.5481084053871683e-16j),(-0.014420843869738314+0.0993598574394479j)
(-1.1712026585504558e-15-1.1673881124432638e-16j),(1.7058925578721062e-15-3.4242429085010537e-16j),(-0.014420843869731893-0.09935985743945037j)
(0.20412414523192843+1.9339726379767695e-15j),(0.37238145832385583-1.910397309071881e-15j),(9.962881732565498e-16-2.507107707707885e-15j)
