A,B,EV
(-4.0779681638403705e-17+2.5680808401432686e-17j),(-9.645166662674496e-17+1.3593413132828643e-16j),(-0.720892574791565+1.8352232218656856j)
(-1.1745354132458539e-16+1.0265526402608196e-16j),(4.451492311123314e-16-1.46661617905582e-16j),(-0.7208925747915644-1.0447767781343338j)
(7.683428716278401e-17+9.702980577609145e-17j),(-6.473436681812467e-18+7.086482307576128e-17j),(-0.7208925747915638-1.8352232218656683j)
(-3.238084828451787e-18-1.9314071177687245e-18j),(-2.6890019397126785e-17+6.592342285815711e-17j),(-0.7208925747915622+1.0447767781343402j)
(-4.5527594268542215e-17+2.1597188784625656e-17j),(3.23287420606196e-16-1.431070808667065e-16j),(-0.7182039941681174+1.4400000000000088j)
(-9.238940063520905e-06+1.3789928773968462e-15j),(-7.123190925995004e-13+4.4223365478548775e-13j),(-0.7182039941681133+1.5146094890982323e-14j)
(2.534918142949507e-17-1.5393749396004945e-16j),(-6.874722712450425e-16-3.2023147203318615e-16j),(-0.7182039941681092-1.439999999999994j)
(-5.080235535654117e-18+2.2240728903397766e-17j),(3.0085454405521237e-16+4.229786671941016e-17j),(-0.7160382949606305-0.07202753698207265j)
(6.747820144347956e-18+3.395187165278754e-19j),(2.780077289828044e-16-7.222365124453332e-17j),(-0.7160382949606272+0.07202753698207294j)
(0.00028534553633223795-1.4124317998559639e-15j),(-0.18194656118532126-7.006301421813532e-13j),(-0.7153386926942169-1.1633988716610795e-14j)
(2.812579424157103e-17+2.223058415389006e-17j),(-3.6800236375496e-16-1.6387063432319575e-16j),(-0.7099050906411294+0.9756881669103217j)
(-6.542309063036614e-17-2.012610574411677e-17j),(2.401282012662292e-16+2.965733283096458e-16j),(-0.7099050906411289-0.9756881669103231j)
(4.076161139127506e-20+7.655407378365775e-20j),(8.34489092497069e-19-1.4942895562301231e-19j),(-0.7099050906411243+1.9043118330896815j)
(-1.7197291589853824e-17+1.5274479899186825e-17j),(3.2241712760692085e-17+4.607110178007355e-18j),(-0.7099050906411235-1.904311833089679j)
(-6.757954931951707e-17-1.2224316347534634e-17j),(-6.812253829478435e-16-9.633313141713055e-16j),(-0.7070538929850799+0.2689831214160667j)
(2.825055300686836e-17+1.9034093998578943e-17j),(2.269742160584223e-15+7.353734811458805e-16j),(-0.7070538929850761-0.2689831214160663j)
(-2.4699246639420067e-17+1.997119548360677e-17j),(6.003817483318059e-16-7.047904374812453e-16j),(-0.6936857100807704+1.0000000000000022j)
(5.035252396325608e-17+3.0424378199621635e-17j),(-2.057143580651153e-16-1.1058394161437747e-15j),(-0.6936857100807602-1.1000000000000043j)
0j,0j,(-0.6936857100807591-2.54j)
0j,0j,(-0.6936857100807591-2.44j)
0j,0j,(-0.6936857100807591-2j)
0j,0j,(-0.6936857100807591-1.9j)
0j,0j,(-0.6936857100807591-0.43999999999999995j)
0j,0j,(-0.6936857100807591-0.33999999999999986j)
0j,0j,(-0.6936857100807591+0.33999999999999986j)
0j,0j,(-0.6936857100807591+0.43999999999999995j)
0j,0j,(-0.6936857100807591+1.9j)
0j,0j,(-0.6936857100807591+2j)
0j,0j,(-0.6936857100807591+2.44j)
0j,0j,(-0.6936857100807591+2.54j)
(-1.7663680073956554e-17+2.0378495174270453e-18j),(1.6315798643364513e-16+6.364727350834596e-16j),(-0.6936857100807569+1.0999999999999936j)
(1.6473618161541748e-19+2.3755898843609306e-17j),(-2.1600884197848777e-16+7.67346722665558e-17j),(-0.6936857100807488-0.9999999999999922j)
(2.811530777376498e-17-2.0998254031759785e-17j),(4.0194054826724827e-16-1.3695177205035317e-16j),(-0.6811932423589029+0.17097163884486916j)
(-1.3147404855717572e-17+1.091247404075208e-18j),(2.0787162107604576e-16+3.6897091767005917e-16j),(-0.6811932423589018-0.17097163884486943j)
(-1.179555022032082e-16-1.0267144560259468e-16j),(-1.3364212667221302e-15-1.7256360811747217e-15j),(-0.6646901736986951-0.850377001764986j)
(-1.2736831363474868e-17+5.024301163532113e-17j),(4.555091715269954e-16+2.9944757069875047e-16j),(-0.6646901736986789+0.8503770017649739j)
(-2.8659764688311345e-18+4.9215650105862183e-17j),(5.740478585849855e-16+1.9311341926943976e-16j),(-0.6633256774353037-0.6096250434616921j)
(-5.249071361815991e-19-1.0074038701828649e-17j),(7.996569656639145e-16+7.414815180710774e-16j),(-0.6633256774352998+0.6096250434616854j)
(-3.228175161074111e-17+1.1847298889610338e-17j),(5.40114164247764e-16-1.4471978985922835e-15j),(-0.6629523800024163+0.520846697916471j)
(-5.164247200609005e-19+3.896388596399485e-18j),(-6.119136034501067e-16+6.193407238756368e-16j),(-0.662952380002416-0.5208466979164672j)
(0.007571357427737625-0.003974121871748804j),(-0.015176983471082454-0.015764754433494964j),(-0.6567693348670295+0.7825303777098178j)
(0.007571357427737697+0.0039741218717485195j),(-0.015176983471079005+0.01576475443349315j),(-0.656769334867029-0.7825303777098188j)
(-5.08744460047781e-17-5.465385864705045e-17j),(-3.6091739349343106e-17-1.929268027373596e-16j),(-0.6559609762579358-1.9587251756521833j)
(-1.4372540877996166e-16+5.5235015553084786e-17j),(-1.4167243399229554e-16-7.897342662213281e-17j),(-0.6559609762579297+1.95872517565218j)
(4.571398747919359e-17-2.065917349522665e-16j),(2.531645666534676e-16+6.718139282513971e-16j),(-0.6557350956443959-1.504629528227161j)
(1.4269593564034943e-16+1.0213169627782291e-16j),(2.6299139812212535e-16+3.4613937201975416e-16j),(-0.6557350956443955+1.504629528227157j)
(-2.7721979580571554e-17+2.5990173467363994e-17j),(1.983500491110257e-16+7.383762912121666e-17j),(-0.6518158656790438+2.0384809296910134j)
(-4.0449337186910726e-17-1.2337491455387214e-16j),(2.5314443460021343e-16+3.2988869182142196e-16j),(-0.6518158656790436-2.038480929691014j)
(7.581682213649196e-18+1.8467776596242848e-17j),(-9.982345567048422e-17-5.856754140066359e-17j),(-0.6458572430986788-1.40340414766192j)
(1.943979442648293e-17-5.98296332438958e-17j),(-2.2470220835634897e-16-5.698844551614498e-16j),(-0.6458572430986762+1.4034041476619135j)
(-4.518324826778974e-18+7.411800233015615e-17j),(1.3196138776524309e-15-2.4714118778216578e-15j),(-0.6437463368531652+0.08798858134694727j)
(8.247349564236958e-18+1.726012258957486e-17j),(6.742262212983933e-16-4.381524538240399e-15j),(-0.6437463368531646-0.08798858134694501j)
(-3.2698347627991155e-17-5.601535139038116e-17j),(-3.9916708939107626e-16-3.475530688023062e-17j),(-0.6374632334784422+0.7046731697034218j)
(-3.259314039570833e-17+1.4373934139333572e-16j),(2.7395164257879167e-16-1.2939362576951538e-16j),(-0.6374632334784378-0.7046731697034132j)
(1.2497548066388535e-17+6.188020282980951e-17j),(4.6035296487096596e-18-1.3700058140795365e-15j),(-0.6349573130619223-1.170674308176275j)
(-6.02127470553051e-17+3.61085768834553e-17j),(6.797676492974336e-16-7.056117689861754e-16j),(-0.634957313061913+1.170674308176276j)
(-9.425599775305107e-17+4.7226540132125715e-17j),(-1.4599521917813792e-17-2.399828873234479e-16j),(-0.6327981676949015-0.12663277379554533j)
(-2.1102993692197475e-17+1.9985806503193205e-17j),(4.0479999392663847e-16+4.7076792099392405e-16j),(-0.6327981676948983+0.1266327737955453j)
(-7.899174820713481e-17+6.1020826592460075e-18j),(-1.5232181814128206e-15+7.588568903280609e-16j),(-0.6325153937768827+0.5919742075487009j)
(3.775287449462665e-17-7.726323605920698e-18j),(-1.6724935846453128e-16-7.104091073999587e-16j),(-0.6325153937768773-0.5919742075486895j)
(2.394059781372269e-17+1.0656692420204128e-16j),(9.44962252897386e-17-6.231812425936782e-18j),(-0.6323430465807421-1.3689538965524077j)
(-1.1623038633064274e-17-4.3607327738945606e-17j),(-1.6693292219474877e-16+3.481102682241668e-18j),(-0.6323430465807418+1.3689538965524015j)
(5.936938231469867e-17-7.807657009967715e-19j),(-1.0763397334754763e-16+1.0110122627707937e-16j),(-0.6319488406123184-2.6655999485606423j)
(3.1084613549975633e-17+2.715776027096738e-17j),(-7.892823735661982e-18-5.874822246444752e-19j),(-0.631948840612315+2.665599948560638j)
(-5.602640206981088e-17-4.599721328235254e-17j),(3.1379447165590606e-16-1.0865109469123272e-15j),(-0.6290345297286914+1.223717069396366j)
(3.0255114170480115e-17-1.5548940127308882e-16j),(2.1782054993151056e-16+5.706372216740521e-16j),(-0.6290345297286863-1.2237170693963586j)
(2.506726367270794e-17-1.3671361855505026e-17j),(-1.1164249830417451e-16-1.2335520302284093e-16j),(-0.6286208642566538+2.564822191632098j)
(2.465093068710881e-17+5.050961341279393e-17j),(-1.281386243841247e-16+1.64516793084178e-16j),(-0.6286208642566466-2.5648221916320786j)
(-1.7142487465460627e-17+3.0328526610102146e-17j),(2.0464919377454075e-16-7.28520337324115e-16j),(-0.6281424638808766+0.22230859912525558j)
(-3.6704076970296483e-17+1.989122230125318e-17j),(7.804928348346193e-18-1.354771821853927e-16j),(-0.6281424638808731-0.22230859912525402j)
(6.822257923761846e-17-1.5039300286137187e-16j),(-1.0410642821684552e-15-1.5585408105734233e-16j),(-0.6242769309990297-1.1230840476511421j)
(2.5130128447793396e-17+4.428534785409119e-17j),(-1.6051720978719883e-16+4.064438608387934e-16j),(-0.624276930999027+1.1230840476511434j)
(4.6465871308328995e-17-6.406575136587171e-17j),(5.91834126772488e-17+1.6123571861247513e-16j),(-0.6240909985749217-1.2694163387166923j)
(-1.56714699162226e-17+4.8056743894683906e-17j),(-2.522684995690264e-16-2.5757650914283565e-16j),(-0.6240909985749133+1.2694163387166715j)
(-2.5512180502876396e-17+1.15196147561919e-16j),(-3.218928643713169e-16-8.031690890439853e-16j),(-0.6234597934884676+0.3862845458601726j)
(-1.2976472603836003e-16-6.086156767375228e-17j),(6.195004407718093e-16+1.9185094689376986e-16j),(-0.6234597934884639-0.3862845458601751j)
(-9.429938018307178e-17+7.373601372750622e-17j),(-2.9205272197567446e-16+3.337300425345577e-16j),(-0.6227264674732984+1.5657256116911695j)
(-7.469615921047318e-17+4.329194831788837e-17j),(-2.386692886841529e-16-9.180398923087032e-18j),(-0.6227264674732899-1.5657256116911662j)
(-1.668070549087261e-17+2.6278906495263377e-17j),(2.6263622871806085e-16-6.375586678858525e-17j),(-0.6190018723027487+0.44833284051931577j)
(-3.823367232711907e-17-1.1037065988842991e-16j),(-4.595806908573876e-17+7.225102324486845e-18j),(-0.6190018723027456-0.4483328405193165j)
(0.011832214611552943-1.315013028906304e-16j),(0.11420050812821106-2.4964062915339043e-15j),(-0.6158802326925314+1.8516973222008874e-16j)
(5.289683857095687e-17+5.930333188810787e-17j),(1.511954967841995e-16-3.194531671490258e-16j),(-0.6152855492406973+1.148679256245569j)
(-1.7446177028027143e-17-4.564461647213949e-19j),(1.10756816637574e-16-4.3700820514018926e-16j),(-0.6152855492406842-1.1486792562455614j)
(2.357139230169835e-16-2.1458259783540614e-17j),(-2.512538286884684e-16+2.6901391879982087e-17j),(-0.6145484629523205-1.6463421984212494j)
(-4.176538090037089e-17+5.317190679801471e-17j),(-3.046751123407172e-16-2.2043151048922677e-16j),(-0.6145484629523178+1.646342198421263j)
(7.620692926136035e-17-1.678020485869457e-17j),(-2.626951119911517e-16+1.0076370707381596e-16j),(-0.5964871979067607-1.0526393512996022j)
(1.9700742458436337e-17+1.407679773476483e-17j),(1.2881532241636065e-16+3.316238580510911e-16j),(-0.59648719790675+1.0526393512995955j)
(-1.6093603166032457e-17-8.65377444886677e-18j),(-2.1568845619188261e-16+4.058606631413254e-16j),(-0.5881478584489721+0.830000000000008j)
(3.392864453769084e-17-1.3062838756080879e-17j),(5.372068002714976e-17-1.9531885017324525e-18j),(-0.5881478584489711-0.8300000000000014j)
(-4.594609763276694e-17-3.6805884742386177e-17j),(9.898197496648292e-18+1.2978196166144027e-16j),(-0.5881478584489696+2.1700000000000066j)
(1.505381719243818e-18+1.3894783527655182e-17j),(-1.2884060251459009e-16+1.116254570405258e-17j),(-0.5881478584489674-2.169999999999999j)
(8.670583378580121e-17-2.0522992687870262e-18j),(2.7827991588415096e-17+5.1097565730035093e-17j),(-0.5881478584489666+2.2700000000000067j)
(4.5370706423103145e-17+3.5010444273776815e-17j),(-1.1727508573978271e-16-1.69803695067475e-16j),(-0.5881478584489656+0.7299999999999962j)
(1.1385320390842623e-16-1.8980596501204777e-17j),(1.1348225302044334e-17+5.582755193351187e-18j),(-0.5881478584489654-0.7299999999999959j)
(-4.4099466952535143e-17+6.808256464609834e-17j),(-2.47489947536501e-16+1.0364508925118076e-16j),(-0.5881478584489646-2.269999999999984j)
(3.803598145209756e-18+8.009135194146184e-17j),(9.137123303359258e-16+2.702092015003106e-15j),(-0.5743715851769289+0.1415235656676703j)
(-9.237151401289096e-17-1.8683397369208816e-17j),(3.0206454304431875e-15-1.8758800826944242e-15j),(-0.5743715851769212-0.14152356566766894j)
(-1.9603156558745046e-16+4.2000274945549637e-16j),(2.5300162730053734e-15+1.3096084517934546e-16j),(-0.5712697883464408+0.04129605686973912j)
(5.68179417702823e-17-9.686545307447346e-17j),(2.4370034697872474e-16-3.4059145737607203e-16j),(-0.5712697883464406-0.041296056869737925j)
(8.958484179495921e-17+1.2331906762428645e-17j),(4.351660931045036e-16-9.759897533824306e-16j),(-0.5667791522943411-0.16971757070119983j)
(5.731099839704652e-17-9.513723503863458e-17j),(-3.5214380761601653e-16+1.6745022108337877e-16j),(-0.5667791522943364+0.16971757070120072j)
(3.3065294889340635e-17-7.173368258172976e-18j),(1.9435657885768448e-16+7.004635680533427e-17j),(-0.5646399861931887+1.840724732841009j)
(-4.9670891469920894e-17-7.99938156803244e-17j),(-4.357995180543626e-16-1.6268914204351804e-16j),(-0.5646399861931861-1.8407247328410001j)
(-5.2576085348516706e-17-2.994306455007972e-17j),(-1.2267947576130812e-17+1.628845830942646e-16j),(-0.5616135432720065+1.7395731000186017j)
(2.915945047964089e-17+7.2098778790176e-17j),(1.424453600374925e-17+1.4425748733461793e-16j),(-0.5616135432720043-1.7395731000186012j)
(2.324364908005356e-17+2.0360062571792192e-17j),(-9.5205758860045e-16-5.371630467346602e-16j),(-0.5548131115708356-0.26837195521900925j)
(-6.135410489040973e-17-3.134427429005043e-17j),(5.835494253087756e-16+6.525182353586208e-16j),(-0.554813111570833+0.2683719552190113j)
(4.105565464076968e-17-8.257010150857973e-17j),(3.6379994957251526e-16-1.670549123018987e-16j),(-0.5517351778207876+2.13383452308238j)
(-5.090899247704756e-18-1.914485167497371e-16j),(-1.304910667231771e-16-1.7259772415142565e-16j),(-0.5517351778207873-2.133834523082374j)
(-5.140736704204049e-17-1.5993995248538073e-16j),(-2.581000345059864e-16-4.737074413090552e-16j),(-0.5495262697364954-0.33006097987922267j)
(9.105662319457505e-17+1.0283474789919617e-16j),(-2.885911918195948e-16+6.706844800451425e-17j),(-0.5495262697364909+0.33006097987922145j)
(4.689152757735182e-17+8.443320958490954e-17j),(3.484951881165524e-16-8.84752184960521e-17j),(-0.546815695779716-1.0843787078096467j)
(2.2277699232481927e-17+2.6574753285825363e-17j),(-2.4060413626132237e-16+5.5372508680920663e-17j),(-0.5468156957797149+1.0843787078096516j)
(2.0388875342309303e-17+7.180360705963333e-17j),(-1.1390937833360133e-15-9.76933774871534e-16j),(-0.546349076456343+0.43227871148552444j)
(6.463758005552772e-18-1.678632912367409e-17j),(1.613170002640953e-16+4.576849611083977e-16j),(-0.546349076456338-0.432278711485521j)
(-3.651742604664115e-18-5.96415443302088e-17j),(2.391242267764623e-16+1.3618197472483032e-16j),(-0.5455725049250858+2.0289463702239248j)
(6.385720390657652e-17-1.652742346610086e-16j),(7.205707162168608e-17-4.6648974394606463e-17j),(-0.5455725049250847-2.028946370223926j)
(1.1716971428250775e-16+1.44571474014518e-16j),(4.546961098471523e-16-5.301685014802438e-18j),(-0.5315537736038338-0.29089385121953953j)
(-5.4788724591357793e-17-1.0355097504346588e-16j),(-2.4593430686533867e-16+1.304429870099325e-16j),(-0.53155377360383+0.2908938512195418j)
(1.0941802578862301e-16-8.979493678489335e-17j),(-1.008096251301334e-16+4.789296299754973e-16j),(-0.5301633603723628-0.9962648944403493j)
(-7.536546083232099e-17+2.4433692387496726e-17j),(4.524824199628507e-16-7.312176464937075e-17j),(-0.5301633603723597+0.9962648944403572j)
(-1.8616901356150425e-17-9.816122731380706e-17j),(-1.279650194326401e-16+5.0856402110802465e-16j),(-0.5160687139862642-1.0006107649263474j)
(-8.71309508463124e-17-3.29591967028125e-17j),(1.4550555756743838e-15-8.7370358184904e-16j),(-0.5160687139862642+1.0006107649263274j)
(4.328085157519602e-17+1.9296869269858474e-17j),(-2.509475102323028e-16+4.792427372339022e-16j),(-0.5140228784003551-1.099336218493844j)
(1.3544250638904073e-17+1.518873093685845e-17j),(4.397911687344269e-17-3.148940652439807e-16j),(-0.5140228784003533+1.0993362184938436j)
(-6.167675020063396e-17+1.691409866856304e-18j),(-1.02677454723247e-15-3.241189637075303e-16j),(-0.5140099781476166-0.3911570149688857j)
(-2.2479534367797914e-17+2.4782464570169204e-17j),(-3.642233179306861e-16-7.80177866593251e-16j),(-0.5140099781476148+0.39115701496888594j)
(9.52417248250252e-17+1.7516110544511853e-16j),(1.7473893211202767e-15-6.271318854071108e-17j),(-0.5098005406961612+0.9009802944825286j)
(-1.7642481019903133e-17+2.6542213814527623e-18j),(-7.954266654632681e-16+3.505358499999254e-16j),(-0.5098005406961541-0.9009802944825269j)
(-1.4784196183454572e-17-2.280953228260453e-17j),(4.4284110334685294e-16-3.451106174770337e-16j),(-0.5038682866505279-1.0006136358938165j)
(-6.236672912053004e-17-2.737050454223009e-17j),(-2.069779047924528e-15+6.70524941164943e-16j),(-0.5038682866505209+1.0006136358938102j)
(8.781187183023781e-18+3.1713172505294604e-17j),(2.591545014397043e-16-4.0876326042182785e-16j),(-0.49203690334507766-1.2706101792254554j)
(-6.41203375463116e-17+1.562859374883935e-17j),(2.992475238934536e-16+5.59298237108075e-17j),(-0.4920369033450755+1.2706101792254552j)
(5.690635858147034e-17-6.833017402346532e-17j),(1.5963882393823839e-15-2.1162481446885448e-16j),(-0.48852597637933703+0.1911403352822025j)
(-3.0768446231920104e-17-2.4527223345086945e-16j),(4.568283702502553e-16-5.289641172657985e-16j),(-0.48852597637933526-0.19114033528220095j)
(-0.000780226325655181+0.002773961264880533j),(-0.004223183040709455+0.0045668263749209514j),(-0.4875080633576351+0.08657065935702052j)
(-0.0007802263256548996-0.0027739612648807824j),(-0.004223183040710417-0.004566826374924211j),(-0.4875080633576278-0.08657065935701865j)
(-8.636608592784513e-17-4.76171134561185e-17j),(3.2580713239685504e-16-3.947599213706229e-16j),(-0.4863090131072077+1.602115766135328j)
(1.8514711059945315e-16+4.589333929575118e-17j),(-9.304949786824098e-17+8.75859281084509e-17j),(-0.4863090131072055-1.60211576613534j)
(0.0015129354566943204-0.0014090213646936664j),(-0.0014729371932911855+0.0015091584230995632j),(-0.48581745576990304+1.5020748810971363j)
(0.0015129354566942412+0.0014090213646936747j),(-0.0014729371932921294-0.001509158423100157j),(-0.48581745576990143-1.5020748810971412j)
(-5.986596786856109e-17-6.414763035770432e-17j),(7.983500257793871e-17-1.3635611594696334e-17j),(-0.48002721895828426-1.1713365939657476j)
(1.3523102498864565e-17-3.96953199769847e-18j),(-7.091104012549833e-16+2.7380294220435475e-16j),(-0.48002721895828027+1.1713365939657412j)
(-2.3316366907188486e-17-1.4871075838973537e-17j),(9.181677448280583e-17-3.81673986511234e-17j),(-0.4681659214436088-1.8678459160198195j)
(-5.64671802087091e-18+2.58781601553817e-17j),(-1.580951732032957e-16-3.3338044513563376e-16j),(-0.46816592144360863+1.8678459160198146j)
(-6.858260274849991e-17+1.5970102891276088e-17j),(-1.2303546506121566e-17+4.1287113966632193e-16j),(-0.4681231502814123+1.7652726369742044j)
(-2.201218473177597e-17-3.954749124462336e-17j),(-3.249326160423888e-17-4.774534696354166e-16j),(-0.46812315028141116-1.7652726369741913j)
(-1.9856968892390713e-17+2.2692605191842826e-16j),(2.9630471350061473e-16-5.778944473411536e-16j),(-0.46630662588838334+0.36006885376773423j)
(-3.5234447393261e-17-7.768560055002317e-17j),(4.987567759814851e-16-1.1966717335992514e-17j),(-0.4663066258883811-0.36006885376773434j)
(-7.349894166011443e-06+3.752245806368086e-17j),(0.41067699472670915+3.70041053881529e-15j),(-0.45918882776229636+3.8892970011776115e-16j)
(5.294187809364187e-17-3.429765464219419e-17j),(-3.052461421958062e-17+1.0817015867947982e-16j),(-0.452866547628748+0.44739836317403225j)
(1.1722834935931112e-16-1.1371068215448646e-17j),(3.925105028935108e-16+3.5737004820492573e-16j),(-0.45286654762874623-0.4473983631740356j)
(-1.40525890506019e-16-3.291383972210026e-17j),(1.2949510099754395e-15+7.242058216127473e-17j),(-0.3950111284652947+0.09924541384722729j)
(-2.0504034685843048e-16+1.1744145174636314e-16j),(6.888509260140763e-16+6.877025096509002e-16j),(-0.3950111284652921-0.09924541384722828j)
(0.001628718591292933-1.6454997352968642e-17j),(-0.034683318719534985-1.3828265805775474e-14j),(-0.39323526688058-5.96705072649981e-16j)
(-0.0006289975676596312-4.9831085260616516e-17j),(0.25299389552891527+4.35810705798896e-15j),(-0.3750336834360063-1.649509829104198e-17j)
(7.472378129414938e-17+1.8217113993642672e-17j),(2.3597614230959732e-18-5.173321376174651e-16j),(-0.25102085723444956+1.0702313019895615j)
(1.248110293168006e-16+1.032786538250267e-16j),(-3.407231437458342e-16+2.0553125498353658e-17j),(-0.251020857234446-1.0702313019895613j)
(6.473858906999859e-17+7.92138821019103e-17j),(1.4526567887730352e-16-6.299260184333236e-17j),(-0.2510172589884189+1.1702705512292428j)
(8.088588913538865e-17-5.230141750898764e-17j),(-4.7063962488178496e-17+1.7937567880360086e-16j),(-0.251017258988418-1.1702705512292337j)
(-4.6001606023615226e-17+3.1273094562210336e-17j),(-2.6070121842682803e-17+1.2036525457747798e-16j),(-0.23504135689410727+1.2703718268327615j)
(-1.7464904992448778e-16+8.302334421687363e-17j),(-2.0652554659184197e-16+2.457611537344024e-16j),(-0.23504135689410122-1.2703718268327697j)
(2.4483951471848428e-17+9.090881327898105e-17j),(-1.0834288056750815e-16+1.6584551689549765e-16j),(-0.23129184308393452+1.1704805423951863j)
(2.0117204903679812e-16+2.1970234239686085e-16j),(3.7746047615153097e-16+2.020308859305578e-16j),(-0.23129184308392908-1.170480542395188j)
(-1.6034658533625522e-17+2.3585773819726418e-17j),(-1.5795716320084254e-16+4.1343941127442055e-17j),(-0.22866111272314554+1.439999999999995j)
(1.5021227014758494e-16-1.3313772391366593e-16j),(5.483372892668506e-17-8.023593356887228e-17j),(-0.22866111272314166-1.4400000000000008j)
(-0.007927536235173342-5.110128350646575e-16j),(0.001437341335438865-5.561219876896203e-17j),(-0.22739023790866753-5.157923514523332e-16j)
(6.364217867630223e-17+3.192803206519199e-17j),(2.0807560117736114e-16-6.992403360872698e-17j),(-0.22478063938490278+1.3403555811151149j)
(-3.2903799393304633e-16+2.684545569160528e-16j),(6.518559393438821e-17-9.645271041179232e-18j),(-0.2247806393848992-1.3403555811151169j)
(-9.369419505090744e-18+1.8579410310649828e-17j),(-1.2206641449795192e-16+2.334814665966605e-16j),(-0.2247806393848957+1.5396444188849017j)
(-1.236403972797377e-17+1.1554613839042295e-16j),(-1.5149448449040848e-16-3.2575798115079814e-16j),(-0.22478063938489423-1.539644418884893j)
(-4.059384900278767e-16+7.207487753522362e-17j),(-1.0063034661918783e-15+6.60418434909427e-17j),(-0.22370093327817733-0.09971731240583326j)
(2.887899720459197e-17-8.809250174764331e-17j),(2.363600452026785e-16-5.38286663362315e-16j),(-0.22370093327817336+0.09971731240582979j)
(1.102324179368372e-17-1.643822629197587e-16j),(1.5654602856214347e-16-1.55623691300504e-17j),(-0.21107570326358316-1.4399999999999993j)
(2.9410068130841793e-15+5.152479101288373e-16j),(4.649058915617843e-16-1.0365891382861097e-17j),(-0.21107570326358222+3.665220276628573e-16j)
(-5.610575785906179e-17+8.154016094774905e-18j),(8.782929311741574e-17-1.2377271637752522e-16j),(-0.21107570326357522+1.4399999999999973j)
(7.106352055506549e-17-8.837331319379883e-17j),(-1.0067582595772164e-16+3.0403852837740154e-16j),(-0.1681319163602217-0.26985032072743215j)
(-1.4986339245063194e-16-4.616223546738325e-16j),(1.1013475298257363e-16+3.985525469141108e-17j),(-0.16813191636022165+0.2698503207274311j)
(9.719043415857749e-17-1.2923774977240263e-16j),(-1.1041127711689204e-16-3.1484994523342373e-16j),(-0.16762631018137136+0.3699002887952805j)
(6.632926627652918e-17+9.055296045988448e-17j),(5.500467806153607e-16+6.731705976018811e-17j),(-0.16762631018136415-0.3699002887952805j)
(-3.0184308328252727e-16-4.939033895778439e-16j),(-1.4330069045314587e-16-8.641363726403037e-17j),(-0.15824747756309782+0.1698503314435312j)
(5.283250869062748e-18+1.5128964742967367e-16j),(2.9462864197665914e-16-6.445933420375426e-17j),(-0.15824747756309485-0.16985033144352676j)
(-2.0467488203095567e-16+3.71594149210214e-18j),(-1.3101189387443042e-16-7.069743900713615e-17j),(-0.1558247971311813-0.26976414111749525j)
(1.561508563191367e-16-1.3025578643792682e-16j),(3.0011199917799424e-17-2.669763207736653e-16j),(-0.1558247971311784+0.2697641411174929j)
(0.2933204683704504+2.6675564288520124e-16j),(0.011672679339934927+3.4711945925317005e-16j),(-0.027409987948288108+2.905704105299274e-16j)
(-1.4869327402846636e-15+1.0375557305561815e-15j),(-1.9629711491435454e-16+1.4703503013679467e-16j),(-0.020001340320895546+0.09970664535585871j)
(-3.8341860837018406e-16-3.7642071830148537e-16j),(5.12310121894689e-16-1.604449368915243e-16j),(-0.020001340320889564-0.09970664535585838j)
(0.20412414523192993-5.741961836896209e-15j),(0.05939030257591548+8.816279616014721e-16j),(-5.603400599111601e-16-2.1307642018090105e-16j)
