A,B,EV
(-5.204474940962506e-17-1.0070295628288825e-16j),(-3.001483070710481e-16-4.3173690254923395e-16j),(-1.792759714002796-2.269999999999999j)
(-8.392963819857908e-17+2.3486259648467417e-17j),(-1.3411979021227505e-14+1.8422499432949082e-14j),(-1.7867059719450935-0.23946764550468644j)
(-1.0565335098736371e-16-7.709591624166601e-18j),(-1.3171362411295713e-14+1.1416292958913999e-14j),(-1.7867059719450837+0.23946764550467747j)
(1.3598524796415451e-17+4.4692988369176e-17j),(-1.1468653669571857e-15-9.902459689457945e-16j),(-1.784517185240072-1.5242768383218288j)
(1.3250270054161247e-17+7.603977675020846e-17j),(6.791217722935734e-16+6.582388892334244e-16j),(-1.784517185240052+1.524276838321821j)
(-9.710649615919625e-17+2.542563539626152e-17j),(-7.11176199750995e-16-1.4721633964011702e-15j),(-1.7712261290585245-1.568771052119478j)
(1.772748896309562e-17+1.4252998171664236e-16j),(-2.039490996820553e-15-1.853940949362536e-15j),(-1.7712261290585158+1.5687710521194642j)
(-1.4491048503717587e-16-3.7617158605323146e-17j),(3.767088476896254e-15+1.6133299513979607e-15j),(-1.7671814875855807-0.6427141318992627j)
(-8.288157728459685e-17+6.916448762525417e-17j),(-1.859684935660134e-15+3.697650340714157e-15j),(-1.7671814875855794+0.6427141318992579j)
(5.97706036471703e-17-1.761939552407543e-16j),(-1.3069979789415243e-14+1.879647023456168e-14j),(-1.7612774234626611+0.6684713721090453j)
(-5.292257871065802e-17-1.2461640820146818e-16j),(3.857873299598296e-15-1.0040514473936999e-14j),(-1.7612774234626543-0.6684713721090418j)
(5.118124780869758e-17+2.0516028909071477e-17j),(-1.0424945188396356e-15+9.970053207770308e-16j),(-1.7597804804041794+0.4905354091502076j)
(-4.232341965545393e-17+3.625671673337389e-17j),(4.201300137309541e-15+2.168630888631894e-15j),(-1.7597804804041752-0.49053540915020477j)
(1.1084910852347588e-16+5.970390820679127e-17j),(-6.213039746864466e-15-1.649902368402002e-16j),(-1.75225728462194-0.9426201366035183j)
(7.114943290349973e-17+7.383434162766592e-17j),(3.2714006967346953e-17+6.698990222247975e-16j),(-1.7522572846219386-1.9373798633964847j)
(-3.225560501987955e-17-3.0480042995761826e-17j),(1.9694724374703747e-15-3.1951965793451995e-15j),(-1.7522572846219349+0.9426201366035107j)
(-4.9907172753751665e-17+2.7534538018425038e-19j),(-2.5910836279934607e-16+5.90355246430906e-16j),(-1.7522572846219266+1.937379863396482j)
(-9.961584856512632e-17+7.092318696105154e-18j),(-2.0487942805767716e-15-3.210796383741754e-15j),(-1.7504232287340833+0.7598711316750876j)
(-9.947112749611632e-18+2.5637806888941806e-17j),(-4.035605055447818e-15+8.170227238244302e-15j),(-1.750423228734076-0.7598711316750884j)
(-2.6435153818367162e-17+6.904584834770658e-17j),(1.3910545704987072e-15-2.163158643341512e-14j),(-1.738207729228102-0.26871073271864293j)
(2.4801106186904962e-17-3.546257530581402e-17j),(1.877120678535384e-15+3.9968461612063e-15j),(-1.7382077292280873+0.26871073271864343j)
(9.308948728074859e-17-6.779665346824795e-17j),(-1.5653749791057034e-15-1.5618261131938283e-15j),(-1.7192048946691534-1.156595708230372j)
(-4.301034439082668e-17+7.89024215316218e-17j),(-9.188692719713232e-16-3.2254475291726056e-15j),(-1.7192048946691496-1.7234042917696364j)
(1.4835671311589755e-17+8.582798333352484e-18j),(-2.1701644557856407e-16-3.103510665444572e-16j),(-1.7192048946691496+1.7234042917696217j)
(-5.669627326424464e-17-9.890209585659416e-17j),(1.8170818834704628e-16+7.35100924582536e-17j),(-1.7192048946691465+1.156595708230381j)
(1.2723494077672197e-17+8.645920500747701e-17j),(8.614951656590351e-15+5.474131353053373e-15j),(-1.7190735247449087+0.28505086711936867j)
(-4.772785768837354e-17+7.40202996513595e-17j),(-1.8484661361533672e-14-3.7942493346334516e-16j),(-1.7190735247449065-0.28505086711937005j)
(-3.530010655019086e-17+6.75081989812933e-18j),(-8.426220751498667e-15+2.547492745032402e-15j),(-1.6950667686712448-0.1484273659820483j)
(1.6814866199333404e-16+7.173315126260036e-18j),(-1.0177767190872498e-14-1.1149528125734755e-14j),(-1.6950667686712364+0.14842736598204448j)
(6.051233890315619e-18-1.4579477646298357e-16j),(3.240377943218099e-15+6.274822865367607e-16j),(-1.69426462203575-1.1454498273804525j)
(2.4622944200886417e-17+1.0164742874846261e-16j),(3.2494677280746956e-16-5.38615290986461e-16j),(-1.694264622035743+1.1454498273804647j)
(1.1170601249833617e-16-5.333097612319853e-17j),(-6.796044144862213e-15+3.61845238780965e-14j),(-1.690118513730423-0.3323942838202269j)
(1.1775993275582252e-16+4.085832966139948e-17j),(-4.699026501554617e-14+1.1961972998331261e-14j),(-1.69011851373042+0.3323942838202326j)
(-0.0002447866668915443+5.69339070812422e-05j),(0.05316443833018533-0.009377311872383647j),(-1.6898368739539722+1.2298187611897644j)
(-0.0002447866668916635-5.693390708111037e-05j),(0.05316443833018514+0.00937731187238457j),(-1.6898368739539669-1.2298187611897677j)
(-1.2128913627748368e-17-8.097974691883154e-18j),(-8.171714609358606e-15+1.1796894819733679e-14j),(-1.6884726613586494+0.2146518012952419j)
(4.3064017554136955e-17+4.983145134213332e-18j),(3.731029430899715e-15+1.9457114223677877e-15j),(-1.6884726613586392-0.21465180129523584j)
(-4.251530878470361e-17+1.2065410766709719e-17j),(1.68585940831479e-15+2.0777341393627514e-15j),(-1.6872925621280879+0.48348472690269406j)
(3.320356255713419e-17-4.5745094888507077e-17j),(6.136384774390784e-16-1.7864603831407205e-15j),(-1.6872925621280719-0.4834847269026939j)
(-7.843995688833629e-17-2.0174735288708535e-17j),(6.242023593590263e-15+4.871089490379085e-16j),(-1.6867462771927701+0.6874801047299368j)
(9.577269640902514e-17+4.6612026376613796e-17j),(-1.0214225647052608e-14-7.372016998458901e-15j),(-1.686746277192754-0.6874801047299359j)
(6.985728621045955e-17-5.142509278706038e-17j),(5.600709348513456e-15+7.86335884883945e-16j),(-1.6866709183214814+0.9586757771396099j)
(1.964716180179201e-17+4.954108001432485e-17j),(-1.2789010022481567e-15-2.533663352838041e-15j),(-1.6866709183214794-0.9586757771396036j)
(0.00023744261441515028+0.000454160685604793j),(0.6236137537909937-0.09536076476731965j),(-1.6850956246810604+0.3834935079358818j)
(0.00023744261441527325-0.0004541606856047387j),(0.6236137537909354+0.09536076476727182j),(-1.6850956246810538-0.38349350793588055j)
(-1.613441102775602e-17-4.562436344787016e-18j),(-1.3532679860674451e-14-1.5098767595731213e-14j),(-1.6807003815498076-0.09819528788286946j)
(-2.5563001688376224e-18+4.7556095499623393e-17j),(5.345169389118475e-15-8.525558471192031e-15j),(-1.6807003815498045+0.09819528788287137j)
(-2.1422362328587084e-17-7.368299065565213e-17j),(-6.703099934339431e-16-1.0390096480814494e-15j),(-1.6806497979685076+1.194251975614009j)
(3.239284375040793e-17+2.164754804741615e-18j),(3.6588755703036326e-15+2.5462180199738427e-15j),(-1.6806497979685033-1.1942519756139933j)
(-5.076966799469317e-17-2.99405092647408e-17j),(-7.316574077535905e-17-1.80218891645705e-16j),(-1.680382249602652+2.6340009713303845j)
(-7.231410273857021e-17-4.7645900738410976e-17j),(1.8541044573832638e-16+6.615263722321444e-17j),(-1.6803822496026473-2.6340009713303973j)
(3.8229150394543253e-17+1.1361907096541493e-16j),(4.23150006355463e-15+3.775782459168221e-15j),(-1.679380591907543+1.0938618241756135j)
(-2.907487706820183e-17-1.0021116660222991e-16j),(-1.4289221851215362e-15+1.5064521060962491e-15j),(-1.6793805919075346-1.093861824175606j)
(3.6522346989640234e-17-2.886493273826721e-17j),(-4.2154100623236103e-16+3.106384354531392e-16j),(-1.6790392543428159+2.533627892159011j)
(6.422486673839663e-17-4.508108125448992e-17j),(-4.438933818349651e-16-9.973065648760796e-17j),(-1.6790392543428068-2.5336278921590134j)
(1.400251399684504e-16+8.649612473466559e-18j),(-5.670816006262248e-16+2.020614590026963e-15j),(-1.6784403264384233-2.0031903772532043j)
(1.045285795747129e-17+1.663540149488981e-17j),(5.054159841678844e-16-1.3008052001074206e-15j),(-1.6784403264384202+2.0031903772532043j)
(-6.948945561704737e-17-3.123216801271878e-17j),(-4.432704019474202e-16-2.9156697785337434e-15j),(-1.673687947628248-1.416830490531256j)
(-4.1330065144512266e-17+8.421859386325634e-17j),(-3.2673611903703924e-15-1.8692078448036646e-15j),(-1.6736879476282454+1.4168304905312472j)
(7.657070858894236e-17-1.984581125222921e-16j),(2.508797101797368e-15+5.027786994920608e-15j),(-1.669976720310018-0.3355668833404759j)
(-1.2218791950181885e-17-3.9470101016977006e-17j),(1.901063275530503e-14+3.332142373897115e-14j),(-1.6699767203100129+0.33556688334047613j)
(-1.2216851885338983e-17+1.301791979596263e-16j),(2.0218627545080935e-15-9.43017529875672e-16j),(-1.666123827526427+1.1955878150854893j)
(-9.863019735596784e-17-1.420956711944066e-16j),(3.2984342527975393e-15-7.213243160845446e-16j),(-1.666123827526414-1.195587815085485j)
(8.291020663980887e-17+3.7384749413303596e-18j),(1.1306160244771995e-15+1.129494058417059e-15j),(-1.6656362953263046-1.5975990570585965j)
(-4.7467295405571736e-17+1.1243881614480796e-17j),(-5.077092596664285e-19+7.216619816442148e-16j),(-1.6656362953263038+1.5975990570585947j)
(-7.412888846567168e-17+1.6895077203014244e-17j),(-1.0217272811097408e-15+9.441791181047e-15j),(-1.6634309373789034+0.15608444000096053j)
(-2.979690099353764e-17+5.800530911089513e-18j),(-3.528541826014504e-15+8.661664684164134e-15j),(-1.6634309373789002-0.15608444000095778j)
(6.663505524621867e-17+9.313164529546424e-17j),(-1.0416819668401443e-15-3.3393862384287594e-15j),(-1.6617138524270048-1.0378922437902232j)
(-7.141541982268688e-17+5.035779017983289e-18j),(1.1514389380797128e-15+5.937238905633933e-15j),(-1.6617138524269948+1.0378922437902167j)
(1.1282122976112325e-17+3.2328744424286326e-17j),(1.1847419018393506e-14-2.512671357653868e-15j),(-1.6614119187262755+0.31031745140611544j)
(-3.995610793765734e-17+1.2127471867157119e-17j),(1.321968479580662e-14-2.148761247745378e-14j),(-1.6614119187262697-0.3103174514061098j)
(-2.909762183775794e-17-4.760788657169892e-17j),(9.166267802449033e-16+5.084551667651129e-16j),(-1.659582507897007+1.6963768834873796j)
(-4.69551004017392e-17+3.1851290886668e-18j),(1.2076252870722362e-15-6.130612739666995e-16j),(-1.6595825078969957-1.6963768834873751j)
(-1.3490560832697875e-16-1.0092324942742317e-16j),(-2.731338910877961e-14+1.4200244849945228e-14j),(-1.6595744339456602-0.5152977053203545j)
(1.1870594085391573e-16+1.7401504093499574e-17j),(2.1130126636572327e-14+1.2010092875552273e-14j),(-1.6595744339456493+0.5152977053203497j)
(3.287333250756048e-17-6.989140738927403e-17j),(6.074014596617654e-15-4.447259006507541e-15j),(-1.6568465288484968+0.24978132397523423j)
(8.160447391564624e-18+3.68081734415732e-17j),(-3.910229874186554e-15-7.242186655184788e-15j),(-1.6568465288484828-0.24978132397523695j)
(8.891749216565571e-18+5.619078958954116e-17j),(-4.7007544097619136e-15+1.181957784113602e-14j),(-1.656320670527009-0.8997604418780323j)
(1.1049253573817968e-16+3.8420391847386825e-17j),(2.9379773837433806e-15+6.797648184450297e-15j),(-1.6563206705269984+0.899760441878025j)
(1.3369554307914374e-17-2.401248584723102e-17j),(-2.275135926789056e-15+2.8805088590205398e-15j),(-1.6550556097510196+0.707836255341445j)
(4.3466892733883126e-18+1.136503822215233e-16j),(-5.482811024181838e-16-5.0253448621216655e-15j),(-1.6550556097510187-0.7078362553414341j)
(-7.989430840162912e-17-6.538678850802169e-17j),(1.4580018123078715e-14+6.955765540234469e-15j),(-1.6361847078387244-0.2674975372954842j)
(-3.654043034371199e-17-9.143918021755745e-17j),(2.2208465072979897e-15-2.105576458218139e-15j),(-1.636184707838722+0.2674975372954852j)
(3.5934333446556134e-18+1.0838544898883018e-16j),(3.9178080120553085e-15+1.7087966725465802e-14j),(-1.6344020659718892+0.5741599031664262j)
(-1.6135072214475014e-17-2.599172062677985e-17j),(-6.533391087127374e-15-4.8649551398448415e-15j),(-1.6344020659718885-0.5741599031664371j)
(5.475631596257542e-17-2.1239024288048455e-17j),(6.7717167088787866e-15-3.4731747801040885e-15j),(-1.627692681341438-1.1205967597688486j)
(1.463986081195617e-16+2.4154848364050484e-17j),(2.4262519796431114e-15+8.125582136188081e-16j),(-1.6276926813414343+1.1205967597688449j)
(1.884585950844709e-17-2.1724568818123016e-17j),(-6.1025153083794545e-15-4.16302297946447e-15j),(-1.6259501690005889+1.0783744500361294j)
(-8.149090643953747e-17+9.006015244790918e-18j),(9.884999005664948e-15+4.838824632693439e-15j),(-1.6259501690005829-1.0783744500361283j)
(4.1203608436916884e-17+6.810393500890377e-17j),(-1.897968435625895e-14-3.5653569041781787e-16j),(-1.5926732327350581-0.09366484270118032j)
(3.5993281550303515e-17+1.1410947417749284e-16j),(-1.6650504125862232e-14+5.369859033718289e-15j),(-1.5926732327350488+0.09366484270117724j)
(-2.766553880177812e-17+1.3064963111046792e-17j),(-3.958152871030478e-14+1.932162286760098e-14j),(-1.561655683753622-0.06511550055471871j)
(-7.736328870096633e-17-1.0036009272208821e-16j),(-6.995510203517333e-15-1.6078856554429146e-14j),(-1.561655683753617+0.0651155005547133j)
(-3.849628137089583e-17-1.6704837715853886e-17j),(-2.8301706486021188e-14-2.9619835002610867e-14j),(-1.5578774034235996-0.25235094252206697j)
(7.954023525871969e-17-4.3105889300040477e-17j),(4.604642584455661e-15+3.740484169596781e-15j),(-1.5578774034235956+0.2523509425220628j)
(2.7526257284739238e-17-7.712133261011699e-17j),(1.856582482559535e-16+7.986437191675011e-16j),(-1.5507808584360743-1.96111323615313j)
(-7.773210167378501e-17-7.359956294441349e-17j),(-1.1404654044762298e-16-1.1888029371272131e-15j),(-1.5507808584360607+1.9611132361531174j)
(2.1575293224421158e-17+5.040628822605938e-19j),(-6.3232882522063136e-15-8.920526388690579e-15j),(-1.5494842840558691+0.5186506153804307j)
(2.416243117028339e-17-4.9763924870268264e-17j),(-4.639427776598193e-16-7.335283114824898e-15j),(-1.549484284055864-0.5186506153804283j)
(5.181335884825662e-17+2.717939518922413e-17j),(5.024843108069547e-16-6.453017265736045e-16j),(-1.545200250020573+2.059498248635488j)
(-1.35725405528643e-16-3.772075012775202e-17j),(-4.429833604318905e-16+1.5279371737651708e-15j),(-1.5452002500205724-2.0594982486354803j)
(6.483122105558432e-17+5.1592028890157344e-17j),(-1.0858093141516363e-14+1.8323687511037836e-14j),(-1.5450824364443716+0.6134219107383913j)
(-2.313204327660686e-17-1.1671033415951194e-16j),(5.817514596824785e-15-4.025946229604491e-16j),(-1.5450824364443538-0.6134219107383895j)
(6.478436830925598e-17+3.1936323050893165e-17j),(-6.257821153777103e-15-1.928031508713083e-14j),(-1.5372365492277404-0.38960490900337963j)
(-5.33983837585439e-17+8.416264767361962e-17j),(-1.1745038113855161e-14-2.5674750872530092e-14j),(-1.5372365492277345+0.38960490900338063j)
(-4.537847624806428e-18-6.732492404392917e-17j),(2.681622677756904e-14+9.19410406930355e-15j),(-1.5368152999258164+0.49568886401006135j)
(-2.6058971491663334e-18+8.261319221758016e-17j),(3.4488943018150365e-14-5.608410043760416e-15j),(-1.5368152999258053-0.49568886401005463j)
(-8.433949955924773e-17-4.4993454873137496e-17j),(4.4630639392381314e-14+1.8991923785752816e-14j),(-1.5297822515434918+0.4692233381024531j)
(2.2155222297218481e-16+1.776412558342817e-17j),(-1.7583331728028808e-14+4.242080221121184e-14j),(-1.5297822515434871-0.46922333810245775j)
(4.116693812734941e-17-1.2968416464881342e-17j),(9.562980586493699e-16-1.1598812951181852e-15j),(-1.5217384926528639-0.9965024081264463j)
(-1.3969522718147187e-17-1.0395778851793912e-16j),(1.8442302780364376e-15+6.359849826794452e-15j),(-1.5217384926528545+0.9965024081264372j)
(1.3723449090397036e-17-1.1126770335370668e-16j),(1.0561936680490248e-14-9.875354076801347e-16j),(-1.5121058130656055-0.05856664089321047j)
(1.370258965615922e-17+3.716849687994455e-17j),(2.313530504717631e-15-2.878730800289621e-15j),(-1.512105813065605+0.058566640893208836j)
(-2.1427189021388246e-16-9.282684898488861e-17j),(7.427076011321284e-15+2.6087840615100516e-15j),(-1.4963227081053398+0.914219237132136j)
(1.7659778508235262e-17-1.1398346519034352e-17j),(5.709528514447426e-16-2.565994884286608e-14j),(-1.49632270810532-0.9142192371321233j)
(4.598416010178229e-17-6.146883148795868e-18j),(-8.773167652525833e-15-9.85109925967071e-15j),(-1.4760729228205003-0.3462855405905645j)
(1.650455672666418e-16+3.478820791842374e-18j),(-8.629405987056801e-15+2.4404321057137985e-14j),(-1.4760729228204978+0.3462855405905611j)
(-4.222003240488882e-18-2.9444685234915035e-17j),(1.1243708977161668e-15+1.0517088965924657e-15j),(-1.4680786660879728-1.4400000000000086j)
(-5.114937151464159e-17+1.6025218161942248e-17j),(2.61127371850584e-16+1.182642188499433e-15j),(-1.468078666087961+1.440000000000003j)
(1.0364611116894622e-06+1.9892921385002591e-16j),(8.559819519859957e-14+6.84766423151976e-14j),(-1.4680786660879468+1.5319357880683275e-15j)
(-6.073309557052668e-17+7.50983920681398e-17j),(-2.5176642865865286e-15-7.306917715299472e-15j),(-1.4640967528915956-1.0999999999999965j)
(1.0707226082681413e-18+2.6754474200142887e-17j),(6.815885707446768e-16-1.0795770500171167e-15j),(-1.464096752891588+1.1000000000000023j)
0j,0j,(-1.464096752891585-2.54j)
0j,0j,(-1.464096752891585-2.44j)
0j,0j,(-1.464096752891585-2j)
0j,0j,(-1.464096752891585-1.9j)
0j,0j,(-1.464096752891585-0.43999999999999995j)
0j,0j,(-1.464096752891585-0.33999999999999986j)
0j,0j,(-1.464096752891585+0.33999999999999986j)
0j,0j,(-1.464096752891585+0.43999999999999995j)
0j,0j,(-1.464096752891585+1.9j)
0j,0j,(-1.464096752891585+2j)
0j,0j,(-1.464096752891585+2.44j)
0j,0j,(-1.464096752891585+2.54j)
(-1.888842368143068e-17-7.862882002935181e-17j),(6.724646525515687e-15-4.185393347455636e-17j),(-1.4640967528915796+0.9999999999999922j)
(-1.1106076669380443e-17+8.717817331753951e-18j),(-6.489010990016608e-15-3.009655119966969e-15j),(-1.4640967528915765-1.000000000000003j)
(6.354321569087855e-18+3.0486558940006604e-17j),(-1.238642650865112e-15+1.3775276372567344e-15j),(-1.4554023431149583-1.6487249347188755j)
(3.7569644355475516e-17+6.711715700651567e-17j),(1.1844662903640474e-15+2.3225018637915975e-17j),(-1.4554023431149443+1.6487249347188735j)
(4.169310936821589e-17+2.928731880369426e-17j),(-2.455300431442412e-15+2.2757381841975676e-16j),(-1.4534816392762546+1.4787200139293524j)
(3.103060146110161e-17+1.0866513703048016e-17j),(-4.3120822228091795e-15-3.2795414276898585e-15j),(-1.4534816392762528-1.4787200139293624j)
(0.0016698923674436667-6.650742725413991e-16j),(-0.13207580865883695-1.1050674081739274e-13j),(-1.4514238241486985-6.393345907212527e-15j)
(4.6738087265122707e-17-8.306323800710561e-17j),(-5.665402052625317e-15+1.5737139177427132e-14j),(-1.4272985372808267+0.6676820201405488j)
(5.472743836524619e-17-1.5157475879707607e-17j),(-8.40237374772255e-15+4.545349128903073e-15j),(-1.4272985372808216-0.6676820201405489j)
(-1.0688089440787798e-16+2.2467639216200164e-16j),(-7.126361464584805e-15+5.730214324135594e-14j),(-1.4255443689379843+0.4765366599494514j)
(-4.4134864907810195e-16+6.19943609314934e-17j),(3.428149222791048e-16+6.154512892030429e-14j),(-1.4255443689379714-0.4765366599494518j)
(-1.3448418240490859e-18-4.811789446138814e-17j),(-1.5803574293176602e-14+6.280530480498186e-15j),(-1.4171686917046606-0.9112559886543448j)
(-9.638743135253431e-17+6.801912964045708e-17j),(8.226066385379312e-15+1.843547799652987e-14j),(-1.4171686917046409+0.9112559886543429j)
(-0.00171166385326344+0.0026084578059313475j),(1.4628154938071805+1.0538925841070053j),(-1.4134579715227453+0.45292362187495877j)
(-0.0017116638532638003-0.002608457805931003j),(1.4628154938072915-1.053892584106867j),(-1.4134579715227165-0.45292362187495516j)
(1.9626249046758084e-16+1.2904874438607337e-17j),(-8.978249099179255e-15-2.8201700885729455e-14j),(-1.4118872943635792-0.15973869573879776j)
(1.6158969705910747e-16+4.284361279071012e-17j),(4.948871755848687e-14-4.122647979041522e-15j),(-1.4118872943635705+0.1597386957387961j)
(-4.562816971739276e-16-4.961283110733203e-17j),(-7.228197352913369e-14+7.769681440864678e-14j),(-1.3989795627753623+0.42500936443482973j)
(-1.802382353903385e-16-1.2838637819972821e-16j),(-2.3785028431637356e-14+6.773353929624235e-14j),(-1.3989795627753512-0.4250093644348291j)
(0.0007913427594590269-0.0008325985656942379j),(-0.06230565259102499+0.17262976633901586j),(-1.3986178835553909+0.5138530784607405j)
(0.0007913427594587056+0.0008325985656949017j),(-0.06230565259093683-0.1726297663390531j),(-1.39861788355539-0.5138530784607465j)
(-2.9566985223549354e-18+4.323084752010699e-17j),(6.354321683527573e-17+1.0005392569715188e-15j),(-1.3978271520844934+1.3577821023440488j)
(-5.91618080515838e-17+9.190703405108037e-17j),(-9.90709338700967e-16-1.9060700149684564e-15j),(-1.3978271520844863-1.3577821023440417j)
(0.0008883401291871481-1.1638763228294432e-16j),(-1.4617018364250502+4.1905400861737084e-14j),(-1.3902600799467602+1.8618479430488287e-15j)
(1.8726349920781387e-16+5.240498899594186e-18j),(-3.5530430957162656e-14+2.978204789044796e-15j),(-1.3870989501342332-0.47713121642240564j)
(2.4522589690367415e-16-1.6264071263049365e-16j),(-6.3926488029041296e-15+8.96205946343843e-14j),(-1.3870989501342215+0.47713121642240575j)
(4.073610295233333e-17+1.52859627981093e-17j),(-3.8481054038751216e-15+2.255753458510434e-14j),(-1.3816765736589418-0.788243604339208j)
(1.721704606435031e-16+2.2700808463182395e-18j),(1.5469511771978804e-14-1.336005679551415e-14j),(-1.3816765736589234+0.7882436043392025j)
(-1.0043586066444635e-16-9.536511421834058e-17j),(-3.4459314986631167e-15-5.73978630169579e-16j),(-1.36534498074596+1.472833607356689j)
(-5.286737614729198e-17+1.7764415078356094e-17j),(8.099717213239127e-16-7.049575908345037e-16j),(-1.3653449807459483-1.4728336073566992j)
(1.3069732294559281e-18-6.986144413664621e-19j),(4.431460556392363e-18-9.677962015235368e-19j),(-1.352076656008396+2.9044385736703657j)
(8.531856051875709e-20+3.3453204881310554e-17j),(6.9534246256034195e-15+1.6992273956905782e-16j),(-1.3520766560083948-0.024438573670366746j)
(-2.1229632347591247e-17+3.713360608379856e-17j),(-1.0970150491421098e-15-5.753763921770573e-15j),(-1.3520766560083948+0.02443857367036718j)
(5.4573827232002676e-17-8.651542956396677e-17j),(-8.566767402339694e-16+1.2619713446908077e-16j),(-1.3520766560083946-2.9044385736703564j)
(4.577434322684657e-18-2.0863932977361987e-17j),(-2.7394727907383573e-16+5.849448979984563e-16j),(-1.3514900683641768+2.363909805182507j)
(-4.571877554973405e-17-9.640512601364538e-17j),(-5.560985159520439e-16+3.74625910168627e-16j),(-1.351490068364169-2.3639098051824727j)
(2.1769743801370835e-17-1.1731233739582138e-17j),(-3.131718301503196e-17-4.96096212547503e-16j),(-1.350851370479912+2.8040503389178744j)
(-4.8646120199682883e-17+8.734185174210735e-18j),(-2.0742208128988913e-15+1.799061071216365e-15j),(-1.3508513704799057-0.07594966108215465j)
(6.974808114288669e-17-2.452064590361216e-17j),(8.9538003682385e-17-1.3579997912340116e-16j),(-1.3508513704799054-2.8040503389178557j)
(-6.85051126875158e-17+1.2625837371302017e-17j),(-6.328637021604835e-17+6.391975139374025e-16j),(-1.3508513704798952+0.0759496610821553j)
(-9.618139590025803e-18-5.723925221605052e-17j),(-2.783418867203405e-16+1.1354184999264717e-15j),(-1.3501129004165573-2.263568995754563j)
(-5.862515180677597e-18+3.194174437205521e-17j),(8.1861898487807165e-16-2.6604650955351483e-16j),(-1.350112900416557+2.263568995754554j)
(0.000766788871668428+0.007134834105598829j),(-0.6763250844294157+0.6243013634082768j),(-1.345198865456156-0.9306539355511423j)
(0.0007667888716692382-0.007134834105599237j),(-0.6763250844294187-0.6243013634082831j),(-1.345198865456142+0.9306539355511417j)
(0.001812174691820282-3.6369598326840354e-05j),(0.23066809241194774+0.004629413436825591j),(-1.3380903097702752-3.115726647978908e-15j)
(5.678303038780308e-17+1.7558367836843906e-17j),(3.429342004160899e-16+1.1947572708956386e-15j),(-1.33743534312934-1.3292478471841975j)
(5.210382709886057e-17+4.607870318579464e-17j),(3.3982259391228213e-15-9.810304669465332e-16j),(-1.3374353431293264+1.329247847184182j)
(3.566635568504678e-17+5.0965087561316245e-18j),(3.485165932115463e-16-3.9594329444324158e-16j),(-1.3353765780802802+1.8651915507542547j)
(-5.2470554591651586e-17-4.005462959685658e-17j),(1.067273172113394e-15+3.718653138461424e-16j),(-1.3353765780802793-1.8651915507542507j)
(-1.2182149349622103e-16-2.798225040019096e-17j),(3.1314326448562538e-15+2.397316236834402e-15j),(-1.335376578080279-1.0148084492457465j)
(4.161114981069162e-17-3.9205721953981906e-17j),(1.042218618718911e-15-8.772300635813234e-16j),(-1.3353765780802753+1.014808449245743j)
(4.5302632757304615e-17+2.7824699885975834e-16j),(1.14343838122213e-14+6.046153709753968e-14j),(-1.3338792261958061+0.04058253659380306j)
(1.8520318820583154e-16-2.0872972789294866e-17j),(2.3293047730949634e-14-2.371213615409672e-15j),(-1.3338792261957995-0.04058253659380616j)
(1.1709303070440465e-17+5.636562509097196e-17j),(7.838779109297304e-16+1.8724849410898164e-15j),(-1.3310716464218784-1.4259269487183042j)
(1.2749441180417678e-17+5.672396214695982e-17j),(-1.11636151740983e-15+7.73087865030941e-16j),(-1.3310716464218701+1.4259269487182915j)
(1.5764150226126294e-16+1.8486270269480414e-16j),(3.917782799607144e-14-4.609785005679145e-15j),(-1.3308681294431148-0.921492636051287j)
(5.991050420294402e-19-1.7128989213895343e-19j),(-2.039310016219283e-18-1.126435639523304e-17j),(-1.3308681294431073+1.958507363948719j)
(1.337666574069549e-16-4.0816792000260173e-16j),(1.861254845602517e-15+1.1803002483727331e-14j),(-1.3308681294431064+0.9214926360512776j)
(-4.496475293955581e-17-2.1118783242298143e-17j),(7.477640083518559e-17+1.0983420590871923e-16j),(-1.3308681294431044-1.958507363948717j)
(9.304727924912693e-17-4.9994855359810966e-17j),(-4.752088074108691e-16-7.103612858027852e-17j),(-1.3157458803578324-1.4816670723783916j)
(-2.951501974365616e-17-4.1790232550175626e-17j),(1.05820848925344e-15-5.710994075997478e-16j),(-1.315745880357827+1.4816670723783956j)
(-7.283877188738819e-17+5.836447288663493e-17j),(-7.31115560057126e-16-6.9063221216439445e-16j),(-1.3136163589451397-1.3799531004135657j)
(-5.547071485503642e-17-1.671975775042371e-16j),(5.908970616577755e-17+2.780923069648005e-15j),(-1.3136163589451173+1.3799531004135503j)
(5.061070009626713e-17-8.229852952135402e-17j),(-1.0676065437735548e-14-1.4249028960183688e-14j),(-1.31010607158576-0.41394103938175764j)
(1.9478469009915934e-17-8.575100634218742e-17j),(-1.7041711856749439e-15-3.1390368080899765e-15j),(-1.3101060715857475+0.4139410393817593j)
(0.0024758105526042516+4.2537013700865224e-16j),(1.5522241054961685+5.70751972254498e-14j),(-1.3048606753970358-1.2873286408404947e-22j)
(-1.8017432560224571e-16-5.791078422676424e-17j),(-8.838748951904039e-16-8.009569566664765e-15j),(-1.2982195346691758+0.5046554609335836j)
(1.5997389199383056e-16+2.2248976214074668e-17j),(1.1843134181497536e-14+9.301240170764163e-15j),(-1.2982195346691427-0.5046554609335729j)
(-6.80790947518874e-17+3.153003201264608e-17j),(-1.2801987297036002e-14-5.322464498346001e-15j),(-1.2975249947101677+0.8597116707720327j)
