A,B,EV
(-4.606205385610852e-16+8.597959316504774e-17j),(1.023131214659655e-14+2.7724520599789047e-14j),(-2.0377881611234643-1.7124859034659368j)
(1.2771579164609761e-16+2.4821352358483366e-17j),(-5.360647424313161e-16-1.5032086332692404e-15j),(-2.0314855702326846-0.35243955357517687j)
(-1.3248788821567056e-17+3.9354097806675954e-17j),(2.6209999616360105e-15+6.725794449201999e-16j),(-2.031485570232684+0.3524395535751812j)
(1.713336058144586e-17+3.13329295793016e-17j),(-2.0789604855524998e-14-5.2582363684319274e-15j),(-2.0278389181042313-0.09498410224063737j)
(-7.888769803252438e-17+2.8367061715241404e-17j),(-2.14446042561152e-14-6.048040869479744e-15j),(-2.027838918104229+0.09498410224063622j)
(-5.183040162850767e-18-5.569907683324063e-17j),(3.116565792758037e-15+5.932568212453021e-16j),(-2.0271949861290386+0.8596653606821123j)
(6.535262922524093e-17-1.8363054381203392e-17j),(-5.800485160032505e-16+1.0893529628142888e-15j),(-2.0271949861290097-0.8596653606821115j)
(1.3395707484367508e-16+2.8951084663542316e-17j),(6.270893302817517e-15+6.171776746517265e-15j),(-2.022045615078166-0.5838999988714959j)
(7.136919133341706e-17+9.225198464171313e-17j),(9.598202677828583e-16+2.1311048152236517e-15j),(-2.0220456150781474-2.296100001128496j)
(2.988819795496742e-17-1.8020104024010054e-17j),(-2.9631285418248466e-16-1.5859744533393012e-16j),(-2.0220456150781376+0.5838999988714972j)
(1.394824811341867e-17-3.516193004513898e-18j),(2.2929733537846646e-16-1.3800760403901003e-16j),(-2.0220456150781336+2.2961000011284964j)
(-2.457041172934628e-17+7.919894079107852e-17j),(-2.5283125390339028e-15+7.128407944415786e-15j),(-2.0147690269352063+1.2236415775490468j)
(1.7863139608066657e-16-2.190746740317514e-17j),(3.931771410861863e-15+1.5927306667250525e-15j),(-2.0147690269351877-1.223641577549029j)
(-0.0006115176286575722+8.234221096253288e-05j),(0.714210898264495-0.4448000190881164j),(-1.9992169492336236-0.050454945768956816j)
(-0.0006115176286573172-8.234221096262558e-05j),(0.7142108982645212+0.4448000190881235j),(-1.9992169492336178+0.0504549457689512j)
(-6.326429111222104e-17+8.297420109844323e-17j),(1.4819500793109205e-15+1.8937234582245152e-15j),(-1.9986886841495985-0.9441751879699578j)
(-4.429578466251453e-17+4.700678612769917e-17j),(-1.8668541228443658e-15-9.468056149184664e-17j),(-1.9986886841495777+0.9441751879699435j)
(-2.417685302869427e-17-3.8905105749698405e-17j),(2.3116431425839318e-14-1.607291995168348e-14j),(-1.9841032151624636+0.16813595453673982j)
(6.381712044181317e-17+1.5329881906455635e-17j),(-2.7670376379980353e-14-1.879290783554801e-15j),(-1.984103215162458-0.16813595453673327j)
(1.159967574427129e-16+1.8549057327578741e-16j),(5.2574800337434025e-15+4.646240094575161e-15j),(-1.9827300330378441+1.5588552987151494j)
(-1.4031720097651842e-17+8.870779099302065e-17j),(4.207674964853081e-15+1.6166079540846283e-15j),(-1.9827300330378244-1.5588552987151438j)
(-6.478365928729895e-18+2.6863857361085133e-18j),(-1.023987649887046e-15+9.551977581929558e-16j),(-1.982082396094756+2.99806627728308j)
(-3.8605737024446e-17+1.6882112557708554e-17j),(2.239956775217325e-16+6.061365919340823e-16j),(-1.9820823960947453-2.998066277283081j)
(1.3022616780263596e-18-8.557449826607984e-17j),(-8.419038393165768e-15-1.5756531852167712e-15j),(-1.9803029112070032+0.5612098599485839j)
(1.218418838910412e-17+1.4610794456548956e-17j),(-5.917477346184549e-16+4.490124147669717e-16j),(-1.9803029112069843-0.56120985994858j)
(-6.80300240906369e-17+3.2114626479404176e-17j),(-2.2923788077514035e-15+2.0481820580806116e-15j),(-1.9801180240470955+0.7471939515115632j)
(-3.099184370867997e-17+7.403299116050025e-17j),(1.807091804764546e-15+4.762203263329025e-15j),(-1.9801180240470744-0.747193951511566j)
(-1.1558650514379814e-16-1.866471017870039e-17j),(1.0921575488998946e-14+1.1758644038007969e-15j),(-1.9768787219321577-0.57169180513519j)
(-9.140029238194848e-17+9.136130798773239e-17j),(-1.3652544758542297e-14+1.0914894814993672e-15j),(-1.976878721932152+0.5716918051351881j)
(4.7276526332289413e-17+9.027072348641367e-17j),(3.13226494087828e-15+3.0823497707449025e-15j),(-1.9751092562769625+1.4552546470797758j)
(2.2507123721141124e-17+3.3687080132046534e-17j),(4.663682953471933e-16-4.74112025461024e-15j),(-1.9751092562769539-1.4552546470797716j)
(-2.1480254028541668e-17-4.287821657765815e-18j),(9.694239414662607e-16+2.7356201402691077e-16j),(-1.9739749587866515+2.8944047829009314j)
(6.31094526336892e-17-1.1096187113045916e-16j),(1.8734250918139267e-17-5.503392430468399e-16j),(-1.9739749587866389-2.8944047829009296j)
(3.2214400653834666e-17-8.174331436369829e-17j),(-1.5826593140188287e-15-8.655698168067006e-15j),(-1.9707990435233145-0.2817327760768984j)
(7.029316612854728e-17+1.6989243051858786e-17j),(4.409759395534066e-15+3.030086783829687e-15j),(-1.9707990435232974+0.28173277607689917j)
(-3.036906468971636e-17-8.393632714066682e-18j),(3.9468388459784263e-16-4.3101094542157376e-15j),(-1.9620329280912863-1.2071835926826435j)
(6.895724673835846e-17+1.278476576852568e-16j),(-2.6580519949124655e-15+2.7317390317533245e-15j),(-1.9620329280912834+1.2071835926826486j)
(7.332109554803146e-18-7.156848932020812e-17j),(2.065538161180585e-16+3.859166834320144e-16j),(-1.9598593283956947+1.1167886043399646j)
(1.7525684615106463e-16+3.852124231067682e-18j),(1.553633610774858e-15-1.243211501104864e-15j),(-1.9598593283956858-1.116788604339977j)
(1.493598409711674e-17-1.6081581179888516e-16j),(7.669953738056696e-15+3.604367775857723e-15j),(-1.9545559862756263+1.2630930865452812j)
(-9.199613789361601e-17+3.440872097519153e-17j),(-6.174072522005003e-15-3.596014323696181e-15j),(-1.9545559862756168-1.2630930865452825j)
(1.814790132356511e-17-3.78490394160084e-18j),(-1.3527550039757501e-15+2.464577043617002e-15j),(-1.9532140050334392-0.23008766253786975j)
(7.706354310236271e-18+4.889989391798495e-17j),(-1.5775132345030495e-15+8.808581568332298e-17j),(-1.9532140050334375+0.2300876625378713j)
(-2.9083369714792355e-16+1.5110462978556807e-16j),(3.1416072667088354e-14+9.750368484343598e-15j),(-1.9489137868280813-1.5461488850243559j)
(-8.450831943916207e-16+1.6434633097419832e-16j),(-7.165300841283582e-15+1.3141845118692385e-14j),(-1.9489137868280721+1.5461488850243432j)
(-9.689147838161563e-17+1.7527313488909376e-17j),(-2.1626379553494795e-15+1.3870254808255745e-15j),(-1.946291217033828-0.6407362807097601j)
(3.293357796148093e-17-9.242848278335985e-17j),(4.3941139611278975e-15-2.2478400729403124e-15j),(-1.946291217033817+0.6407362807097472j)
(-0.004534469169917074-0.0014893052567093485j),(0.30615090586137905+0.1288035457709724j),(-1.9452576131814796-1.5610192822172242j)
(-0.0045344691699167735+0.001489305256709396j),(0.3061509058614406-0.1288035457709581j),(-1.9452576131814605+1.561019282217217j)
(-1.8295404351329025e-17+2.6655379469158713e-17j),(3.797963339734172e-16+1.0777790017558495e-15j),(-1.9439754063819314+2.0808639389387102j)
(7.751595433095192e-17-5.604189163767862e-17j),(-1.7117183398016968e-15-2.268239032546214e-15j),(-1.9439754063819301-2.0808639389387j)
(2.4693537286533427e-17+1.941491023137518e-17j),(6.324714827223176e-16+2.3110141434346673e-15j),(-1.943975406381927+0.7991360610612929j)
(8.431635493733103e-17+9.293867972106488e-17j),(9.82716986509522e-16-5.355431640575378e-15j),(-1.9439754063819223-0.7991360610612881j)
(-0.0002274648365177994+0.00016355945110153929j),(0.10914249805049536+0.07847932606314897j),(-1.938859888567844-9.320236031091644e-16j)
(1.3921418751734826e-17+3.6380145322858746e-17j),(-7.263621578133104e-15+1.1841920024639843e-14j),(-1.9249741360821668-1.1431444789442122j)
(-7.562141950508398e-17-2.6668072586324118e-17j),(7.845204927795621e-15-4.0045642886487315e-15j),(-1.924974136082154+1.1431444789442122j)
(-7.293119269305876e-17+4.050409281121176e-17j),(-4.391617340535592e-17-2.4482308170294612e-15j),(-1.9132120890068465-0.6920943540216976j)
(-8.910835517226687e-17-9.201398397508615e-17j),(2.4029703250694557e-15-7.704780634871684e-15j),(-1.9132120890068425+0.6920943540217029j)
(-1.6364693625539512e-17+6.948640484697903e-17j),(9.591990858931683e-17-6.260717644502622e-16j),(-1.9082789446520594+1.337684851133829j)
(-3.9759837933200214e-17-1.7423613187989846e-16j),(6.874089145847694e-16+1.788517115146377e-15j),(-1.9082789446520585-1.337684851133848j)
(-2.40156359333897e-17-2.5045239703884205e-17j),(2.5967504268714906e-15-3.1649806638114003e-15j),(-1.90797331673543+0.10772099504795199j)
(-1.2264154707461477e-17+8.628039769976698e-18j),(-1.230387988574099e-15-2.1530247027386454e-15j),(-1.907973316735421-0.10772099504795234j)
(1.0343622226351578e-18-2.982363581472139e-17j),(1.79151292430663e-15-1.6261864766244403e-15j),(-1.9065583073149601+1.024807753471354j)
(2.899535919064476e-17+2.513748205074987e-18j),(-3.735045240466587e-15-6.100150396740601e-16j),(-1.9065583073149597-1.0248077534713553j)
(6.959988665634742e-17+7.304193085529226e-17j),(1.3413826936898543e-15-9.243526089889203e-15j),(-1.8891614267347423-0.6050540527651013j)
(-3.41869603403896e-17+4.175644832593293e-17j),(9.923014876892382e-15-3.0854461428989514e-15j),(-1.8891614267347339+0.6050540527650956j)
(2.208837936955437e-17+1.8436822657385136e-17j),(-4.980018047569077e-16-7.283846672404825e-15j),(-1.8867872778168528+0.6711620237575893j)
(-2.211213813362756e-17-1.4132899084955925e-16j),(2.06706958807316e-15-8.767732741545381e-15j),(-1.886787277816842-0.6711620237575774j)
(4.9240050592750445e-17+7.25769733465919e-18j),(2.1927892137065064e-15-3.060805388377875e-15j),(-1.8823712822898009-0.3846873532392731j)
(8.787883739714059e-18-2.617161243419039e-17j),(-3.515889008563491e-15-1.5580673733048509e-15j),(-1.8823712822897798+0.3846873532392663j)
(-4.2297359725064545e-17+2.3840690805168586e-16j),(-5.668419453500704e-15+9.937671194078839e-16j),(-1.8765175671321246-2.0317778422631902j)
(-4.9278156716328834e-17+5.762965949519361e-17j),(2.5041682510395267e-15-9.664040067522346e-16j),(-1.8765175671321168+2.0317778422632102j)
(3.2103029448536236e-17+7.58877723623859e-19j),(8.296385007392232e-15-2.6153035186229588e-15j),(-1.872733726294119+0.27261355175697316j)
(4.875527014779811e-18-7.60002819981343e-18j),(-2.716212362512139e-15-1.8790342215415724e-15j),(-1.8727337262941155-0.27261355175697083j)
(-3.205992705496337e-17-3.2399330841539296e-17j),(2.313711546397547e-16+4.257948564243544e-15j),(-1.8724599133889281-0.10557255823771343j)
(-8.88763159573038e-18+8.001363985833892e-18j),(-3.619882279862964e-15+2.641473382708145e-15j),(-1.872459913388919+0.10557255823771299j)
(-4.094766866012265e-18-5.670475438642432e-18j),(4.715800379371428e-16-6.746607985483988e-15j),(-1.8685239586579798+0.9654505005651884j)
(-7.609377043785888e-17-6.5368646806546e-17j),(-2.8124004332746433e-15-2.155471466945738e-15j),(-1.8685239586579532-0.9654505005651762j)
(3.3281108968382176e-17-4.545293672729294e-18j),(3.8334969904642303e-16-3.2105731101635374e-15j),(-1.8673292437726479+0.4710425782565315j)
(-4.3214130496746426e-17+6.007030621978826e-17j),(2.5483071723018515e-15+2.4017212141307704e-15j),(-1.867329243772626-0.47104257825652607j)
(1.3954356931969857e-17+6.166896184081684e-18j),(3.597022973167481e-15-1.249385386189481e-15j),(-1.863454807304276+1.198981205483246j)
(2.987588128949111e-17-2.280924294357154e-17j),(1.0498706835117089e-14-7.678576578163648e-15j),(-1.8634548073042667-1.1989812054832618j)
(-4.3103000035406687e-17-1.2210386487267257e-16j),(-8.264779825686064e-16+2.8377933204137206e-15j),(-1.8523369928166278-0.8356388248671529j)
(-1.248559994609673e-16-3.722555853375437e-17j),(-8.068510638460898e-15+2.6132879791455993e-14j),(-1.8523369928166087+0.8356388248671449j)
(4.342994964746655e-17+1.8060823429703312e-17j),(-2.888771815267869e-15-7.385691672204269e-16j),(-1.8503663064825455+1.9239056646055226j)
(-5.5402586787854857e-17+1.2842054819902402e-16j),(3.579160967803671e-15+1.142931071223134e-15j),(-1.8503663064825275-1.923905664605516j)
(-3.670587745028416e-17-9.264896124709717e-19j),(-8.156302927950189e-15+1.5209186833694705e-14j),(-1.8498573977419328+0.09319158906860583j)
(-3.0057448807818456e-17-2.65922094444594e-18j),(-1.3797650573761952e-14-1.1102539393578306e-14j),(-1.8498573977419266-0.09319158906860396j)
(5.0814353944942424e-17+1.889575568306469e-17j),(1.1281021878983976e-14+2.991155577717913e-16j),(-1.8444040492626488-0.2546380371586728j)
(2.6770446180760453e-17-1.7902818961151828e-17j),(1.250211761533313e-16-2.352928450678582e-15j),(-1.8444040492626417+0.25463803715867217j)
(-3.080330958997399e-17-1.485558030333552e-17j),(-1.97325035917669e-14+1.0740989146502691e-14j),(-1.8429995392262526+0.32844245179045156j)
(-6.986508811685968e-18+6.224151602661979e-17j),(9.406507798461545e-15+1.4064219268507409e-14j),(-1.8429995392262337-0.32844245179044673j)
(3.28072613915399e-17-4.787563169612605e-17j),(-2.0672280181723724e-15-2.478066269122268e-15j),(-1.8380855073784963+0.4757220886321617j)
(-4.50199666290719e-18-7.561425742121908e-17j),(-2.6475761809048458e-15-2.694710709070587e-15j),(-1.8380855073784894-0.4757220886321574j)
(-6.33308791939605e-17+5.20332445320856e-18j),(-8.880976726739152e-16+2.4679867325406112e-15j),(-1.8370885434904585+0.48278502683174834j)
(6.280494845596916e-17+8.591147674339583e-18j),(-1.5061293916601274e-15+2.420742564781921e-15j),(-1.8370885434904354-0.48278502683174257j)
(1.2268244670885534e-17-5.583620239910286e-17j),(-3.403614915963674e-16-1.2610158227668416e-15j),(-1.8358659551294731+2.825577404587757j)
(1.3490423189881094e-16+5.120494263968255e-17j),(-1.929165535765858e-16-1.822339250966558e-15j),(-1.8358659551294605-2.8255774045877606j)
(1.0126448847528346e-16-4.585715210709272e-17j),(1.5379662687906034e-16+4.030869961439666e-16j),(-1.8072686267143387-1.0007587403145901j)
(3.6739696932157865e-17+2.8988382442386665e-17j),(-6.939917307518664e-16+6.358533410386447e-16j),(-1.8072686267143274+1.000758740314587j)
(-3.7873046449290856e-18-2.6153454803516156e-17j),(2.796411306724651e-15-1.7990367316679887e-15j),(-1.80348689015613+1.94581797402829j)
(2.9653943790600006e-17-1.9343589446127876e-17j),(-2.7130056331234256e-15+7.646043311729441e-16j),(-1.8034868901561232-1.9458179740282866j)
(3.858617504778058e-17+9.306756924116288e-17j),(-7.34033282902871e-15-1.8133300385590385e-15j),(-1.8015760055063157-1.4172338560014777j)
(1.2175222382270182e-17-4.202288515696992e-17j),(-2.7359335855570806e-15-1.392537063697666e-15j),(-1.8015760055063106+1.4172338560014741j)
(-1.5234263519358228e-17+7.976312924626647e-17j),(-2.4974270151757588e-15-2.703984086494656e-15j),(-1.8001933124168836+0.6260300412395866j)
(-4.5578783270215823e-17+3.6744178583619984e-17j),(7.411971928876935e-15-7.510788057056941e-15j),(-1.8001933124168674-0.6260300412395815j)
(-4.48706908561432e-17-1.6213383833787136e-16j),(-3.1323012938295016e-14+1.3660690453042713e-14j),(-1.7949105627191155+0.5838019135696942j)
(-5.202968271799116e-17-1.0341891103846886e-16j),(1.9683413024761797e-15+5.9341787547380224e-15j),(-1.7949105627190876-0.5838019135696962j)
(-0.0018145903365539414-1.3724525282703639e-15j),(-0.13134975024194534+1.703148332526639e-13j),(-1.7948093220019026-8.392146726958146e-15j)
(3.72643867070587e-17-1.3055386403713481e-17j),(2.5065344829302955e-16-9.52613894595783e-16j),(-1.7902678023878122+0.40607252629010576j)
(5.181809311148342e-17-8.273197485119038e-17j),(4.071613732665498e-15-3.7380892094904236e-15j),(-1.7902678023878031-0.4060725262901039j)
(1.8478233370499732e-05+1.8157044778345045e-15j),(-2.589040093425865e-13-1.7065523084765426e-13j),(-1.7840084092567665+8.461758003748019e-15j)
(-1.531259901989459e-16+1.185794729322505e-16j),(2.4850920724543655e-15+1.1446560938147095e-15j),(-1.7840084092567556-1.4399999999999995j)
(-5.888553814082329e-17-1.1432608979368682e-17j),(5.180427806267966e-16+9.129435182504396e-16j),(-1.7840084092567168+1.4399999999999746j)
(3.8496439063042444e-17-1.5765576751153337e-16j),(2.4489471161249993e-14-9.81073646495342e-15j),(-1.7823499778049279+0.6757533901446604j)
(-7.954038178824799e-17-1.2505219531765879e-16j),(-2.974229153282467e-15-2.261792649923383e-15j),(-1.7823499778049263-0.6757533901446614j)
(-1.8222260645969412e-16+5.690512523909262e-17j),(4.007998855689659e-14-8.194394058276865e-15j),(-1.7458441092769956+0.8504262100815111j)
(1.0517816788396142e-17-1.7704146337683718e-16j),(2.3457069217770537e-15+5.754131094825019e-15j),(-1.7458441092769863-0.8504262100815125j)
(-0.003146996469325894-1.962390851920318e-16j),(0.6240614618095598+5.107844631013566e-14j),(-1.7114121894142693+1.4513683544400926e-15j)
(1.1808765508151558e-16-5.179020533729825e-17j),(-8.005287098813137e-15-4.069988675048624e-15j),(-1.7045312996596693+0.16222695334334808j)
(-5.4344438943062774e-17-6.277185921671091e-17j),(3.954450447919543e-15-7.023438292003697e-15j),(-1.704531299659663-0.1622269533433477j)
(6.687434967797674e-17+6.139245012644904e-17j),(-2.754992582728599e-15-2.950792656611883e-15j),(-1.6999217001478317-1.0000000000000058j)
(-4.4135931451841205e-17-1.1016744466783916e-16j),(-7.563040856201933e-15-1.163853967733087e-15j),(-1.699921700147819+1.0000000000000042j)
0j,0j,(-1.6999217001478182-2.54j)
0j,0j,(-1.6999217001478182-2.44j)
0j,0j,(-1.6999217001478182-2j)
0j,0j,(-1.6999217001478182-1.9j)
0j,0j,(-1.6999217001478182-0.43999999999999995j)
0j,0j,(-1.6999217001478182-0.33999999999999986j)
0j,0j,(-1.6999217001478182+0.33999999999999986j)
0j,0j,(-1.6999217001478182+0.43999999999999995j)
0j,0j,(-1.6999217001478182+1.9j)
0j,0j,(-1.6999217001478182+2j)
0j,0j,(-1.6999217001478182+2.44j)
0j,0j,(-1.6999217001478182+2.54j)
(1.5829327324671688e-16-4.6559203427394107e-17j),(2.1076862606075254e-16-2.4202588559531797e-15j),(-1.699921700147816+1.1000000000000014j)
(-3.008974399907966e-17+1.1256795036631407e-16j),(-4.781579504876433e-15-2.3651051600340334e-15j),(-1.6999217001478126-1.0999999999999952j)
(2.4184622647557294e-17+7.889710017410301e-17j),(1.498380206726553e-16+3.871300225842993e-15j),(-1.6610489065113903+0.5754740718384861j)
(-3.947440693637584e-17-7.480526318903904e-17j),(1.105636456414498e-15-6.835619710644899e-16j),(-1.661048906511379-0.5754740718384765j)
(1.079566356132649e-16+1.3883390931973417e-16j),(9.197017977434784e-15-8.340880967216569e-15j),(-1.6576155827397434-2.0316354382340807j)
(-1.0193255999487143e-17+7.44750674702486e-17j),(-7.554626242255033e-15+1.116993905191265e-15j),(-1.6576155827397274+2.0316354382340696j)
(0.011166660343740135-0.006249298921953638j),(-0.6637780179490679-0.4318930669751649j),(-1.6474738456930267+0.9463181819877466j)
(0.011166660343740297+0.006249298921953689j),(-0.6637780179488519+0.4318930669750617j),(-1.6474738456930205-0.9463181819877491j)
(-0.006751035035395379+0.0075230813000463585j),(0.5478827865445414+0.023943201207702436j),(-1.639738719484002+0.9838470533553104j)
(-0.006751035035395974-0.007523081300046819j),(0.5478827865445293-0.02394320120764246j),(-1.6397387194839874-0.9838470533553069j)
(2.2691038611173226e-16-6.020808439569521e-17j),(8.476951253874606e-15-2.5222025398593818e-15j),(-1.638826122609953-2.0484808714066864j)
(-5.330818514689489e-18+2.298715724278445e-17j),(-4.543879935359246e-15+2.393394593760858e-15j),(-1.6388261226099512+2.048480871406694j)
(3.203860695355805e-16-2.3947792004459665e-16j),(-3.5405170052891837e-15-4.661999629782324e-15j),(-1.610132268397567+1.7348853503966504j)
(1.8051877628654834e-16+8.126502024251907e-18j),(-4.62804126784777e-15-1.1017539032729077e-14j),(-1.6101322683975594-1.7348853503966337j)
(5.3068322724667646e-17-1.8658710115734457e-17j),(4.789140037209119e-15+8.751697676708092e-15j),(-1.6087405865882491+0.06846332773429305j)
(6.318217479886362e-18+2.386749826747077e-18j),(-1.8705658172090905e-14+7.258275548210971e-15j),(-1.6087405865882398-0.06846332773429518j)
(1.656552068700514e-17-9.840595111897666e-17j),(2.4730376191297786e-14+3.0941011763856034e-14j),(-1.6030751599524342+0.8585373321569851j)
(-9.64749286637988e-18+2.192371798974453e-16j),(1.5428633830420973e-15+1.3138392542962624e-14j),(-1.6030751599524085-0.8585373321569727j)
(-9.961297753168997e-17+2.0036064731799115e-16j),(8.487629409127062e-15+1.3620871468804144e-14j),(-1.6018337014917985-1.8542064414562982j)
(-7.201027638899967e-18-1.31652885038855e-16j),(2.747331219616793e-15+5.833405438797696e-15j),(-1.6018337014917916+1.8542064414562918j)
(-1.4408261114215372e-18-1.4630826369486203e-18j),(-2.967237646090658e-19-2.370828838945447e-17j),(-1.5976141859812634+3.270375764875924j)
(8.919176299178928e-18-7.266321771394527e-17j),(1.5150760125234872e-15+1.1770169491986215e-15j),(-1.5976141859812627+0.39037576487591513j)
(7.9951926549987e-18+1.98751507837003e-17j),(1.2695279913470095e-16+1.7581695499132852e-16j),(-1.5976141859812565-0.39037576487591696j)
(1.576904607616135e-16-1.0805853258724367e-16j),(1.5500370479656276e-16+2.7843744556154034e-16j),(-1.5976141859812485-3.2703757648759053j)
(-2.2884231680219313e-18-5.36433620087645e-18j),(-1.2167270451313101e-15-1.2418654575326275e-15j),(-1.5949888711803055+2.7271910693423704j)
(-6.419179549334047e-17-2.41937318554555e-16j),(2.8220359467171314e-16+2.0813422621999735e-16j),(-1.5949888711802926-2.7271910693423633j)
(-2.967145068607682e-17-2.556859536595787e-17j),(5.180240481304891e-16+7.450086111708258e-18j),(-1.5907971508900047-3.1669401435476323j)
(2.110484380509629e-17-2.6935778915493857e-18j),(-1.0070188761305656e-15+8.962329165026498e-17j),(-1.5907971508899954+3.166940143547634j)
(4.6656795624889215e-17+1.4110120359269314e-16j),(-2.948104287608319e-15-5.535586765460489e-16j),(-1.5907971508899943+0.28694014354762193j)
(1.0591383418154567e-17-9.276460229231602e-18j),(1.3861602957844047e-17+1.0795132154400052e-15j),(-1.590797150889991-0.28694014354761654j)
(4.210127581147098e-17+5.991083612923426e-17j),(5.743245467655282e-14+4.9559310349748106e-14j),(-1.5889852854729944-0.010055231157256745j)
(-3.131568002754443e-17+9.970548407590141e-17j),(1.9301272313172767e-14+3.4199666466822324e-14j),(-1.5889852854729838+0.010055231157257039j)
(1.9430740187246944e-17-5.83985338883961e-17j),(7.797089773213194e-14-5.382562607810723e-15j),(-1.5885334220709044+0.0181950050803004j)
(-1.319045808687973e-16-5.697141072990387e-17j),(-1.9188389597537237e-14+1.3026358409315e-14j),(-1.5885334220709042-0.018195005080299254j)
(5.75453959008385e-17-7.270084448956322e-17j),(5.7966665590648356e-15-1.0637839825862366e-14j),(-1.5879346520886088-0.1563127230380307j)
(-8.388774846653503e-17-2.8042709575047145e-17j),(4.855043404584838e-15+6.583786500283129e-16j),(-1.5879346520886088+0.15631272303803062j)
(1.144693714987365e-16+1.862657288635511e-16j),(4.98403861924079e-16+2.2758477787085957e-15j),(-1.5862926400878519+2.62378506264696j)
(-1.0028215095592955e-16-3.222898272827888e-17j),(1.4121620745648713e-15-8.983925978227231e-16j),(-1.5862926400878397-2.6237850626469372j)
(-2.607935423749239e-16+2.987599500248928e-16j),(9.168683384780864e-15+4.0877220635331775e-15j),(-1.5833831129689802-0.9349778602869014j)
(-2.6630775319799586e-16+2.0567763035337143e-16j),(3.7542564145740674e-15-4.800688347875771e-15j),(-1.5833831129689648+0.9349778602868988j)
(-1.4696082751618903e-16-6.494058200214128e-16j),(5.252879580236125e-15-4.356532765696514e-15j),(-1.5833152642177324+1.8006590240087919j)
(-3.661177354944536e-16-1.1488041259717288e-16j),(6.875571575183388e-15-2.566996416072404e-15j),(-1.583315264217728-1.8006590240087812j)
(-1.17978234889431e-16+1.4799618191232154e-18j),(-5.5115947056501705e-15-6.88776149395477e-16j),(-1.5821372623416037+0.5192072931345432j)
(1.305640316886043e-16+4.394516181265657e-17j),(5.7292081110244694e-15-1.9377710802417103e-15j),(-1.5821372623415766-0.5192072931345416j)
(2.480256079267318e-16+3.540493700729762e-17j),(1.8352449756633766e-14+2.6850121503256037e-14j),(-1.574365009584789-1.0324963456315526j)
(-7.731034516852437e-17+2.9537041195110274e-17j),(-4.423110196878595e-15-8.834272204751382e-16j),(-1.574365009584789+1.0324963456315515j)
(-3.6535787031427233e-17+6.909700483190109e-17j),(4.443468032220176e-16+1.5709627052105802e-15j),(-1.5727211344776362+1.4649704645441197j)
(1.4973863791517035e-17-2.600062171137854e-16j),(-1.2304863899883965e-15-6.805940263998065e-16j),(-1.5727211344776184-1.46497046454412j)
(1.2710771443102022e-16+8.291694419732974e-18j),(1.6685185462560125e-15+2.3425588889139213e-15j),(-1.5625442582600588+1.395927161553413j)
(-1.813855315706175e-16+8.59704689950684e-17j),(1.4456835293879806e-15+1.2790698426254128e-15j),(-1.5625442582600553-1.4840728384466129j)
(-5.527495472639694e-17-3.2704035659769803e-17j),(-2.0060605788537659e-16-1.34293940250651e-15j),(-1.5625442582600502+1.4840728384466024j)
(6.296913927534033e-17-3.1915478551606964e-17j),(1.9849139683247405e-16+1.170386854393148e-15j),(-1.5625442582600488-1.395927161553383j)
(1.2965493151169935e-16-1.3481495882295305e-16j),(5.894665529757618e-16-5.452431797250989e-15j),(-1.552410102798624-0.6792172403658716j)
(-3.5735527960368704e-18+9.948671395469775e-17j),(-2.0888572092858712e-14-5.7107681758273856e-15j),(-1.5524101027986181+0.679217240365872j)
(-5.062298564683444e-17+2.74667636233703e-16j),(-4.0618595384897575e-15+4.942401833322461e-15j),(-1.5510202963378403+1.2573988111987433j)
(-1.2836902632003964e-16+1.4818196386992497e-16j),(3.35994710980503e-15+3.2224564811965392e-15j),(-1.5510202963378246-1.2573988111987442j)
(1.0103785221766389e-16-6.639585173093736e-17j),(-1.9566859531293528e-14+5.36446640485683e-15j),(-1.549651407528215+0.09514513355466958j)
(-9.287283554273825e-17+1.2043807043028117e-16j),(-2.4473958706394935e-14-7.291863153325567e-16j),(-1.549651407528212-0.09514513355466957j)
(-1.0541186200257402e-16+2.972838833205191e-17j),(-1.0317166694863328e-14-1.805400011106195e-15j),(-1.5481986606196296-0.23539988510349033j)
(-1.0453634490749308e-16+3.774295734371807e-17j),(2.3091611842662738e-15+9.663062369883813e-15j),(-1.5481986606196212+0.2353998851034885j)
(0.0010231305479722888+5.400660640346649e-16j),(0.7306495723799575+1.685942723176846e-14j),(-1.5390729453929215-1.906164537133362e-15j)
(1.1092178159722202e-16+9.052527240952455e-17j),(7.602856752787012e-16+1.294092051717041e-15j),(-1.5380070937549162+1.2250976294765712j)
(7.110765714834138e-17-5.2587379929193754e-17j),(7.216030534719037e-16-1.778766792917763e-15j),(-1.53800709375491-1.2250976294765832j)
(0.007369613831632459+0.020935682799888063j),(-0.8065697357555179+0.4478863199905388j),(-1.5311450073223405-1.7521951808411744j)
(0.007369613831632375-0.020935682799888375j),(-0.8065697357555099-0.4478863199905387j),(-1.5311450073223136+1.7521951808411544j)
(-6.700886216507477e-17-8.137398316874789e-17j),(-5.1697956431542435e-15+1.122770907526335e-15j),(-1.5259019534860425+1.8816411972975648j)
(1.8223221814838073e-16+2.0838423013016656e-18j),(9.264938837956349e-17-1.765204602339915e-14j),(-1.5259019534860285-1.8816411972975702j)
