A,B,EV
(-1.2777750868515045e-17-2.5296801299268157e-18j),(5.686774092279023e-16+1.471145634495632e-15j),(-1.2187325340422555-0.06807016998890947j)
(2.7242496849241245e-17+6.132931405009272e-18j),(-9.650101801808391e-16+3.96664492950191e-15j),(-1.2187325340422461+0.06807016998890784j)
(-3.912627097986294e-17-3.44032698203288e-17j),(-9.126889722901782e-16+8.730687656864344e-16j),(-1.1776811891354926-0.8135958450441987j)
(-1.8012663319447228e-17+4.717435524578218e-18j),(-1.0053005692245029e-15+1.7233385809789255e-16j),(-1.1776811891354884+0.8135958450442068j)
(-5.826642626333402e-17-3.3578718384436276e-18j),(-1.7436561115220226e-16-3.2146249164067153e-16j),(-1.1775591004619608-2.253740125643113j)
(6.069089356313106e-17-1.8175766474267598e-17j),(1.6046088187309398e-17-1.8455539329371704e-15j),(-1.1775591004619559-0.6262598743569008j)
(1.5901535293289772e-18-5.6101448536542214e-18j),(-1.6893853652396637e-16+1.2626313528028335e-16j),(-1.1775591004619494+2.2537401256431244j)
(1.1459465896181057e-17-2.6324466245579114e-18j),(1.1626759918956777e-16+5.106448678546984e-16j),(-1.177559100461933+0.6262598743568891j)
(3.1503959052427385e-05+1.943063568814058e-05j),(0.15059073415009266-0.10281983780978127j),(-1.173105690358795+0.0852876016446176j)
(3.150395905244202e-05-1.943063568818935e-05j),(0.15059073415007854+0.10281983780978357j),(-1.173105690358788-0.08528760164461643j)
(3.668056899677811e-17+2.3492361332152284e-17j),(-2.410743241997378e-15+1.0108813424444296e-15j),(-1.1727816274223761+0.6124124977759298j)
(4.911891301753716e-17-1.8152023910200032e-17j),(-4.550379674482055e-16+1.1745871117982e-15j),(-1.1727816274223701-0.612412497775926j)
(9.64460924645334e-18-6.092660816381807e-18j),(2.23211852277317e-16+5.3353834169150266e-17j),(-1.1727761387387814-0.8275736724166044j)
(3.156116066312683e-19+2.668214759329466e-17j),(-1.0038089023032954e-17-2.2185843916763732e-16j),(-1.1727761387387738+2.052426327583422j)
(-4.3718673976364034e-17-6.016986671720783e-17j),(7.310809371741397e-17+1.6617852580361905e-20j),(-1.1727761387387696-2.0524263275834036j)
(-2.0348666001250143e-17-7.448291250715108e-18j),(1.52673757175898e-16+4.1316065067141384e-16j),(-1.1727761387387576+0.8275736724165887j)
(9.994603250343335e-17+2.5273541734885083e-17j),(-5.18951182688939e-16+1.6461132318432102e-15j),(-1.1693522950767337-1.7781853040241193j)
(-2.1953931665007272e-16+1.1669599392901688e-16j),(4.905756048808908e-16+1.646442207358299e-16j),(-1.1693522950767306+1.778185304024118j)
(1.902645727614649e-05+8.316452379747411e-05j),(0.0372105611740541-0.014222563798751264j),(-1.1693462677619837-1.5151345242374943j)
(1.9026457276162056e-05-8.316452379753104e-05j),(0.03721056117406183+0.014222563798759722j),(-1.169346267761982+1.5151345242374863j)
(-1.1315807308419853e-17-1.1592319073356808e-16j),(3.839980303672105e-16-4.647696610840201e-15j),(-1.1677457990425135+1.6469296973268472j)
(-1.8041994144889207e-16-2.470721476540724e-18j),(2.6583633099727876e-16+1.7198474888585816e-15j),(-1.1677457990425084-1.6469296973268512j)
(-5.2088057454284904e-17+5.369192052567231e-17j),(-2.121088495894689e-15+1.5220174928716068e-15j),(-1.16657796268928-0.15158003490301558j)
(-4.4651040826224014e-17-1.7233393025718118e-17j),(3.700464919255716e-15+1.0778757012978273e-15j),(-1.1665779626892676+0.15158003490301647j)
(3.783389053184632e-17-1.8160652456589214e-17j),(-2.3188846379916645e-15-8.920884416139188e-18j),(-1.16480041357857-0.22087046092507567j)
(5.90862954680742e-17+4.89247973512324e-17j),(6.660237771902445e-16-1.2946664206347692e-15j),(-1.164800413578552+0.22087046092507207j)
(-3.158980434046986e-17+1.3301846264408998e-16j),(-2.035079669618862e-15-1.8750043766582833e-15j),(-1.1618149186742606-1.68278588626205j)
(7.932592050381613e-17-1.0744861771800306e-16j),(-4.0669374730110694e-16-9.339820247745241e-16j),(-1.1618149186742561+1.682785886262047j)
(2.4358449874260897e-18-5.027055779310053e-18j),(-5.336372010523924e-16+1.2574990194797955e-15j),(-1.160260734231388+0.8125489934798681j)
(-1.8497815595157004e-17-6.635504054468284e-18j),(3.608117593897473e-16+1.5695956328151615e-15j),(-1.160260734231369-0.8125489934798584j)
(3.292225933130639e-17+2.4797354107569145e-17j),(-1.0906357254539657e-15+4.793356988791377e-17j),(-1.1575722275594353+0.610988407984261j)
(8.022655864881058e-17-8.364455630298239e-18j),(-4.552613787139952e-16-1.0664644004161389e-15j),(-1.1575722275594322-0.6109884079842682j)
(-5.203968033506586e-18-5.623228069331876e-17j),(1.3822488692244773e-15-2.021447210626729e-15j),(-1.1572435733446278-0.31816827066882236j)
(-1.4737526533964557e-16-3.1579469064764755e-17j),(-7.953061445908055e-16+1.0676530935233357e-15j),(-1.1572435733446105+0.3181682706688131j)
(0.0002644553729993781+3.477631042246271e-05j),(0.0012422999265291883-0.0014310337337223175j),(-1.1107110604472181-0.7986710167483145j)
(0.00026445537299928535-3.477631042254943e-05j),(0.0012422999265290335+0.0014310337337199869j),(-1.1107110604472132+0.798671016748315j)
(1.8679267339313383e-17+2.784296020092444e-17j),(1.240897715333603e-15+1.7811302915425874e-16j),(-1.1012482499180651+0.8980643277032504j)
(4.0666213448492506e-17+1.7594482687699447e-17j),(1.0079243032827258e-15-7.348424569263345e-16j),(-1.1012482499180547-0.8980643277032421j)
(-2.2643967071910218e-17+2.180097160169039e-18j),(2.9258247989965983e-15+3.3290969432245835e-15j),(-1.0967845393268438-1.36924455988945j)
(-1.2364614846156229e-17-2.144887174401271e-17j),(8.568360477123906e-15+3.2828996183936727e-15j),(-1.096784539326843+1.3692445598894476j)
(-4.0478150385324465e-17-7.752267901153061e-17j),(2.1032780946883385e-15-4.511626179493241e-15j),(-1.0948212271729665-0.2698568708869522j)
(1.1085917332654663e-19-2.1322756535597727e-18j),(-1.0200984584407238e-16-5.2747024077886255e-15j),(-1.0948212271729636+0.2698568708869502j)
(0.0001072859773569156-2.2938333048706864e-06j),(0.3616724536284648+0.007732756320044075j),(-1.0919038711192985+3.553128708618926e-15j)
(-0.0008559579000186799-0.001258865547249426j),(0.5247187969742033-0.16334431159811963j),(-1.0906433641674749-1.4320659759834966j)
(-0.0008559579000187013+0.001258865547249535j),(0.5247187969742023+0.16334431159810422j),(-1.090643364167472+1.4320659759835024j)
(2.7168529645070814e-19-3.244382809438689e-18j),(2.2295556895536607e-16+5.951051251380708e-15j),(-1.0830956405241006+0.07030382470175059j)
(-4.1834083055829636e-18-2.3636968403458348e-18j),(-1.3815451280899195e-15+2.3424790122083786e-15j),(-1.0830956405240941-0.07030382470175167j)
(-9.403803966909501e-18-1.0321609676040964e-17j),(1.3339112790807952e-15+2.884804852162974e-15j),(-1.0791740245821926-0.20185364435073214j)
(-3.718865567580909e-17+3.897996575350723e-18j),(4.290047068418455e-15-6.76272777110584e-15j),(-1.0791740245821835+0.20185364435072986j)
(0.001018476268889111-3.623909084625625e-17j),(1.032201866157659+1.6419906830596436e-14j),(-1.0778775460912096+1.9065049409105297e-15j)
(-1.3437085140633957e-18+2.868961041473433e-17j),(1.1113202512516513e-15+1.4562987316497589e-15j),(-1.0716652996343334+1.269930413064096j)
(5.460454962950514e-18-2.466802614234052e-17j),(1.101955567295395e-15+1.0451613916276607e-16j),(-1.071665299634326-1.269930413064097j)
(-1.753024742496899e-18+2.8716677213626174e-19j),(-3.635743873195259e-16+2.6355389783668495e-16j),(-1.0676872340171932+0.17001205853514093j)
(9.743227779873206e-18+4.841171358341046e-19j),(1.0324013227226685e-15-3.215146142566332e-17j),(-1.0676872340171901-0.17001205853514237j)
(-3.718328885529081e-18-2.4986222169740615e-18j),(9.403692343928543e-16+4.181614336898837e-16j),(-1.066511247699064-0.7299999999999986j)
(3.248239896686893e-17+4.051556218992564e-17j),(-6.333800982202817e-16-1.704919021819824e-16j),(-1.0665112476990621-2.169999999999998j)
(5.756235777119517e-17+9.710395197891511e-18j),(2.297300634024326e-16-6.518019440551354e-16j),(-1.066511247699062+0.830000000000006j)
(6.0914168834826466e-18+2.2906972608947954e-17j),(-1.0627081486721499e-15+1.4925242030894904e-15j),(-1.0665112476990615-0.8300000000000044j)
(8.361776112155279e-17+5.038113940205763e-17j),(-2.7598232727130496e-16+1.5020091558550064e-16j),(-1.066511247699056-2.270000000000004j)
(-4.995102069235828e-18-9.745193261109128e-18j),(9.735371141426036e-16+6.89373620665477e-16j),(-1.0665112476990557+0.7300000000000002j)
(-3.293577808037019e-17+5.30563245739879e-17j),(-3.066687039618605e-16+5.596777130119524e-16j),(-1.0665112476990513+2.2700000000000067j)
(-2.621051515801765e-17-8.482686237756364e-19j),(1.0948715436786636e-15+4.554869043439132e-16j),(-1.0665112476990435+2.1700000000000013j)
(6.228832296841532e-17-3.806155927104538e-18j),(1.051242347691588e-15+3.2443412078940147e-15j),(-1.0657451060358438+1.1711832893870897j)
(-4.557663034976784e-17+5.723975572302664e-17j),(-1.0017513810705066e-15+5.8445883763204254e-15j),(-1.0657451060358323-1.1711832893870855j)
(3.479943144819593e-17-1.2645666761213233e-17j),(-6.639937630322262e-16-8.744224046275483e-16j),(-1.027061965254202+1.9664445949278846j)
(-4.130208242571687e-17+6.802658709923889e-18j),(5.833056205611556e-17-2.4594965505784347e-16j),(-1.0270619652542008-1.9664445949278788j)
(-3.12801036550595e-17-2.1492771173016358e-17j),(-1.2645683452297948e-15+9.55246814881463e-16j),(-1.026143887968222-2.0369111689692345j)
(4.3803965590773375e-18-5.894586072380491e-17j),(1.2598113804579215e-15-3.56670075435228e-16j),(-1.0261438879682214+2.0369111689692327j)
(6.5133464363931825e-18-6.8559013382820344e-18j),(2.082774107305874e-15-8.628630405548225e-16j),(-1.022784109358721+0.5014695371855873j)
(-6.967079522703821e-18-1.8800478211004138e-17j),(1.0304870963649643e-15+1.4530223359592137e-15j),(-1.0227841093587136-0.5014695371855937j)
(5.083059015039701e-17+5.2013087821243536e-17j),(1.6913701474899843e-17-2.1743394657012345e-15j),(-1.0223556939147156-0.5739647405373032j)
(-1.0092895593445063e-17-2.4465315772641474e-17j),(-7.243793681125633e-16+1.0753529851659709e-15j),(-1.022355693914713+0.5739647405373124j)
(1.3691301605570111e-17+2.5750089846517443e-18j),(1.3477322658244418e-15-7.609248978776904e-16j),(-1.022277887976751+0.35510509162923576j)
(2.9633131850623104e-17+1.3837219209685647e-16j),(-2.2581114123064028e-16-1.4513288755918532e-15j),(-1.0222778879767425-0.35510509162923404j)
(2.4710228246501432e-19-2.1902508579114517e-18j),(5.022502290006872e-16-4.172768608793218e-16j),(-1.0200261461956417-1.087000962736041j)
(-8.21570906113561e-18-2.5940877058614388e-17j),(-1.6745278288813897e-15-4.98908353340528e-16j),(-1.0200261461956384+1.0870009627360357j)
(-4.396392368102795e-17-1.1819273633300407e-16j),(2.142752449024943e-16+6.721537235864593e-16j),(-1.0173759634725805-1.9168209306241726j)
(1.0078319470814731e-16-3.888023480564944e-17j),(1.2678610160252461e-15+1.3985051128017297e-16j),(-1.0173759634725659+1.916820930624151j)
(-1.65612056327918e-16+1.0778897859845948e-16j),(8.959213670699039e-16+1.864650481697747e-15j),(-1.0167732603385602-1.7836629194523705j)
(-6.751788955370952e-17-4.615941968755961e-17j),(1.295747989220181e-16-1.0962097101694889e-16j),(-1.0167732603385595+1.7836629194523617j)
(-1.9385470847699274e-17+6.190904514852586e-17j),(-2.1239024698765293e-16+5.043845202505315e-17j),(-1.0162883910498965-0.4220688604222802j)
(2.7400809928626618e-17+1.1796779383112973e-17j),(-1.3699822659678836e-15-2.6491380182191677e-17j),(-1.016288391049896+0.4220688604222765j)
(-5.8639223504933416e-18-1.558732243845999e-17j),(-4.3568623041838616e-16-1.494906504587927e-15j),(-1.0148245957561277-0.34562273557007933j)
(-1.9501832020038092e-17-3.1483997812299292e-18j),(9.56431458325827e-16+1.1770801205709806e-15j),(-1.01482459575612+0.3456227355700789j)
(-1.0009299538730899e-17+4.75288044279571e-18j),(1.919844906427681e-15+1.922212197269539e-15j),(-1.012388066367211+1.4772206699811408j)
(-5.075220327888531e-18+1.5285625238977057e-17j),(-3.11544386929182e-16-3.5313424906879812e-15j),(-1.0123880663672102-1.4772206699811374j)
(1.7581295104826402e-17+6.540844087053043e-17j),(-2.724463337085618e-16+2.628800458105897e-16j),(-1.0123855018566235-2.91721721939588j)
(5.7315002936127146e-18-9.947015879668668e-18j),(2.5464227207179103e-16+1.0943127997411723e-16j),(-1.0123855018566155+2.917217219395879j)
(2.92357493262474e-17+2.359184368682902e-17j),(-1.0865156955282522e-15+1.4232263115545032e-15j),(-1.012073084239809-1.3770531391705232j)
(-4.181655518281833e-17-2.0009640231109628e-17j),(6.261685328884151e-16+4.075388902372629e-16j),(-1.0120730842397894+1.3770531391704877j)
(2.6181519875834734e-17-3.3994673952251507e-17j),(-2.4226885474154126e-16+1.532529278419904e-16j),(-1.0120685577228066+2.8170494102431944j)
(6.935499520442457e-17+9.476152126150713e-17j),(-1.7240025477435302e-16+3.447565200336987e-17j),(-1.012068557722801-2.817049410243177j)
(-1.4521714350844696e-17-2.1394437259958688e-18j),(-8.57366731922807e-17+1.559522813717776e-15j),(-1.0113075876143154+0.5258030685919973j)
(6.168296070344896e-18+1.0332605889782006e-17j),(9.19158470312331e-16-3.6004890550775195e-16j),(-1.0113075876143076-0.5258030685919978j)
(-2.0957354408419317e-17+3.3246332742104566e-17j),(1.2080575062695452e-15+8.933763867681148e-16j),(-1.011273055764877-1.3214668563231833j)
(-3.3303181262459855e-17+2.1731274121682477e-17j),(-1.2243414144232766e-15-3.042382622040468e-16j),(-1.0112730557648528+1.321466856323154j)
(-1.9208243377263802e-17+8.205812488578963e-18j),(5.947626252104098e-17+3.079257529533165e-15j),(-1.0111959052175634+0.11857933692986443j)
(1.4791966014603616e-17+1.6067157741434617e-17j),(-1.265786558515045e-16+4.152133637845295e-15j),(-1.011195905217557-0.11857933692986468j)
(-6.4217755668344225e-18+1.246724267145173e-18j),(2.2015727348146394e-16+4.540862316511137e-16j),(-1.0104141894909253-0.48006331545246705j)
(-5.0029785519895776e-17-1.603305557842906e-17j),(-5.952902869670227e-16+2.0857456344357112e-15j),(-1.0104141894909247+0.4800633154524655j)
(-6.823490746803956e-17-3.424090132503109e-18j),(-1.4554611008422238e-15-8.618141584656973e-16j),(-1.0091706229555129+1.0208581707852575j)
(4.60356220450593e-18+4.722218374128571e-17j),(2.2800756100873323e-16-7.355010609529119e-16j),(-1.009170622955501-1.0208581707852522j)
(-1.2413224249465123e-17-1.088189328013618e-17j),(-1.3192001859027927e-15+2.3471377540791068e-15j),(-1.0085608856011892+1.4215960261919895j)
(4.7029193491849164e-17-4.27144221611679e-17j),(4.0682324238954377e-16-3.941628742932239e-15j),(-1.0085608856011865-1.421596026192003j)
(-3.2656368951301585e-17-2.3456293831040262e-17j),(2.6906611495260315e-15+1.6150122739286204e-15j),(-1.008402798444648+0.5993298246966327j)
(4.53589077712002e-19+2.0775572158996027e-18j),(-8.138929740435906e-16+1.0063898620297279e-15j),(-1.0084027984446438-0.5993298246966331j)
(4.7238936256875877e-17+4.979138112155844e-19j),(-1.927707794814307e-15-7.811694652338281e-15j),(-1.0080442196045338+0.01878155638303245j)
(-1.8320724012054148e-17-1.5512124728248004e-17j),(2.364660948967552e-15-1.910667621955283e-15j),(-1.0080442196045327-0.018781556383030303j)
(-2.6967254669382766e-19+7.352205349376244e-18j),(5.997384847735675e-16+1.1943714202605476e-15j),(-1.0067315796139218-0.8648381069866563j)
(-4.3323196706593615e-17-4.798565850109843e-17j),(-4.386386519828259e-17-1.181473586990553e-15j),(-1.0067315796139205+0.8648381069866569j)
(1.1083707915639265e-17-4.241605182544128e-17j),(-8.422392949725777e-16-2.1514826610898014e-16j),(-1.0041950152372732+0.9403281060859751j)
(-2.6371540207356607e-17-5.980859713910921e-17j),(-6.94058496132273e-18-3.882555263024727e-16j),(-1.0041950152372603-0.9403281060859611j)
(-1.4081591683330388e-17-1.147297922345202e-18j),(-3.864769137633796e-15-2.256385866922035e-15j),(-1.0019909811422885-1.1672002771699488j)
(1.0635049414544979e-17-5.751835990402602e-17j),(1.719838705226468e-15+3.3138872502200565e-17j),(-1.0019909811422865+1.1672002771699506j)
(1.3984624221875643e-17-9.782441160328899e-18j),(6.757424556493882e-17-6.57878753055208e-16j),(-0.9619570517388305+1.0694671903014852j)
(2.222638879871419e-17+1.469072167630119e-17j),(-5.655214950478991e-17+2.522726491677477e-16j),(-0.9619570517388222-1.0694671903014676j)
(-1.0958238741389223e-16+1.730049079301208e-17j),(2.4590847379978665e-16-4.895596772694449e-16j),(-0.9565195160107226+1.968768069740842j)
(8.660022193016527e-18+6.556596491134436e-17j),(-4.659591268453912e-16-6.217299495218895e-17j),(-0.9565195160107225-1.9687680697408385j)
(-1.3599961348915334e-16-1.801208594568243e-16j),(-4.10772908170949e-16+3.2558476977268554e-15j),(-0.9564047521186143+0.5287137328256761j)
(-8.836506678622228e-18-4.847636315884665e-18j),(3.7245323771674e-16-3.9737441180762653e-16j),(-0.9564047521186139-0.5287137328256799j)
(-4.985711745427473e-17+1.5763130311639266e-17j),(-7.484818357964984e-16-7.150392613954799e-16j),(-0.9540315129066007-2.06895655440926j)
(-6.669875866126993e-17+8.407910037904014e-17j),(-6.278252314169312e-16-7.666089232479599e-16j),(-0.9540315129065968+2.0689565544092536j)
(2.56979559290299e-17-1.2458913226285559e-17j),(-5.017553968828442e-16-2.0494557178172315e-16j),(-0.953343564688199-0.6283938156198385j)
(3.943585132506674e-18+1.1626600395863293e-17j),(1.2435799668749453e-15+2.0984139180239084e-15j),(-0.953343564688195+0.6283938156198322j)
(-4.7084970094654697e-17+5.279782804020223e-18j),(-7.992707678320815e-16+1.403423212139151e-15j),(-0.9526635809786036+0.27165842992171413j)
(-3.8825780098069477e-17-2.2242120959666454e-17j),(2.6738709570156256e-15-6.196616108844052e-16j),(-0.9526635809786009-0.2716584299217135j)
(-7.103070541103382e-18-5.724204601749255e-17j),(-3.586707647036245e-16+6.245940749430208e-16j),(-0.9515064628877226-0.9003671386032165j)
(1.3061273641914564e-17+5.402888111278424e-18j),(-1.983999635168477e-15-1.9789789613935357e-15j),(-0.9515064628877147+0.9003671386032137j)
(-2.0806575366477585e-17-4.1142376921282376e-17j),(-9.742206914855323e-16+1.575867803149314e-15j),(-0.9487999724708588+1.440000000000001j)
(-7.729728880836482e-18+2.215279215825087e-17j),(-3.299702403024855e-16+2.356340411379429e-15j),(-0.948799972470855-1.4400000000000028j)
(2.6975363684878916e-07+1.7099549879987e-17j),(-4.468647674116255e-14+4.643345193082921e-14j),(-0.9487999724708478+7.289687165646259e-16j)
(3.553551557602314e-18+6.520052152912902e-18j),(3.7289717678470276e-16+6.141864972806472e-16j),(-0.9453121337633665-0.1993104839596475j)
(-2.838295958450921e-18+1.6946861719275614e-17j),(-1.6149057359363688e-15-2.648782768435215e-15j),(-0.9453121337633631+0.19931048395964862j)
(-2.7849008255158276e-17-6.104138476547606e-17j),(-4.620654526442261e-16+4.3032983355223254e-16j),(-0.9426950419172158+0.37075397389671133j)
(-4.963615607021078e-17-2.909509085470833e-17j),(7.538846435093789e-16-1.0006162915478807e-15j),(-0.9426950419172115-0.37075397389671194j)
(0.00016163054991005088+1.1953977559958243e-17j),(-0.29967764508458306-2.0541399892252967e-14j),(-0.937700655402853-4.3263507605112083e-16j)
(-1.365638813922299e-17-1.482681032584037e-17j),(2.0915034307923655e-16+2.9324036147364704e-16j),(-0.9274736808710277+1.0994082607091822j)
(-7.799476989296909e-19-1.4290959663617604e-18j),(1.1989266346628366e-16+1.0542644589440356e-15j),(-0.9274736808710248-1.0994082607091888j)
(3.951741549239229e-18+8.623845410927685e-18j),(2.1432512241596463e-16-1.3982204991455547e-16j),(-0.9182104168404513-0.09997130091911613j)
(-8.625009919925714e-20-5.661831319518824e-18j),(2.9838574329299585e-16+3.4960558626348566e-16j),(-0.9182104168404451+0.09997130091911476j)
(-6.805966670424724e-17+6.3102221101387664e-18j),(-9.170610434785816e-17-1.88780046611461e-16j),(-0.9160522246404006-0.9999317596212383j)
(-9.112991339804932e-18-5.368193747913864e-17j),(-7.54128981197699e-16-1.4079360408117922e-16j),(-0.9160522246403974+0.9999317596212418j)
(-1.942923912773394e-17+2.2471889653618054e-17j),(1.9368611519259663e-16+6.837494925506825e-17j),(-0.9113761270957724+1.100000000000002j)
(-2.3149650447448003e-17+2.064549618195794e-17j),(-8.568353404055169e-16-1.5861627552537124e-16j),(-0.9113761270957688-1.1000000000000043j)
(-4.161366496918998e-17-2.1638542845920455e-17j),(3.4898676035975367e-16+2.7302094717954683e-16j),(-0.9113761270957683-0.9999999999999967j)
0j,0j,(-0.9113761270957645-2.54j)
0j,0j,(-0.9113761270957645-2.44j)
0j,0j,(-0.9113761270957645-2j)
0j,0j,(-0.9113761270957645-1.9j)
0j,0j,(-0.9113761270957645-0.43999999999999995j)
0j,0j,(-0.9113761270957645-0.33999999999999986j)
0j,0j,(-0.9113761270957645+0.33999999999999986j)
0j,0j,(-0.9113761270957645+0.43999999999999995j)
0j,0j,(-0.9113761270957645+1.9j)
0j,0j,(-0.9113761270957645+2j)
0j,0j,(-0.9113761270957645+2.44j)
0j,0j,(-0.9113761270957645+2.54j)
(1.1883977662530583e-17-8.348631651825544e-17j),(1.4897220329085942e-16-8.07355999446196e-17j),(-0.9113761270957634+1.000000000000005j)
(3.617737327195441e-17-1.0073367350360246e-16j),(2.649021296851357e-15-1.2319227055734912e-15j),(-0.8764026328642402-0.8846794265199256j)
(-3.4465047908704127e-17+8.875171371891289e-17j),(-1.0924908227833395e-15+3.9410176976759015e-17j),(-0.8764026328642394+0.8846794265199258j)
(8.088753781688522e-17+5.438976164678355e-17j),(-2.8443656479259657e-15+5.493128137556141e-16j),(-0.8722673691372258-1.7510123017120003j)
(1.0398124221349484e-16+1.1523782981649823e-16j),(-6.892556390739051e-16-7.73210403830466e-17j),(-0.8722673691372224+1.751012301711984j)
(-6.30921532803947e-17-3.1757856656707564e-17j),(1.4201466305653364e-16-1.9009702348863635e-16j),(-0.871889786091383+0.6857852410990436j)
(4.474353670721492e-17-6.753619010431522e-17j),(-2.0762513687489488e-16-1.190974811222957e-15j),(-0.8718897860913664-0.6857852410990357j)
(4.3566329822545154e-17-1.3521067978826908e-17j),(1.4074077003783787e-15+1.0560005102490135e-15j),(-0.8686433073943418-0.24614811330498473j)
(-4.0156938801952855e-17+9.230044027649339e-17j),(4.255562329589802e-15-2.7490207530375844e-15j),(-0.8686433073943344+0.24614811330498426j)
(-9.360297263023267e-17-1.1183005287198502e-16j),(1.722227016242741e-16+5.8111816395993955e-15j),(-0.8669173095674223-0.787078015852123j)
(1.0347807374245707e-16+1.2858953751642844e-16j),(-1.3591765567364232e-15-9.792397391182767e-16j),(-0.866917309567415+0.7870780158521195j)
(-5.2142159095092473e-17+3.0251164074700577e-17j),(-1.9837064466575154e-15+2.102072531797925e-15j),(-0.861910404483603+0.5867481219259223j)
(1.0035152127187068e-17-2.4902270669957897e-17j),(3.5815619454777856e-17+1.2954661593528631e-15j),(-0.861910404483601-0.5867481219259223j)
(-0.0068419054405065355+0.0011342310240246623j),(0.0397275034302443+0.009071200775909737j),(-0.8614380248268857-0.75362331548317j)
(-0.006841905440512501-0.0011342310240286175j),(0.03972750343034624-0.00907120077595868j),(-0.8614380248268744+0.7536233154831715j)
(-1.1706045734337284e-16+5.2680078349750224e-17j),(-7.21822607870396e-16-2.1747937968322879e-16j),(-0.8610068893866446-1.647155388943914j)
(1.071140250304444e-16-1.2848938029858485e-16j),(-5.383690209148684e-15-7.714193214574278e-16j),(-0.8610068893866395+1.647155388943906j)
(2.5733147877540095e-17+2.2424459114314687e-17j),(2.4218693894140714e-15-6.912977197963926e-16j),(-0.8605803228424371+0.1502011631267771j)
(4.5115719068521986e-17-2.525382146975611e-17j),(8.503680600724794e-16+1.0782437961142365e-15j),(-0.860580322842434-0.1502011631267797j)
(0.007529258566397873-0.004565701967590213j),(-0.05972661578190534+0.01581138452699665j),(-0.860243336405845-0.751534966908791j)
(0.007529258566389758+0.004565701967594427j),(-0.05972661578182355-0.01581138452702588j),(-0.8602433364058402+0.7515349669087911j)
(2.27490813496748e-17+7.701981437162673e-18j),(1.3331631966056989e-17-6.890229170950705e-16j),(-0.8572537005302632-3.187222105284814j)
(4.718523679192601e-18-2.286749075070778e-18j),(3.9664374188815405e-16+3.847723860000482e-16j),(-0.8572537005302592-0.30722210528481386j)
(-1.5790892286162052e-20-4.8273792743396195e-21j),(-5.667944949240062e-19+7.5480901156101e-19j),(-0.857253700530258+3.187222105284825j)
(-4.7561158852082555e-18+5.7257943188311224e-18j),(-5.4992007914672885e-18-3.9079237497654174e-16j),(-0.8572537005302509+0.30722210528481225j)
(5.894633951264557e-17+3.054826659616605e-17j),(4.36705035254777e-16-5.644269561351684e-16j),(-0.85724916975124-2.647216028828374j)
(7.359235149113263e-19+2.3598167941853576e-17j),(8.648619134101416e-17+1.3069338646802113e-16j),(-0.8572491697512397+2.647216028828379j)
(1.3111727377938084e-17+2.5285635404142835e-18j),(-4.190770559163373e-17+3.007111026816429e-16j),(-0.8569394373251937-0.20705476780965051j)
(7.424986255255731e-18-2.114876950121204e-17j),(-4.4248645546965097e-16+3.606989441453912e-18j),(-0.8569394373251934+0.20705476780965015j)
(8.237214038800566e-18-4.413316915387267e-18j),(-7.786143086629319e-17+3.368910637175867e-16j),(-0.8569394373251904+3.087054767809673j)
(-3.431721588899557e-17-8.10577513197423e-17j),(2.2816212509668206e-16-1.9753035003070011e-16j),(-0.8569394373251891-3.087054767809646j)
(1.2344438346519832e-17-2.6593578424605348e-17j),(6.878122332736558e-16-3.0886057272270865e-16j),(-0.8569314519902532-2.5470482270390695j)
(-3.208484832562597e-17-1.5677051052160976e-17j),(3.8080710054238408e-16+3.8090738650691187e-16j),(-0.8569314519902411+2.5470482270390598j)
(-6.326134525380893e-17-7.032530908159532e-17j),(-1.093649050830171e-16-4.715442498794417e-16j),(-0.8561511215251206+1.051471088860977j)
(-1.9651301796226856e-18-2.861721232417984e-17j),(-1.3931209715294245e-16-1.3375985096030144e-16j),(-0.8561511215251063-1.0514710888609697j)
(2.6958352718858675e-17-3.007806775668957e-17j),(6.431284254422176e-16-5.470107021233696e-16j),(-0.8560605351599987-1.5914133745051264j)
(1.3712235265495014e-17+2.410920544117171e-17j),(7.269891343314233e-17-1.944310049413493e-16j),(-0.8560605351599979+1.5914133745051244j)
(-8.799868559218888e-18-2.0542947952403464e-17j),(1.9223973513679984e-16-4.604311244136931e-16j),(-0.8560605351599968-1.2885866254948837j)
(-9.754058559388591e-19-2.9438769466236068e-18j),(-5.63943753114479e-17-1.4497499737513037e-16j),(-0.8560605351599948+1.2885866254948797j)
(9.103143476944888e-17-4.171697457907581e-17j),(5.934865221033137e-16-1.4083055587666253e-15j),(-0.8553174060876141-1.7506685910557582j)
(6.701736480175501e-17-1.2452094920232999e-16j),(-1.8830762923887976e-16+7.910589040147531e-16j),(-0.8553174060875985+1.750668591055741j)
(-4.414267874321458e-17+2.6417545878841065e-17j),(-2.0557941725972888e-16+1.4971723561962677e-15j),(-0.8548667234873344-0.1479587561697567j)
(-4.0893145038343655e-17-1.2030514138802423e-17j),(3.2930197080515393e-16+9.396841278926941e-16j),(-0.8548667234873278+0.14795875616975782j)
(-8.346539647280488e-17-7.502150193896159e-17j),(-1.663826554793721e-15+9.708177118115588e-17j),(-0.8546374461073358-1.65056560044391j)
(-9.322204465883664e-17-9.174240599113049e-17j),(-3.965810181740054e-15+1.0992202711597495e-15j),(-0.854637446107334+1.650565600443898j)
