efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,e_l,TV
0.24550094639256892,-0.005825702140025038,6.332932136286918,-0.2563593625430462,0.18316865431403925,0.7692307692307693,,3,0.8920689655172412,0.1,4.875,0.5,1,1,0.23762068965517236,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,0.7920689655172413,-3
0.24916672311282764,-0.0026406091538045883,6.77454708721315,-0.293337279151908,0.19961621264130094,0.7692307692307693,,3,0.9572413793103447,0.1,4.875,0.5,1,1,0.2571724137931034,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,0.8572413793103447,-3
0.2529962500038466,0.0003971141848514888,7.200721446910319,-0.3323448349084689,0.21571170155381764,0.7692307692307693,,3,1.0224137931034483,0.1,4.875000000000001,0.5,1,1,0.27672413793103445,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,0.9224137931034483,-3
0.256901763789265,0.0032555336811856492,7.608192789332667,-0.37325455301674243,0.23148961975736107,0.7692307692307693,,3,1.0875862068965516,0.1,4.874999999999999,0.5,1,1,0.2962758620689655,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,0.9875862068965516,-3
0.26080514220620826,0.005915754170412343,7.994552495070428,-0.41589789563711854,0.2469894818056091,0.7692307692307693,,3,1.1527586206896552,0.1,4.875000000000001,0.5,1,1,0.3158275862068965,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.052758620689655,-3
0.26463985304742826,0.008368955161877602,8.358213916286147,-0.46007799016197587,0.2622507528062605,0.7692307692307693,,3,1.2179310344827585,0.1,4.874999999999999,0.5,1,1,0.33537931034482754,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.1179310344827584,-3
0.2683517539871399,0.010613858805267912,8.698344786451392,-0.505582149558143,0.2773096728621165,0.7692307692307693,,3,1.283103448275862,0.1,4.875,0.5,1,1,0.3549310344827586,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.183103448275862,-3
0.271898970365156,0.01265464036164732,9.01477469686769,-0.5521932465499089,0.2921974841197038,0.7692307692307693,,3,1.3482758620689654,0.1,4.875,0.5,1,1,0.3744827586206896,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.2482758620689653,-3
0.2752511016422828,0.014499252027590705,9.30788857297438,-0.5996992951790345,0.30693964807571306,0.7692307692307693,,3,1.413448275862069,0.1,4.875,0.5,1,1,0.3940344827586207,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.313448275862069,-3
0.27838799487514293,0.016158111233575793,9.578515890171222,-0.6479008995924183,0.32155572572346164,0.7692307692307693,,3,1.4786206896551723,0.1,4.875,0.5,1,1,0.4135862068965517,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.3786206896551723,-3
0.28129828945250557,0.017643097618471198,9.827823392803671,-0.6966165030555772,0.3360596733043934,0.7692307692307693,,3,1.543793103448276,0.1,4.875000000000001,0.5,1,1,0.4331379310344827,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.4437931034482758,-3
0.2839778934092397,0.01896680364035646,10.057216820775478,-0.74568558179846,0.3504603749933198,0.7692307692307693,,3,1.6089655172413793,0.1,4.875000000000001,0.5,1,1,0.4526896551724137,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.5089655172413792,-3
0.2864285066661894,0.020141988652440136,10.268254986367799,-0.7949700676883947,0.3647622887746434,0.7692307692307693,,3,1.6741379310344826,0.1,4.875000000000001,0.5,1,1,0.4722413793103447,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.5741379310344825,-3
0.28865626608245193,0.021181192938068444,10.462577712287562,-0.8443543543860696,0.37896612367221055,0.7692307692307693,,3,1.7393103448275862,0.1,4.875,0.5,1,1,0.4917931034482758,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.639310344827586,-3
0.29067055405921605,0.022096475263297447,10.641847742443547,-0.8937442560107522,0.3930694971930438,0.7692307692307693,,3,1.8044827586206895,0.1,4.875000000000001,0.5,1,1,0.5113448275862068,0.3,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,1.7044827586206894,-3
