efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_C_independent_flag,e_l,TV
0.47287079285945943,0.0025057185919765772,38.82208597637937,-5.24088810529147,0.5512957167794744,0.9292510368382533,0.025751021365052414,0.0024728801925697676,3,1.413448275862069,0.1,2.5142097730525457,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.313448275862069,-3
0.4729096694611511,0.0023189762279137265,42.07978674829032,-5.512752496861507,0.5356172177176383,0.9323694029850746,0.02375841339487245,0.0022900793338879446,3,1.4786206896551723,0.1,2.7358570820927266,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.3786206896551723,-3
0.4729459675031633,0.002144015406084694,45.64602529195658,-5.784188160684013,0.5187048649932868,0.9352244806790262,0.02190298961184395,0.002118665407206071,3,1.543793103448276,0.1,2.976069133614004,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.4437931034482758,-3
0.4729798384255578,0.0019804225631658732,49.55005523546761,-6.055306152721135,0.5008365642989282,0.9378482640377197,0.020175086352738052,0.0019582263723447865,3,1.6089655172413793,0.1,3.237280296022201,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.5089655172413792,-3
0.47301138335557175,0.0018277397075811615,53.82389117441055,-6.326204210857615,0.4822626199494583,0.9402677651905252,0.018564147363044035,0.0018083268203700276,3,1.6741379310344826,0.1,3.5223700120918977,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.5741379310344825,-3
0.47304068955126455,0.001685479640335438,58.50257501784041,-6.596966734552213,0.46320648119965513,0.9425059476605868,0.01707186245938723,0.0016685110936369208,3,1.7393103448275862,0.1,3.8347693867207298,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.639310344827586,-3
0.47306784683396524,0.001553137339190283,63.6244655887244,-6.867665260259846,0.4438658337560173,0.9445824574813683,0.015691043242834244,0.001538308413361584,3,1.8044827586206895,0.1,4.178599946766036,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.7044827586206894,-3
0.4730929532663913,0.0014301988491549975,69.23155446437978,-7.138359338138191,0.42441394826773826,0.9465142014016967,0.014414691924532392,0.0014172386024973323,3,1.869655172413793,0.1,4.558856502242151,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.769655172413793,-3
0.47311611539656384,0.0013161484067040407,75.36981102020152,-7.409097677427586,0.4050012092057591,0.9483158082338264,0.013236039261990011,0.0013048176779365483,3,1.9348275862068964,0.1,4.981651376146787,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.8348275862068963,-3
0.47313744608131986,0.0012104742101753084,82.08955973619237,-7.679919427227353,0.38575675855413916,0.9500000000000001,0.012148573848930698,0.0012005629553628705,3,2.0,0.1,5.454545454545454,0.1,1,1,0.1,0.2,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,True,1e-06,True,True,1.9,-3
