efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_l,TV
0.4719240947542778,0.006630796014371423,13.186171740912641,-2.479829735731673,0.6823104055832887,0.9090909090909092,,,3,0.7617241379310344,0.1,1.6500000000000004,0.1,1,1,0.06617241379310344,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.6617241379310345,-3
0.4721310541881099,0.006676581289581726,13.28021589249366,-2.7846005138524266,0.7468889594358582,0.9090909090909092,,,3,0.8268965517241379,0.1,1.6500000000000001,0.1,1,1,0.0726896551724138,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.7268965517241379,-3
0.47219313326559303,0.006679526910266385,13.386802598139477,-3.09029553927113,0.8100696394187709,0.9090909090909091,,,3,0.8920689655172412,0.1,1.6499999999999997,0.1,1,1,0.07920689655172414,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.7920689655172413,-3
0.47218082733167177,0.006656445859287244,13.509479101517913,-3.397107753365317,0.87158581491564,0.9090909090909092,,,3,0.9572413793103447,0.1,1.6500000000000001,0.1,1,1,0.08572413793103448,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.8572413793103447,-3
0.4721310374233602,0.006616265922428076,13.650139562362726,-3.70511754728481,0.931208135218182,0.9090909090909091,,,3,1.0224137931034483,0.1,1.6499999999999997,0.1,1,1,0.09224137931034483,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.9224137931034483,-3
0.4720630160972026,0.006563811121098255,13.809844374177707,-4.014340968468149,0.9887364400693092,0.9090909090909091,,,3,1.0875862068965516,0.1,1.65,0.1,1,1,0.09875862068965517,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,0.9875862068965516,-3
0.47198675850432303,0.006501775311039445,13.989243653814754,-4.324760709341938,1.0439950881700142,0.9090909090909092,,,3,1.1527586206896552,0.1,1.6500000000000001,0.1,1,1,0.10527586206896551,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.052758620689655,-3
0.47190740607182585,0.006431750112203416,14.188796903946916,-4.636344612001857,1.096830337884079,0.9090909090909091,,,3,1.2179310344827585,0.1,1.65,0.1,1,1,0.11179310344827585,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.1179310344827584,-3
0.47182755720771846,0.006354759184730637,14.40888734912454,-4.949055950642897,1.1471088804162677,0.9090909090909091,,,3,1.283103448275862,0.1,1.65,0.1,1,1,0.1183103448275862,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.183103448275862,-3
0.47174848149339,0.006271535083990845,14.64988168544644,-5.26285856048834,1.1947169708804606,0.9090909090909091,,,3,1.3482758620689654,0.1,1.65,0.1,1,1,0.12482758620689655,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.2482758620689653,-3
0.471670759358229,0.006182661970064686,14.912161472439667,-5.577718832705955,1.2395598296774497,0.9090909090909092,,,3,1.413448275862069,0.1,1.6500000000000004,0.1,1,1,0.13134482758620689,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.313448275862069,-3
0.4715946202391684,0.006088648461498766,15.19613976607461,-5.893605864304886,1.2815611278379337,0.9090909090909092,,,3,1.4786206896551723,0.1,1.6500000000000001,0.1,1,1,0.13786206896551723,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.3786206896551723,-3
0.4715201219332348,0.005989964157133686,15.502270062951022,-6.21049059282793,1.3206624552775406,0.9090909090909092,,,3,1.543793103448276,0.1,1.6500000000000001,0.1,1,1,0.1443793103448276,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.4437931034482758,-3
0.471447245766574,0.005887057310199026,15.831051242032126,-6.528344465656755,1.3568227215239759,0.9090909090909091,,,3,1.6089655172413793,0.1,1.65,0.1,1,1,0.15089655172413793,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.5089655172413792,-3
0.4713759466735645,0.005780362777348216,16.183030433507344,-6.847138015675753,1.3900174681587245,0.9090909090909091,,,3,1.6741379310344826,0.1,1.6499999999999997,0.1,1,1,0.15741379310344827,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.5741379310344825,-3
0.4713061787745508,0.005670305005428075,16.558804831025487,-7.1668395897455355,1.420238089425047,0.9090909090909092,,,3,1.7393103448275862,0.1,1.6500000000000004,0.1,1,1,0.16393103448275861,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.639310344827586,-3
0.4712379074210895,0.005557298544243454,16.959022987831876,-7.487414378937353,1.4474909672509908,0.9090909090909092,,,3,1.8044827586206895,0.1,1.6500000000000001,0.1,1,1,0.17044827586206895,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.7044827586206894,-3
0.4711711136749734,0.005441747385821164,17.38438588860867,-7.808823820478555,1.4717965323030242,0.9090909090909091,,,3,1.869655172413793,0.1,1.65,0.1,1,1,0.17696551724137932,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.769655172413793,-3
0.4711057945712852,0.005324043809401076,17.83564795762723,-8.131025379319068,1.4931882653692274,0.9090909090909091,,,3,1.9348275862068964,0.1,1.65,0.1,1,1,0.18348275862068963,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.8348275862068963,-3
0.47104196111793883,0.005204567085525684,18.313618093567264,-8.453972672554581,1.5117116544043931,0.9090909090909091,,,3,2.0,0.1,1.65,0.1,1,1,0.19,0.1,3000,3000,1,0.8,0.7,0.1,0.1,1,False,False,False,False,False,1e-06,True,1.9,-3
